time,ax,ay,az,wx,wy,wz
2022-12-08 20:8:42.2090,0.2,-0.52,2.05,0.25,-0.06,-0.23
2022-12-08 20:8:42.2180,0.13,-0.4110557520389557,1.14,0.34,0.15,-0.12
2022-12-08 20:8:42.2290,0.07,-0.42,1.14,0.32,0.31,-0.03
2022-12-08 20:8:42.2380,0.02,-0.36,0.6,0.24,0.38,0.06
2022-12-08 20:8:42.2490,0.04,-0.21,0.31,0.18,0.37,0.11
2022-12-08 20:8:42.2580,0.19,-0.13,0.04,0.17,0.28,0.11
2022-12-08 20:8:42.2680,0.36,-0.17,0.01,0.18,0.16,0.07
2022-12-08 20:8:42.2780,0.71,-0.07,-0.13,0.2,0.06,0.0
2022-12-08 20:8:42.2880,0.71,-0.07,-0.13,0.2,-0.0,-0.09
2022-12-08 20:8:42.2980,0.86,-0.13,-0.36,0.16,-0.02,-0.18
2022-12-08 20:8:42.3080,0.91,-0.12,-0.62,0.09,-0.03,-0.28
2022-12-08 20:8:42.3180,0.85,-0.13,-0.85,-0.01,-0.01,-0.35
2022-12-08 20:8:42.3280,0.69,-0.21,-1.17,-0.09,0.02,-0.39
2022-12-08 20:8:42.3380,0.69,-0.21,-1.17,-0.14,0.06,-0.41
2022-12-08 20:8:42.3480,0.61,-0.26,-1.24,-0.14,0.06,-0.41
2022-12-08 20:8:42.3580,0.48,-0.36,-1.15,-0.11,0.07,-0.38
2022-12-08 20:8:42.3680,0.33,-0.39,-1.07,-0.06,0.07,-0.34
2022-12-08 20:8:42.3780,0.1,-0.45,-1.09,-0.01,0.06,-0.3
2022-12-08 20:8:42.3880,0.1,-0.45,-1.09,0.02,0.07,-0.25
2022-12-08 20:8:42.3980,0.03,-0.4,-1.21,0.03,0.09,-0.21
2022-12-08 20:8:42.4080,0.06,-0.38,-1.36,0.03,0.11,-0.19
2022-12-08 20:8:42.4180,0.06,-0.27,-1.57,0.04,0.12,-0.19
2022-12-08 20:8:42.4280,0.04,-0.23,-1.69,0.05,0.11,-0.18
2022-12-08 20:8:42.4380,0.04,-0.23,-1.69,0.05,0.08,-0.17
2022-12-08 20:8:42.4470,0.06,-0.21,-1.8,0.03,0.05,-0.17
2022-12-08 20:8:42.4570,0.09,-0.14,-1.88,-0.0,0.01,-0.17
2022-12-08 20:8:42.4670,0.08,-0.07,-1.92,-0.04,-0.04,-0.19
2022-12-08 20:8:42.4770,0.11,0.03,-1.76,-0.09,-0.07,-0.19
2022-12-08 20:8:42.4870,0.11,0.03,-1.76,-0.12,-0.1,-0.2
2022-12-08 20:8:42.4970,0.01,0.06,-1.22,-0.13,-0.13,-0.2
2022-12-08 20:8:42.5120,0.06,0.11,-0.91,-0.1,-0.15,-0.18
2022-12-08 20:8:42.5190,0.08,0.0,-0.77,-0.04,-0.12,-0.15
2022-12-08 20:8:42.5270,0.07,0.0,-0.61,0.02,-0.1,-0.1
2022-12-08 20:8:42.5370,0.07,0.0,-0.61,0.07,-0.05,-0.05
Time,0.15,0.03,-0.59,0.1,0.02,-0.01
2022-12-08 20:8:42.5570,0.15,0.03,-0.59,0.1,0.09,0.01
2022-12-08 20:8:42.5670,0.2,0.07,-0.57,0.09,0.14,0.01
2022-12-08 20:8:42.5770,0.08,0.16,-0.35,0.09,0.14,0.01
2022-12-08 20:8:42.5870,0.08,0.16,-0.35,0.14,0.11,0.03
2022-12-08 20:8:42.5970,-0.06,0.12,-0.01,0.19,0.05,0.06
2022-12-08 20:8:42.6070,-0.1,0.1,0.16,0.24,-0.02,0.09
2022-12-08 20:8:42.6170,-0.1,0.1,0.16,0.26,-0.05,0.13
2022-12-08 20:8:42.6320,-0.02,0.0,0.29,0.24,-0.05,0.15
2022-12-08 20:8:42.6360,-0.02,0.0,0.29,0.18,-0.04,0.15
2022-12-08 20:8:42.6430,0.07,0.06,0.58,0.13,-0.0,0.14
2022-12-08 20:8:42.6570,0.12,-0.04,0.86,0.09,0.01,0.11
2022-12-08 20:8:42.6670,0.16,-0.1,1.18,0.06,0.02,0.08
2022-12-08 20:8:42.6760,0.17,-0.12,1.36,0.05,0.03,0.07
2022-12-08 20:8:42.6860,0.16,-0.17,1.51,0.08,0.05,0.07
2022-12-08 20:8:42.6960,0.16,-0.17,1.51,0.14,0.11,0.09
2022-12-08 20:8:42.7060,0.11,-0.17,1.55,0.23,0.21,0.13
2022-12-08 20:8:42.7170,-0.28,-0.06,1.04,0.32,0.34,0.19
2022-12-08 20:8:42.7260,-0.28,-0.06,1.04,0.36,0.46,0.29
2022-12-08 20:8:42.7360,-0.61,0.17,0.65,0.33,0.51,0.38
2022-12-08 20:8:42.7460,-0.74,0.26,0.04,0.24,0.43,0.45
2022-12-08 20:8:42.7560,-0.71,0.31,0.03,0.1,0.28,0.46
2022-12-08 20:8:42.7660,-0.51,0.43,0.27,-0.09,0.07,0.42
2022-12-08 20:8:42.7770,-0.25,0.33,0.5,-0.3,-0.09,0.32
2022-12-08 20:8:42.7860,0.01,0.0,0.79,-0.44,-0.17,0.17
2022-12-08 20:8:42.7960,0.0,-0.26,1.34,-0.48,-0.22,0.04
2022-12-08 20:8:42.8060,0.0,-0.26,1.34,-0.4,-0.17,-0.01
2022-12-08 20:8:42.8180,-0.27,-0.66,1.57,-0.26,-0.08,0.04
2022-12-08 20:8:42.8280,-0.27,-0.66,1.57,-0.11,0.02,0.16
2022-12-08 20:8:42.8350,-0.68,-0.63,1.24,0.01,0.11,0.34
2022-12-08 20:8:42.8460,-0.79,-0.53,0.91,0.06,0.14,0.49
2022-12-08 20:8:42.8550,-0.79,-0.53,0.91,0.04,0.14,0.59
2022-12-08 20:8:42.8660,-0.36,-0.24,0.36,0.0,0.07,0.61
2022-12-08 20:8:42.8800,-0.07,-0.2,0.32,-0.06,-0.04,0.55
2022-12-08 20:8:42.8850,-0.07,-0.2,0.32,-0.14,-0.15,0.4
2022-12-08 20:8:42.8950,0.21,-0.2,0.37,-0.23,-0.22,0.21
2022-12-08 20:8:42.9050,0.38,-0.31,0.53,-0.27,-0.25,0.04
2022-12-08 20:8:42.9150,0.24,-0.42,0.64,-0.26,-0.24,-0.04
2022-12-08 20:8:42.9250,0.24,-0.42,0.64,-0.21,-0.2,-0.05
2022-12-08 20:8:42.9350,-0.07,-0.62,0.54,-0.13,-0.13,-0.01
2022-12-08 20:8:42.9450,-0.21,-0.63,0.27,-0.03,-0.05,0.07
2022-12-08 20:8:42.9600,-0.31,-0.59,0.0,0.05,-0.01,0.16
2022-12-08 20:8:42.9650,-0.31,-0.59,0.0,0.11,0.01,0.24
2022-12-08 20:8:42.9750,-0.16,-0.39,-0.81,0.14,0.02,0.29
2022-12-08 20:8:42.9900,-0.03,-0.32,-1.09,0.14,0.03,0.27
2022-12-08 20:8:42.9940,-0.03,-0.32,-1.09,0.14,0.0,0.23
2022-12-08 20:8:43.0040,0.14,-0.22,-1.26,0.13,-0.02,0.14
2022-12-08 20:8:43.0150,0.29,-0.15,-1.44,0.11,-0.02,0.04
2022-12-08 20:8:43.0240,0.33,-0.04,-1.62,0.09,-0.02,-0.06
2022-12-08 20:8:43.0340,0.13,0.13,-1.88,0.07,-0.03,-0.11
2022-12-08 20:8:43.0440,0.01,0.18,-2.04,0.06,-0.02,-0.14
2022-12-08 20:8:43.0550,-0.01,0.18,-2.12,0.05,-0.02,-0.15
2022-12-08 20:8:43.0640,-0.01,0.18,-2.12,0.06,-0.04,-0.15
2022-12-08 20:8:43.0740,-0.09,0.17,-2.15,0.07,-0.07,-0.16
2022-12-08 20:8:43.0840,-0.13,0.1,-2.03,0.06,-0.11,-0.18
2022-12-08 20:8:43.0940,-0.09,0.04,-1.88,0.05,-0.13,-0.18
2022-12-08 20:8:43.1040,-0.09,0.04,-1.88,0.04,-0.11,-0.17
2022-12-08 20:8:43.1140,0.12,-0.04,-1.54,0.04,-0.08,-0.17
2022-12-08 20:8:43.1240,0.12,-0.04,-1.54,0.07,-0.0,-0.18
2022-12-08 20:8:43.1340,0.22,0.01,-1.37,0.12,0.09,-0.19
2022-12-08 20:8:43.1440,0.23,0.02,-1.33,0.16,0.15,-0.19
2022-12-08 20:8:43.1540,0.18,0.05,-1.32,0.2,0.19,-0.18
2022-12-08 20:8:43.1640,0.18,0.05,-1.32,0.23,0.14,-0.18
2022-12-08 20:8:43.1740,0.07,0.03,-1.17,0.29,0.05,-0.16
2022-12-08 20:8:43.1840,-0.07,0.04,-0.96,0.35,-0.04,-0.14
2022-12-08 20:8:43.1940,-0.08,0.0,-0.79,0.4,-0.07,-0.12
2022-12-08 20:8:43.2040,-0.08,0.0,-0.79,0.41,-0.06,-0.11
2022-12-08 20:8:43.2140,-0.05,-0.06,-0.73,0.37,-0.06,-0.12
2022-12-08 20:8:43.2240,-0.05,-0.06,-0.73,0.3,-0.07,-0.15
2022-12-08 20:8:43.2330,-0.06,-0.19,-0.22,0.21,-0.1,-0.17
2022-12-08 20:8:43.2430,-0.11,-0.28,0.21,0.15,-0.15,-0.18
2022-12-08 20:8:43.2540,-0.11,-0.28,0.21,0.12,-0.2,-0.18
2022-12-08 20:8:43.2630,-0.11,-0.36,0.55,0.11,-0.25,-0.16
2022-12-08 20:8:43.2740,-0.03,-0.44,0.89,0.12,-0.26,-0.15
2022-12-08 20:8:43.2840,0.0,-0.52,1.11,0.13,-0.21,-0.14
2022-12-08 20:8:43.2930,-0.3,-0.07,1.03,0.17,-0.02,-0.09
2022-12-08 20:8:43.3030,-0.3,-0.07,1.03,0.19,0.15,-0.03
2022-12-08 20:8:43.3130,-0.49,0.15,0.78,0.13,0.16,0.0
2022-12-08 20:8:43.3230,-0.54,0.07,0.81,-0.02,0.07,0.02
2022-12-08 20:8:43.3330,-0.52,0.15,0.76,-0.24,-0.1,-0.03
2022-12-08 20:8:43.3430,-0.19,0.03,1.39,-0.46,-0.28,-0.14
2022-12-08 20:8:43.3530,-0.19,0.03,1.39,-0.59,-0.43,-0.26
2022-12-08 20:8:43.3630,0.1,-0.15,2.02,-0.62,-0.5,-0.36
2022-12-08 20:8:43.3730,0.39,-0.56,2.83,-0.55,-0.41,-0.44
2022-12-08 20:8:43.3830,0.3,-0.68,2.81,-0.41,-0.22,-0.43
2022-12-08 20:8:43.3930,0.3,-0.68,2.81,-0.24,0.03,-0.32
2022-12-08 20:8:43.4030,0.08,-0.64,2.57,-0.11,0.27,-0.13
2022-12-08 20:8:43.4130,-0.24,-0.49,2.13,-0.07,0.4,0.03
2022-12-08 20:8:43.4230,-0.55,-0.16,1.38,-0.08,0.44,0.16
2022-12-08 20:8:43.4330,-0.5,0.01,1.19,-0.12,0.38,0.22
2022-12-08 20:8:43.4430,-0.5,0.01,1.19,-0.17,0.26,0.2
2022-12-08 20:8:43.4520,-0.25,0.05,1.09,-0.22,0.1,0.1
2022-12-08 20:8:43.4620,0.11,0.03,1.26,-0.24,-0.07,-0.02
2022-12-08 20:8:43.4730,0.11,-0.05,1.42,-0.22,-0.22,-0.13
2022-12-08 20:8:43.4820,0.19,-0.15,1.43,-0.16,-0.29,-0.19
2022-12-08 20:8:43.4920,0.19,-0.15,1.43,-0.11,-0.28,-0.18
2022-12-08 20:8:43.5020,0.12,-0.26,1.32,-0.08,-0.21,-0.14
2022-12-08 20:8:43.5120,0.17,-0.37,0.91,-0.07,-0.09,-0.07
2022-12-08 20:8:43.5220,0.17,-0.37,0.91,-0.06,0.05,0.0
2022-12-08 20:8:43.5330,0.26,-0.34,0.67,-0.02,0.18,0.06
2022-12-08 20:8:43.5470,0.39,-0.12,0.1,0.05,0.27,0.09
2022-12-08 20:8:43.5520,0.48,0.03,-0.36,0.12,0.33,0.1
2022-12-08 20:8:43.5620,0.56,0.21,-0.9,0.17,0.36,0.09
2022-12-08 20:8:43.5720,0.56,0.21,-0.9,0.19,0.35,0.06
2022-12-08 20:8:43.5820,0.53,0.32,-1.31,0.18,0.33,0.0
2022-12-08 20:8:43.5920,0.49,0.45,-2.07,0.13,0.29,-0.08
2022-12-08 20:8:43.6020,0.49,0.45,-2.07,0.05,0.23,-0.17
2022-12-08 20:8:43.6170,0.18,0.6,-2.21,-0.01,0.16,-0.25
2022-12-08 20:8:43.6220,0.1,0.59,-2.13,-0.03,0.11,-0.27
2022-12-08 20:8:43.6330,0.06,0.5,-2.14,-0.02,0.11,-0.26
2022-12-08 20:8:43.6420,-0.1,0.4,-2.1,0.04,0.1,-0.2
2022-12-08 20:8:43.6510,-0.1,0.4,-2.1,0.11,0.08,-0.09
2022-12-08 20:8:43.6610,-0.21,0.4,-1.96,0.17,0.08,0.02
2022-12-08 20:8:43.6710,-0.14,0.42,-1.96,0.2,0.09,0.11
2022-12-08 20:8:43.6810,0.21,0.48,-1.98,0.19,0.1,0.14
2022-12-08 20:8:43.6910,0.21,0.48,-1.98,0.15,0.1,0.13
2022-12-08 20:8:43.7010,0.4,0.56,-1.94,0.1,0.1,0.08
2022-12-08 20:8:43.7110,0.7,0.63,-1.69,0.03,0.09,0.02
2022-12-08 20:8:43.7210,0.7,0.63,-1.69,-0.01,0.07,-0.04
2022-12-08 20:8:43.7310,0.73,0.59,-1.46,-0.01,0.04,-0.08
2022-12-08 20:8:43.7410,0.62,0.54,-1.13,0.06,-0.01,-0.08
2022-12-08 20:8:43.7520,0.45,0.47,-0.71,0.18,-0.03,-0.04
2022-12-08 20:8:43.7610,0.23,0.2,-0.35,0.33,0.01,0.02
2022-12-08 20:8:43.7710,0.23,0.2,-0.35,0.46,0.06,0.11
2022-12-08 20:8:43.7810,0.21,0.18,-0.28,0.51,0.11,0.19
2022-12-08 20:8:43.7910,0.2,0.2,-0.46,0.44,0.12,0.23
2022-12-08 20:8:43.8010,0.13,0.24,-0.52,0.32,0.09,0.23
2022-12-08 20:8:43.8110,0.11,0.25,-0.31,0.18,0.01,0.2
2022-12-08 20:8:43.8210,0.11,0.25,-0.31,0.05,-0.09,0.15
2022-12-08 20:8:43.8300,0.21,0.22,0.08,-0.01,-0.17,0.11
2022-12-08 20:8:43.8410,0.38,0.14,0.43,-0.01,-0.23,0.05
2022-12-08 20:8:43.8510,0.48,0.05,0.88,0.01,-0.26,-0.0
2022-12-08 20:8:43.8610,0.4,-0.14,1.4,0.03,-0.27,-0.02
2022-12-08 20:8:43.8730,0.3,-0.18,1.41,0.03,-0.19,-0.0
2022-12-08 20:8:43.8850,0.1,0.06,1.33,0.02,-0.07,0.09
2022-12-08 20:8:43.8950,-0.1,0.27,1.3,-0.02,0.02,0.22
2022-12-08 20:8:43.9060,-0.17,0.29,1.34,-0.13,0.03,0.29
2022-12-08 20:8:43.9100,-0.17,0.29,1.34,-0.27,-0.02,0.31
2022-12-08 20:8:43.9350,0.36,0.38,2.42,-0.44,-0.15,0.26
2022-12-08 20:8:43.9240,0.36,0.38,2.42,-0.54,-0.27,0.15
2022-12-08 20:8:43.9380,0.36,0.38,2.42,-0.52,-0.39,0.02
2022-12-08 20:8:43.9500,0.41,0.22,3.08,-0.4,-0.46,-0.06
2022-12-08 20:8:43.9600,0.38,0.0,3.54,-0.22,-0.45,-0.09
2022-12-08 20:8:43.9700,0.21,-0.2,3.5,-0.03,-0.37,-0.02
2022-12-08 20:8:43.9800,0.04,-0.31,3.17,0.13,-0.21,0.12
2022-12-08 20:8:43.9900,-0.14,-0.44,1.77,0.21,0.01,0.28
2022-12-08 20:8:44.0000,-0.24,-0.31,1.03,0.2,0.22,0.41
2022-12-08 20:8:44.0100,-0.31,0.02,0.47,0.13,0.39,0.49
2022-12-08 20:8:44.0200,-0.3,0.08,-0.03,0.04,0.49,0.49
2022-12-08 20:8:44.0300,-0.3,0.08,-0.03,-0.04,0.47,0.43
2022-12-08 20:8:44.0390,-0.28,0.16,-0.13,-0.09,0.32,0.31
2022-12-08 20:8:44.0490,-0.36,0.23,-0.07,-0.12,0.11,0.17
2022-12-08 20:8:44.0590,-0.46,0.16,-0.06,-0.12,-0.14,0.03
2022-12-08 20:8:44.0690,-0.59,0.06,0.1,-0.09,-0.34,-0.04
2022-12-08 20:8:44.0790,-0.67,-0.03,0.13,-0.05,-0.45,-0.06
2022-12-08 20:8:44.0890,-0.84,-0.39,0.05,-0.02,-0.49,-0.03
2022-12-08 20:8:44.1040,-0.87,-0.47,-0.07,-0.01,-0.44,0.02
2022-12-08 20:8:44.1090,-0.87,-0.47,-0.07,-0.03,-0.35,0.09
2022-12-08 20:8:44.1190,-0.59,-0.61,-0.15,-0.06,-0.24,0.15
2022-12-08 20:8:44.1290,-0.59,-0.61,-0.15,-0.06,-0.14,0.17
2022-12-08 20:8:44.1390,-0.41,-0.66,-0.14,-0.03,-0.08,0.17
2022-12-08 20:8:44.1490,-0.29,-0.65,-0.11,0.03,-0.04,0.14
2022-12-08 20:8:44.1590,-0.23,-0.59,-0.15,0.09,-0.02,0.1
2022-12-08 20:8:44.1690,-0.19,-0.5,-0.71,0.15,-0.01,0.07
2022-12-08 20:8:44.1790,-0.19,-0.5,-0.71,0.19,-0.0,0.06
2022-12-08 20:8:44.1890,-0.24,-0.41,-1.11,0.22,-0.01,0.06
2022-12-08 20:8:44.1990,-0.33,-0.3,-1.45,0.22,-0.01,0.07
2022-12-08 20:8:44.2090,-0.3,-0.1,-2.11,0.2,0.02,0.06
2022-12-08 20:8:44.2190,-0.27,-0.01,-2.31,0.13,0.06,0.04
2022-12-08 20:8:44.2290,-0.26,0.03,-2.3,0.05,0.1,0.0
2022-12-08 20:8:44.2390,-0.24,0.12,-2.2,0.01,0.12,-0.03
2022-12-08 20:8:44.2490,-0.27,0.12,-2.01,-0.01,0.12,-0.06
2022-12-08 20:8:44.2590,-0.27,0.12,-2.01,-0.02,0.07,-0.09
2022-12-08 20:8:44.2690,-0.35,0.1,-1.73,-0.01,0.03,-0.1
2022-12-08 20:8:44.2780,-0.45,0.1,-1.26,0.01,-0.01,-0.09
2022-12-08 20:8:44.2880,-0.53,0.07,-0.95,0.06,-0.07,-0.07
2022-12-08 20:8:44.2990,-0.53,0.07,-0.95,0.12,-0.07,-0.04
2022-12-08 20:8:44.3090,-0.44,0.01,-0.74,0.17,-0.03,0.0
2022-12-08 20:8:44.3180,-0.37,0.08,-0.7,0.22,0.05,0.04
2022-12-08 20:8:44.3280,-0.34,0.09,-0.72,0.26,0.13,0.06
2022-12-08 20:8:44.3380,-0.33,0.14,-0.65,0.26,0.14,0.05
2022-12-08 20:8:44.3480,-0.33,0.14,-0.65,0.24,0.1,0.03
2022-12-08 20:8:44.3580,-0.28,0.15,-0.57,0.2,0.02,-0.01
2022-12-08 20:8:44.3680,-0.23,0.06,-0.13,0.18,-0.05,-0.05
2022-12-08 20:8:44.3780,-0.3,-0.02,0.2,0.19,-0.11,-0.1
2022-12-08 20:8:44.3880,-0.45,-0.12,0.59,0.23,-0.15,-0.12
2022-12-08 20:8:44.3980,-0.56,-0.18,0.87,0.3,-0.17,-0.11
2022-12-08 20:8:44.4080,-0.58,-0.27,0.86,0.36,-0.12,-0.06
2022-12-08 20:8:44.4180,-0.57,-0.33,0.71,0.39,-0.04,0.0
Time,-0.59,-0.35,0.64,0.37,0.03,0.06
2022-12-08 20:8:44.4410,-0.59,-0.33,0.57,0.28,0.05,0.1
2022-12-08 20:8:44.4530,-0.49,-0.3,0.58,0.17,0.05,0.1
2022-12-08 20:8:44.4580,-0.49,-0.3,0.58,0.07,0.07,0.05
2022-12-08 20:8:44.4670,-0.34,-0.13,0.65,0.03,0.1,-0.01
2022-12-08 20:8:44.4770,-0.54,0.1,0.69,0.04,0.11,-0.07
2022-12-08 20:8:44.4870,-0.75,0.12,0.76,0.06,0.02,-0.1
2022-12-08 20:8:44.4970,-0.9,-0.03,0.67,0.07,-0.12,-0.1
2022-12-08 20:8:44.5070,-0.9,-0.03,0.67,-0.02,-0.28,-0.08
2022-12-08 20:8:44.5170,-0.98,0.05,0.41,-0.17,-0.36,-0.07
2022-12-08 20:8:44.5270,-0.74,0.03,0.42,-0.39,-0.4,-0.1
2022-12-08 20:8:44.5380,-0.44,0.0,0.98,-0.6,-0.39,-0.17
2022-12-08 20:8:44.5470,-0.17,-0.15,1.6,-0.7,-0.34,-0.26
2022-12-08 20:8:44.5570,-0.17,-0.15,1.6,-0.66,-0.28,-0.31
2022-12-08 20:8:44.5670,0.05,-0.34,2.52,-0.5,-0.17,-0.34
2022-12-08 20:8:44.5770,-0.03,-0.36,2.37,-0.29,0.01,-0.33
2022-12-08 20:8:44.5870,-0.18,-0.31,2.04,-0.07,0.19,-0.25
2022-12-08 20:8:44.5970,-0.21,-0.23,1.39,0.05,0.35,-0.11
2022-12-08 20:8:44.6070,-0.21,-0.23,1.39,0.03,0.47,-0.0
2022-12-08 20:8:44.6170,-0.09,-0.1,0.7,-0.08,0.5,0.06
2022-12-08 20:8:44.6270,0.34,0.14,0.25,-0.21,0.48,0.04
2022-12-08 20:8:44.6370,0.34,0.14,0.25,-0.29,0.38,-0.05
2022-12-08 20:8:44.6470,0.63,0.17,0.74,-0.29,0.24,-0.16
2022-12-08 20:8:44.6570,0.63,0.17,0.74,-0.21,0.1,-0.25
2022-12-08 20:8:44.6670,0.8,0.09,0.86,-0.1,-0.0,-0.3
2022-12-08 20:8:44.6760,0.91,-0.23,0.73,-0.01,-0.05,-0.32
2022-12-08 20:8:44.6870,0.91,-0.23,0.73,0.04,-0.01,-0.29
2022-12-08 20:8:44.6960,0.84,-0.3,0.36,0.05,0.09,-0.24
2022-12-08 20:8:44.7070,0.79,-0.36,0.01,0.06,0.23,-0.19
2022-12-08 20:8:44.7170,0.83,-0.4,-0.34,0.07,0.33,-0.14
2022-12-08 20:8:44.7260,0.78,-0.35,-0.81,0.07,0.4,-0.12
2022-12-08 20:8:44.7360,0.78,-0.35,-0.81,0.07,0.39,-0.13
2022-12-08 20:8:44.7460,0.79,-0.25,-1.11,0.06,0.36,-0.16
2022-12-08 20:8:44.7560,0.79,-0.25,-1.11,0.06,0.3,-0.21
2022-12-08 20:8:44.7660,0.53,-0.2,-1.44,0.09,0.24,-0.25
2022-12-08 20:8:44.7760,0.36,-0.25,-1.5,0.13,0.17,-0.29
2022-12-08 20:8:44.7860,0.36,-0.25,-1.5,0.14,0.1,-0.29
2022-12-08 20:8:44.8010,0.2,-0.26,-1.61,0.15,0.07,-0.27
2022-12-08 20:8:44.8060,0.14,-0.33,-1.59,0.15,0.05,-0.23
2022-12-08 20:8:44.8160,0.09,-0.33,-1.54,0.16,0.05,-0.19
2022-12-08 20:8:44.8260,0.06,-0.35,-1.48,0.15,0.05,-0.14
2022-12-08 20:8:44.8360,0.06,-0.35,-1.48,0.16,0.03,-0.1
2022-12-08 20:8:44.8460,0.16,-0.36,-1.26,0.16,-0.01,-0.06
2022-12-08 20:8:44.8560,0.24,-0.38,-1.22,0.18,-0.05,-0.05
2022-12-08 20:8:44.8660,0.31,-0.38,-1.16,0.17,-0.08,-0.04
2022-12-08 20:8:44.8760,0.39,-0.36,-1.13,0.14,-0.09,-0.05
2022-12-08 20:8:44.8860,0.39,-0.36,-1.13,0.12,-0.05,-0.06
2022-12-08 20:8:44.8960,0.43,-0.27,-1.11,0.11,0.01,-0.05
2022-12-08 20:8:44.9050,0.43,-0.27,-1.058517941236496,0.09,0.06,-0.04
2022-12-08 20:8:44.9150,0.36,-0.23,-1.06,0.07,0.08,-0.01
2022-12-08 20:8:44.9260,0.26,-0.15,-0.91,0.09,0.08,0.03
2022-12-08 20:8:44.9350,0.15,-0.11,-0.7,0.14,0.05,0.09
2022-12-08 20:8:44.9450,0.16,-0.08,-0.59,0.19,-0.01,0.12
2022-12-08 20:8:44.9550,0.19,-0.06,-0.42,0.21,-0.06,0.11
2022-12-08 20:8:44.9650,0.2,-0.05,-0.34,0.22,-0.11,0.1
2022-12-08 20:8:44.9750,0.13,-0.02,-0.16,0.23,-0.13,0.08
2022-12-08 20:8:44.9850,0.13,-0.05,-0.18,0.23,-0.12,0.09
2022-12-08 20:8:44.9950,0.13,-0.05,-0.18,0.21,-0.09,0.09
2022-12-08 20:8:45.0050,0.15,-0.01,-0.14,0.16,-0.06,0.08
2022-12-08 20:8:45.0150,0.12,0.0,-0.15,0.08,-0.05,0.06
2022-12-08 20:8:45.0250,0.12,0.03,-0.11,-0.05,-0.04,0.03
2022-12-08 20:8:45.0350,0.18,0.05,-0.04,-0.18,-0.05,-0.0
2022-12-08 20:8:45.0450,0.2,-0.06,0.71,-0.27,-0.1,-0.03
2022-12-08 20:8:45.0550,0.16,-0.08,1.17,-0.3,-0.15,-0.05
2022-12-08 20:8:45.0650,0.16,-0.08,1.17,-0.28,-0.14,-0.05
2022-12-08 20:8:45.0750,0.13,-0.07,1.32,-0.22,-0.04,-0.02
2022-12-08 20:8:45.0850,0.06,0.05,1.34,-0.15,0.14,0.05
2022-12-08 20:8:45.0950,-0.25,0.36,0.68,-0.12,0.29,0.12
2022-12-08 20:8:45.1050,-0.25,0.36,0.68,-0.18,0.33,0.15
2022-12-08 20:8:45.1150,-0.41,0.38,0.6,-0.3,0.27,0.16
2022-12-08 20:8:45.1240,-0.32,0.41,0.59,-0.48,0.18,0.13
2022-12-08 20:8:45.1340,-0.25,0.4,0.61,-0.67,0.07,0.05
2022-12-08 20:8:45.1440,-0.3,0.65,1.24,-0.79,-0.0,-0.02
2022-12-08 20:8:45.1540,-0.3,0.65,1.24,-0.77,-0.03,-0.06
2022-12-08 20:8:45.1640,-0.36,0.64,1.65,-0.65,-0.04,-0.05
2022-12-08 20:8:45.1740,-0.62,0.59,2.0,-0.47,-0.04,0.04
2022-12-08 20:8:45.1840,-0.62,0.5682391414046288,1.93,-0.3,-0.05,0.16
2022-12-08 20:8:45.1940,-0.8,0.53,1.74,-0.15,-0.08,0.29
2022-12-08 20:8:45.2090,-0.75,0.53,1.5,-0.04,-0.1,0.38
2022-12-08 20:8:45.2140,-0.75,0.53,1.5,0.02,-0.09,0.42
2022-12-08 20:8:45.2240,-0.6,0.5,1.23,0.04,-0.07,0.4
2022-12-08 20:8:45.2390,-0.38,0.54,0.74,0.06,-0.05,0.36
2022-12-08 20:8:45.2440,-0.37,0.54,0.5,0.06,-0.02,0.3
2022-12-08 20:8:45.2540,-0.37,0.54,0.5,0.07,-0.03,0.25
2022-12-08 20:8:45.2640,-0.42,0.49,0.34,0.08,-0.07,0.23
2022-12-08 20:8:45.2740,-0.51,0.42,0.25,0.11,-0.15,0.22
2022-12-08 20:8:45.2840,-0.54,0.31,0.22,0.14,-0.23,0.21
2022-12-08 20:8:45.2940,-0.34,0.01,0.12,0.16,-0.3,0.18
2022-12-08 20:8:45.3040,-0.34,0.01,0.12,0.18,-0.33,0.16
2022-12-08 20:8:45.3140,-0.24,-0.27,0.14,0.22,-0.32,0.14
2022-12-08 20:8:45.3240,-0.24,-0.27,0.14,0.26,-0.26,0.13
2022-12-08 20:8:45.3330,-0.2,-0.39,0.02,0.29,-0.19,0.13
2022-12-08 20:8:45.3430,-0.14,-0.54,-0.41,0.32,-0.1,0.14
2022-12-08 20:8:45.3530,-0.14,-0.54,-0.41,0.35,-0.04,0.14
2022-12-08 20:8:45.3630,-0.14,-0.56,-0.67,0.37,0.01,0.14
2022-12-08 20:8:45.3730,-0.12,-0.51,-1.38,0.39,0.05,0.12
2022-12-08 20:8:45.3830,-0.09,-0.44,-1.74,0.38,0.09,0.11
2022-12-08 20:8:45.3960,-0.04,-0.36,-2.13,0.34,0.12,0.08
2022-12-08 20:8:45.4080,0.0,-0.21,-2.37,0.27,0.14,0.06
2022-12-08 20:8:45.4140,-0.01,-0.18,-2.51,0.18,0.12,0.0
2022-12-08 20:8:45.4230,-0.01,-0.18,-2.51,0.09,0.06,-0.07
2022-12-08 20:8:45.4330,-0.13,-0.05,-2.22,0.03,-0.01,-0.14
2022-12-08 20:8:45.4430,-0.13,-0.05,-2.22,-0.01,-0.05,-0.17
