time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
9.700274,0.0395,0.0190,-0.0489,0.066
9.703256,0.0044,0.0164,-0.0374,0.041
9.707065,0.0004,0.0043,-0.0046,0.006
9.712683,-0.0225,0.0089,0.0017,0.024
9.717388,0.0047,0.0159,0.0128,0.021
9.721194,0.0366,0.0180,-0.0118,0.042
9.726973,0.0731,0.0035,-0.0220,0.076
9.731606,0.0974,-0.0346,-0.0463,0.113
9.737021,0.1121,-0.0606,-0.0230,0.130
9.745011,0.1197,-0.1053,-0.0212,0.161
9.747172,0.1128,-0.1212,-0.0147,0.166
9.751638,0.0919,-0.1298,-0.0272,0.161
9.788041,0.0520,-0.0814,-0.0301,0.101
9.789705,-0.0114,-0.0262,-0.0377,0.047
9.790650,-0.0980,0.0190,-0.0287,0.104
9.793153,-0.1794,0.0496,-0.0720,0.200
9.794550,-0.2652,0.0349,-0.1057,0.288
9.795471,-0.3100,0.0321,-0.1321,0.339
9.796421,-0.3145,0.0009,-0.1418,0.345
9.797192,-0.2693,-0.0229,-0.2132,0.344
9.797958,-0.2011,-0.0251,-0.2250,0.303
9.803718,-0.1432,-0.0059,-0.2488,0.287
9.807583,-0.1336,0.0012,-0.2488,0.282
9.812171,-0.1505,0.0178,-0.2325,0.278
9.816598,-0.1983,0.0200,-0.2118,0.291
9.821627,-0.2247,0.0151,-0.1961,0.299
9.827205,-0.2677,0.0245,-0.2069,0.339
9.831406,-0.2915,0.0172,-0.1775,0.342
9.836639,-0.2868,0.0075,-0.1650,0.331
9.851628,-0.2490,-0.0067,-0.1409,0.286
9.853627,-0.1904,0.0005,-0.1077,0.219
9.854896,-0.1276,0.0005,-0.0772,0.149
9.856552,-0.0608,-0.0042,-0.0589,0.085
9.891376,-0.0040,-0.0113,-0.0361,0.038
9.891990,0.0404,-0.0159,-0.0065,0.044
9.892139,0.0535,-0.0299,-0.0174,0.064
9.892281,0.0570,-0.0130,-0.0188,0.061
9.892423,0.0510,0.0085,0.0012,0.052
9.892566,0.0474,0.0370,0.0234,0.065
9.892706,0.0322,0.0438,0.0288,0.062
9.896720,0.0267,0.0459,0.0698,0.088
9.902176,0.0523,0.0218,0.1012,0.116
9.908167,0.1014,-0.0140,0.1086,0.149
9.913063,0.1550,-0.0447,0.0733,0.177
9.915347,0.2035,-0.0514,0.0976,0.232
9.919780,0.1948,-0.0438,0.1100,0.228
9.925753,0.1721,-0.0268,0.1414,0.224
9.931403,0.1450,0.0162,0.1703,0.224
9.935295,0.1301,0.0137,0.1540,0.202
9.943540,0.1178,-0.0030,0.1309,0.176
9.945974,0.1319,-0.0291,0.1413,0.195
9.949817,0.1364,-0.0383,0.1091,0.179
9.955070,0.1387,-0.0380,0.0843,0.167
9.969426,0.1196,-0.0258,0.0503,0.132
9.969949,0.1081,0.0148,0.0380,0.115
9.970092,0.0734,0.0291,0.0189,0.081
9.979475,0.0532,0.0195,0.0285,0.063
9.980688,0.0331,0.0027,0.0717,0.079
9.986410,0.0227,-0.0117,0.0407,0.048
9.991738,0.0243,-0.0117,0.0027,0.027
9.995851,0.0211,-0.0117,-0.0066,0.025
10.000756,0.0371,0.0051,-0.0231,0.044
10.005358,0.0246,-0.0022,-0.0347,0.043
10.011256,0.0503,-0.0022,-0.0152,0.053
10.015243,0.0353,-0.0022,-0.0436,0.056
10.019240,0.0179,0.0121,-0.0696,0.073
10.025530,-0.0400,0.0239,-0.0902,0.101
10.030248,-0.0737,0.0260,-0.0775,0.110
10.034788,-0.0763,0.0258,-0.0459,0.093
10.041302,-0.0694,0.0303,-0.0644,0.099
10.044454,-0.0983,0.0253,-0.0449,0.111
10.050883,-0.1104,0.0275,-0.0517,0.125
10.054963,-0.1224,0.0202,-0.0276,0.127
10.061485,-0.1083,0.0224,0.0058,0.111
10.065425,-0.0919,0.0222,0.0366,0.101
10.098252,-0.0401,0.0078,0.0387,0.056
10.099299,0.0136,0.0030,-0.0044,0.015
10.099689,0.0455,-0.0065,-0.0257,0.053
10.099990,0.0391,-0.0041,-0.0539,0.067
10.100245,0.0138,0.0055,-0.0726,0.074
10.100510,-0.0018,0.0150,-0.0363,0.039
10.100773,-0.0030,0.0243,-0.0076,0.026
10.104425,0.0124,0.0194,0.0115,0.026
10.110271,-0.0057,0.0240,0.0042,0.025
10.113894,-0.0164,0.0096,0.0517,0.055
10.120354,-0.0057,0.0120,0.0512,0.053
10.126715,0.0074,0.0048,0.0463,0.047
10.130091,0.0298,-0.0119,0.0841,0.090
10.133431,0.0188,-0.0189,0.0266,0.038
10.138499,0.0458,-0.0187,-0.0113,0.051
10.143980,0.0895,-0.0351,-0.0038,0.096
10.151108,0.1019,-0.0063,-0.0106,0.103
10.155466,0.1072,0.0033,-0.0220,0.110
10.162450,0.0722,0.0033,-0.0429,0.084
10.164950,0.0233,0.0009,-0.0256,0.035
10.168993,0.0246,-0.0205,0.0058,0.033
10.200986,0.0497,-0.0250,0.0679,0.088
10.201919,0.0581,-0.0011,0.0940,0.111
10.202317,0.0594,0.0084,0.1010,0.117
10.202626,0.0560,0.0107,0.0771,0.096
10.203343,0.0599,-0.0250,0.0630,0.090
10.203657,0.0684,-0.0628,0.0776,0.121
10.203953,0.0748,-0.0718,0.1016,0.145
10.210548,0.0787,-0.0474,0.0851,0.125
10.213918,0.0661,0.0075,0.0618,0.091
10.218526,0.0465,0.0407,0.0316,0.069
10.224561,0.0437,0.0522,0.0182,0.070
10.229749,0.0387,0.0280,0.0027,0.048
10.233338,0.0337,0.0016,0.0205,0.039
10.238417,0.0265,-0.0222,0.0073,0.035
10.243387,0.0289,-0.0316,-0.0200,0.047
10.248951,0.0431,-0.0313,-0.0162,0.056
10.253982,0.0525,-0.0264,-0.0408,0.072
10.262833,0.0428,0.0047,-0.0534,0.069
10.265024,0.0117,0.0331,-0.0232,0.042
10.267962,-0.0334,0.0708,-0.0217,0.081
10.272830,-0.1020,0.0725,-0.0274,0.128
10.299642,-0.1439,0.0719,0.0098,0.161
10.300108,-0.1427,0.0547,0.0467,0.160
10.300244,-0.0870,0.0186,0.0763,0.117
10.300382,-0.0366,-0.0148,0.0748,0.085
10.300516,0.0134,-0.0313,0.0235,0.041
10.302286,0.0465,-0.0477,0.0058,0.067
10.309063,0.0602,-0.0497,0.0144,0.079
10.314278,0.0644,-0.0303,0.0231,0.075
10.318580,0.0495,-0.0063,-0.0182,0.053
10.323055,0.0088,-0.0134,-0.0401,0.043
10.327287,-0.0342,-0.0133,-0.0454,0.058
10.332561,-0.0459,-0.0013,-0.0269,0.053
10.337361,-0.0242,0.0011,0.0081,0.026
10.345630,-0.0288,-0.0013,-0.0069,0.030
10.348693,-0.0524,0.0034,-0.0029,0.053
10.352450,-0.0640,0.0057,0.0082,0.065
10.357719,-0.0470,0.0081,0.0003,0.048
10.388280,-0.0231,-0.0015,0.0209,0.031
10.388898,0.0053,-0.0086,0.0438,0.045
10.389057,0.0289,0.0010,0.0216,0.036
10.389207,0.0475,0.0081,-0.0076,0.049
10.389346,0.0397,0.0128,-0.0580,0.071
10.389482,0.0439,0.0293,-0.0557,0.077
10.397906,0.0266,0.0338,-0.0558,0.070
10.398560,-0.0047,0.0169,-0.0464,0.050
10.402337,-0.0264,0.0168,0.0176,0.036
10.407090,-0.0383,0.0072,0.0644,0.075
10.412082,-0.0478,0.0000,0.0824,0.095
10.416669,-0.0357,0.0048,0.0386,0.053
10.421874,0.0071,-0.0024,0.0309,0.032
10.427570,0.0377,0.0000,0.0423,0.057
10.431954,0.0681,0.0048,0.0537,0.087
10.436598,0.0792,-0.0048,0.0365,0.087
10.444592,0.0714,-0.0071,0.0052,0.072
10.446871,0.0399,-0.0189,-0.0045,0.044
10.452194,0.0230,-0.0069,0.0003,0.024
10.456461,0.0252,0.0003,0.0501,0.056
10.485668,0.0108,0.0027,0.0332,0.035
10.486482,0.0085,-0.0092,0.0377,0.040
10.486761,0.0063,-0.0092,0.0019,0.011
10.487016,0.0088,-0.0067,0.0211,0.024
10.487278,0.0137,-0.0091,0.0093,0.019
10.487526,0.0185,-0.0019,0.0237,0.030
10.492264,0.0138,0.0029,-0.0119,0.018
10.498993,-0.0145,0.0171,-0.0186,0.029
10.502625,-0.0237,0.0098,-0.0277,0.038
10.507729,-0.0281,0.0169,-0.0462,0.057
10.511796,-0.0087,0.0120,-0.0146,0.021
10.516742,-0.0014,0.0023,-0.0118,0.012
10.521093,0.0035,-0.0072,-0.0209,0.022
10.526834,-0.0083,0.0000,-0.0157,0.018
10.530993,-0.0201,0.0024,0.0061,0.021
10.535912,-0.0270,0.0071,0.0254,0.038
10.540602,-0.0220,-0.0024,-0.0028,0.022
10.547657,-0.0432,-0.0071,-0.0285,0.052
10.551196,-0.0665,-0.0071,-0.0588,0.089
10.556170,-0.0756,0.0072,-0.0223,0.079
10.588051,-0.0394,0.0143,-0.0242,0.048
10.588671,-0.0178,0.0118,-0.0568,0.061
10.588816,-0.0036,0.0260,-0.0489,0.056
10.588960,-0.0061,0.0068,-0.0268,0.028
10.589106,-0.0063,0.0020,-0.0405,0.041
10.589242,0.0102,-0.0146,-0.0446,0.048
10.591875,-0.0091,-0.0192,-0.0202,0.029
10.596585,0.0050,-0.0071,-0.0173,0.019
10.600818,0.0046,0.0001,-0.0027,0.005
10.606303,-0.0005,0.0025,0.0048,0.005
10.610744,-0.0127,0.0120,-0.0092,0.020
10.615664,-0.0343,0.0191,-0.0254,0.047
10.620156,-0.0416,0.0308,-0.0011,0.052
10.625335,-0.0297,0.0235,-0.0078,0.039
10.630555,-0.0157,0.0209,-0.0383,0.046
10.635574,-0.0042,0.0137,-0.0566,0.058
10.640260,0.0096,0.0065,-0.0702,0.071
10.646459,0.0303,-0.0077,-0.0978,0.103
10.650745,0.0509,-0.0195,-0.1039,0.117
10.656259,0.0476,0.0021,-0.0934,0.105
10.683979,0.0442,0.0045,-0.0736,0.086
10.686319,0.0077,0.0211,-0.0539,0.058
10.687919,-0.0713,0.0376,-0.0108,0.081
10.688675,-0.1141,0.0350,0.0013,0.119
10.689908,-0.1160,0.0276,0.0203,0.121
10.690677,-0.0873,-0.0058,0.0368,0.095
10.691400,-0.0469,-0.0318,0.0223,0.061
10.695917,0.0098,-0.0481,0.0175,0.052
10.701197,0.0446,-0.0429,-0.0015,0.062
10.706386,0.0673,-0.0069,-0.0085,0.068
10.710831,0.0922,0.0265,-0.0153,0.097
10.716118,0.0932,0.0287,0.0016,0.098
10.720676,0.0800,0.0285,0.0469,0.097
10.724939,0.0599,0.0141,0.0516,0.080
10.731643,0.0352,-0.0050,0.0682,0.077
10.735324,0.0227,-0.0287,0.1061,0.112
10.740258,0.0008,-0.0213,0.1105,0.113
10.746866,-0.0042,-0.0234,0.0675,0.072
10.750174,0.0122,-0.0351,0.0771,0.086
10.754171,0.0547,-0.0348,0.0275,0.070
10.787998,0.0851,-0.0250,-0.0146,0.090
10.790057,0.1081,-0.0057,-0.0611,0.124
10.791093,0.1144,0.0110,-0.0835,0.142
10.791503,0.1064,0.0180,-0.0820,0.136
10.791905,0.0653,0.0273,-0.0473,0.085
10.792392,0.0270,-0.0014,-0.0129,0.030
10.792977,0.0057,-0.0251,0.0758,0.080
10.797580,-0.0273,-0.0487,0.0809,0.098
10.799990,-0.0648,-0.0364,0.0503,0.090
10.804674,-0.0926,-0.0218,0.0201,0.097
10.809413,-0.0870,-0.0026,-0.0075,0.087
10.814632,-0.0601,0.0022,-0.0396,0.072
10.819102,-0.0215,0.0164,-0.0406,0.049
10.823834,0.0049,0.0116,-0.0036,0.013
10.829412,0.0144,0.0091,-0.0548,0.057
10.833899,-0.0047,0.0138,-0.0937,0.095
10.839425,-0.0331,0.0208,-0.0849,0.093
10.847512,-0.0567,0.0207,-0.0714,0.093
10.851388,-0.0587,0.0110,-0.0865,0.105
10.860374,-0.0632,0.0039,-0.0707,0.095
10.861008,-0.0486,0.0134,-0.0528,0.073
10.885863,-0.0320,0.0109,-0.0374,0.050
10.886331,-0.0202,0.0251,-0.0079,0.033
10.886445,-0.0181,0.0369,-0.0071,0.042
10.886558,-0.0137,0.0247,-0.0063,0.029
10.886667,-0.0092,0.0198,-0.0103,0.024
10.892236,-0.0120,-0.0017,0.0024,0.012
10.894458,0.0067,-0.0087,0.0150,0.019
10.899196,0.0300,-0.0157,0.0109,0.036
10.903328,0.0627,-0.0203,0.0259,0.071
10.909692,0.0858,-0.0082,0.0194,0.088
10.913193,0.0826,-0.0057,0.0130,0.084
10.919049,0.0842,-0.0080,-0.0027,0.085
10.923206,0.0835,-0.0103,-0.0041,0.084
10.928630,0.0830,-0.0197,0.0112,0.086
10.933569,0.0753,-0.0172,0.0098,0.078
10.937977,0.0559,-0.0075,-0.0106,0.057
10.943051,0.0178,0.0044,-0.0047,0.019
10.949759,-0.0106,0.0115,-0.0154,0.022
10.953732,0.0041,-0.0028,-0.0237,0.024
10.959150,0.0092,-0.0123,-0.0248,0.029
10.980027,-0.0046,-0.0051,-0.0307,0.031
10.980767,-0.0065,-0.0027,-0.0247,0.026
10.981041,0.0106,-0.0027,-0.0258,0.028
10.981297,0.0230,-0.0003,-0.0127,0.026
10.986357,0.0424,-0.0003,-0.0305,0.052
10.988039,0.0569,-0.0146,0.0018,0.059
10.992791,0.0688,-0.0168,-0.0065,0.071
10.998739,0.0522,-0.0096,-0.0100,0.054
11.003163,-0.0023,0.0071,-0.0135,0.015
11.008420,-0.0373,0.0142,-0.0075,0.041
11.013080,-0.0721,0.0188,-0.0158,0.076
11.018378,-0.0854,0.0091,-0.0478,0.098
11.023190,-0.0819,0.0043,-0.0201,0.084
11.028839,-0.0713,0.0043,-0.0283,0.077
11.033202,-0.0514,0.0114,-0.0366,0.064
11.038378,-0.0458,0.0018,-0.0305,0.055
11.043980,-0.0190,-0.0006,-0.0341,0.039
11.051200,0.0075,-0.0149,-0.0375,0.041
11.054011,0.0314,-0.0100,-0.0553,0.064
11.058756,0.0266,-0.0122,-0.0538,0.061
11.066331,0.0123,-0.0003,-0.0240,0.027
11.069023,-0.0114,0.0045,-0.0229,0.026
11.072539,-0.0230,0.0164,-0.0241,0.037
11.103433,-0.0345,0.0186,-0.0372,0.054
11.104132,-0.0460,0.0185,-0.0431,0.066
11.104459,-0.0527,0.0326,-0.0561,0.084
11.104723,-0.0523,0.0086,-0.0501,0.073
11.104997,-0.0472,0.0181,-0.0394,0.064
11.105255,-0.0373,0.0179,-0.0026,0.042
11.110004,-0.0062,0.0131,0.0029,0.015
11.114179,0.0009,-0.0084,0.0298,0.031
11.118373,0.0270,-0.0154,0.0210,0.038
11.122365,0.0482,-0.0248,0.0075,0.055
11.127317,0.0669,-0.0174,-0.0297,0.075
11.132486,0.0617,-0.0077,-0.0214,0.066
11.137101,0.0638,-0.0124,-0.0228,0.069
11.142290,0.0563,-0.0004,-0.0241,0.061
11.147789,0.0181,-0.0052,-0.0087,0.021
11.152207,0.0065,-0.0075,-0.0077,0.013
11.157451,0.0043,-0.0098,-0.0115,0.016
11.182520,-0.0120,-0.0026,-0.0058,0.014
11.183496,0.0051,-0.0002,-0.0001,0.005
11.183739,0.0150,-0.0073,-0.0158,0.023
11.183974,0.0319,-0.0215,-0.0290,0.048
11.184187,0.0439,-0.0380,-0.0398,0.070
11.187639,0.0487,-0.0282,0.0017,0.056
11.191871,0.0726,-0.0089,0.0478,0.087
11.196317,0.0606,0.0196,-0.0157,0.066
11.202432,-0.0130,0.0551,-0.0335,0.066
11.207189,-0.0553,0.0475,-0.0180,0.075
11.214000,-0.0593,0.0257,-0.0146,0.066
11.217428,-0.0703,0.0136,-0.0112,0.072
11.223501,-0.0694,-0.0150,0.0184,0.073
11.228459,-0.0447,-0.0314,-0.0187,0.058
11.233464,-0.0133,-0.0359,-0.0222,0.044
11.237979,0.0061,-0.0332,-0.0424,0.054
11.242451,0.0181,-0.0187,-0.0459,0.053
11.248374,0.0228,0.0028,-0.0090,0.025
11.252049,0.0111,0.0218,-0.0033,0.025
11.256666,-0.0124,0.0454,-0.0284,0.055
11.268326,-0.0120,0.0379,-0.0629,0.074
11.268911,-0.0021,0.0352,-0.0450,0.057
11.273270,0.0077,0.0302,-0.0603,0.068
11.276336,0.0174,0.0252,-0.0400,0.050
11.295784,0.0032,-0.0083,-0.0342,0.035
11.296446,-0.0036,-0.0224,-0.0379,0.044
11.296686,-0.0079,-0.0365,-0.0060,0.038
11.296897,-0.0027,-0.0386,0.0257,0.046
11.300846,0.0024,-0.0335,0.0191,0.039
11.306563,-0.0020,-0.0308,0.0174,0.035
11.311368,0.0102,-0.0235,-0.0104,0.028
11.315957,0.0152,0.0028,0.0071,0.017
11.321791,-0.0059,0.0004,-0.0277,0.028
11.327282,-0.0341,0.0147,-0.0409,0.055
11.331286,-0.0454,0.0170,-0.0302,0.057
11.337614,-0.0258,0.0073,-0.0244,0.036
11.341570,-0.0325,0.0097,0.0003,0.034
11.350741,-0.0440,0.0025,-0.0346,0.056
11.352198,-0.0341,0.0120,0.0022,0.036
11.360601,-0.0124,0.0095,-0.0231,0.028
11.360980,-0.0027,0.0071,-0.0506,0.051
11.386538,-0.0002,0.0047,-0.0685,0.069
11.387282,-0.0121,-0.0096,-0.0460,0.048
11.387533,0.0023,-0.0190,-0.0188,0.027
11.387768,-0.0000,-0.0046,-0.0014,0.005
11.387998,0.0024,-0.0140,0.0016,0.014
11.390909,-0.0094,0.0075,-0.0262,0.029
11.396533,-0.0141,0.0075,-0.0492,0.052
11.401336,-0.0020,0.0264,-0.0410,0.049
11.406877,0.0147,0.0309,0.0050,0.035
11.410525,0.0288,0.0331,-0.0111,0.045
11.415300,0.0477,0.0210,-0.0056,0.052
11.420431,0.0475,0.0279,-0.0074,0.056
11.425031,0.0425,0.0134,0.0455,0.064
11.430049,0.0399,-0.0080,0.0601,0.073
11.434959,0.0184,-0.0174,0.0509,0.057
11.439574,0.0233,-0.0244,0.0394,0.052
11.444427,0.0139,-0.0313,0.0352,0.049
11.451640,0.0117,-0.0144,-0.0022,0.019
11.455777,0.0190,-0.0262,0.0177,0.037
11.459847,0.0193,-0.0236,0.0161,0.034
11.480216,0.0100,-0.0091,-0.0330,0.036
11.480672,0.0175,-0.0186,-0.0532,0.059
11.480818,0.0511,-0.0232,-0.0519,0.076
11.480966,0.0511,-0.0206,-0.0459,0.072
11.486917,0.0227,-0.0109,-0.0447,0.051
11.489908,-0.0055,-0.0014,-0.0435,0.044
11.494627,-0.0358,0.0129,-0.0424,0.057
11.500254,-0.0683,0.0223,-0.0460,0.085
11.505203,-0.0769,0.0126,-0.0283,0.083
11.510924,-0.0594,0.0149,0.0035,0.061
11.517028,-0.0158,0.0100,-0.0172,0.025
11.519960,-0.0177,0.0075,-0.0639,0.067
11.524530,-0.0388,0.0146,-0.0937,0.102
11.529556,-0.0550,0.0121,-0.0853,0.102
11.535511,-0.0759,0.0334,-0.0534,0.099
11.539710,-0.0706,0.0284,-0.0312,0.082
11.544128,-0.0559,0.0139,-0.0377,0.069
11.550766,-0.0556,0.0162,-0.0276,0.064
11.554768,-0.0458,0.0090,-0.0342,0.058
11.559379,-0.0220,0.0066,-0.0051,0.023
11.583715,-0.0007,0.0042,-0.0001,0.004
11.584491,-0.0056,0.0065,-0.0141,0.016
11.584780,0.0061,-0.0006,-0.0232,0.024
11.585040,0.0200,-0.0101,-0.0132,0.026
11.585301,0.0220,-0.0123,0.0228,0.034
11.589959,0.0453,-0.0098,-0.0032,0.046
11.593837,0.0519,-0.0097,-0.0315,0.061
11.599190,0.0395,-0.0025,-0.0452,0.060
11.604153,0.0177,0.0070,-0.0185,0.026
11.609350,0.0174,0.0022,0.0295,0.034
11.614688,0.0172,0.0022,0.0057,0.018
11.620201,0.0313,0.0117,-0.0011,0.033
11.624508,0.0382,0.0045,-0.0150,0.041
11.629637,0.0498,-0.0121,-0.0383,0.064
11.634462,0.0424,-0.0049,-0.0520,0.067
11.640458,0.0160,0.0046,-0.0277,0.032
11.644048,0.0066,0.0070,-0.0225,0.024
11.650814,-0.0361,-0.0145,-0.0244,0.046
11.655335,-0.0428,-0.0096,0.0093,0.045
11.664594,-0.0234,-0.0071,0.0474,0.053
11.664998,-0.0017,-0.0071,0.0356,0.036
11.686913,0.0222,-0.0094,0.0023,0.024
11.687495,0.0269,-0.0378,-0.0139,0.048
11.687679,0.0220,-0.0398,0.0007,0.046
11.687859,0.0243,-0.0395,0.0011,0.046
11.688122,0.0195,-0.0154,-0.0175,0.030
11.693430,0.0218,0.0227,-0.0623,0.070
11.698929,-0.0067,0.0510,-0.0566,0.076
11.703633,-0.0231,0.0363,-0.0536,0.069
11.708629,-0.0276,0.0194,-0.0293,0.045
11.714996,-0.0462,-0.0069,-0.0360,0.059
11.719981,-0.0623,-0.0045,-0.0095,0.063
11.723462,-0.0309,0.0003,0.0311,0.044
11.728524,0.0099,0.0027,0.0216,0.024
11.733209,0.0455,0.0027,0.0454,0.064
11.738191,0.0738,0.0074,0.0311,0.080
11.742905,0.0782,0.0216,-0.0235,0.084
11.751769,0.0754,0.0095,-0.0205,0.079
11.753392,0.0488,0.0142,-0.0462,0.069
11.758332,0.0155,0.0235,-0.0219,0.036
11.762972,-0.0105,0.0139,-0.0143,0.022
11.784577,-0.0124,0.0042,-0.0307,0.033
11.785419,-0.0381,-0.0101,-0.0089,0.040
11.785765,-0.0232,-0.0480,-0.0040,0.053
11.786116,-0.0037,-0.0524,0.0034,0.053
11.787969,0.0063,-0.0496,-0.0225,0.055
11.793762,-0.0124,-0.0207,-0.0270,0.036
11.798001,-0.0263,-0.0016,-0.0385,0.047
11.803524,-0.0186,-0.0063,-0.0594,0.063
11.807901,-0.0040,0.0008,-0.0471,0.047
11.812487,-0.0014,0.0032,-0.0608,0.061
11.817310,-0.0083,0.0079,-0.0723,0.073
11.822071,-0.0176,0.0126,-0.0411,0.046
11.827673,-0.0077,0.0101,-0.0408,0.043
11.833171,-0.0146,-0.0043,-0.0430,0.046
11.838444,-0.0334,-0.0043,-0.0119,0.036
11.843029,-0.0259,-0.0019,-0.0072,0.027
11.852347,-0.0137,0.0029,0.0235,0.027
11.853493,0.0056,0.0052,0.0160,0.018
11.858831,0.0104,0.0123,-0.0104,0.019
11.863215,-0.0038,0.0050,-0.0059,0.009
11.888482,-0.0084,0.0050,-0.0202,0.022
11.889091,0.0157,-0.0093,-0.0155,0.024
11.889351,0.0109,-0.0188,-0.0227,0.031
11.889623,0.0372,-0.0258,-0.0275,0.053
11.889867,0.0370,-0.0042,-0.0108,0.039
11.892128,0.0440,0.0338,0.0318,0.064
11.896635,0.0249,0.0406,0.0267,0.055
11.901796,0.0010,0.0189,-0.0140,0.024
11.907066,-0.0131,0.0045,-0.0117,0.018
11.911674,-0.0247,-0.0122,0.0263,0.038
11.917081,-0.0149,-0.0359,0.0331,0.051
11.921948,-0.0051,-0.0261,0.0042,0.027
11.927074,-0.0026,-0.0211,-0.0363,0.042
11.932600,-0.0073,-0.0091,-0.0598,0.061
11.937042,-0.0025,-0.0066,-0.0571,0.058
11.941461,-0.0048,-0.0042,-0.0663,0.067
11.947541,-0.0166,0.0077,-0.0566,0.059
11.953346,-0.0568,0.0385,-0.0588,0.090
11.971584,-0.0897,0.0381,-0.0706,0.120
11.973037,-0.0772,0.0331,-0.0443,0.095
11.973829,-0.0340,0.0114,-0.0159,0.039
11.976112,0.0065,0.0137,-0.0400,0.043
11.985114,0.0016,-0.0102,-0.0354,0.037
11.985814,-0.0080,-0.0054,-0.0118,0.015
11.986230,0.0061,-0.0053,0.0114,0.014
12.018247,0.0107,-0.0172,0.0036,0.021
12.019085,0.0151,-0.0218,0.0244,0.036
12.019436,0.0124,-0.0240,0.0142,0.031
12.019749,0.0241,-0.0143,-0.0173,0.033
12.020049,0.0070,0.0000,-0.0224,0.024
12.020365,-0.0099,0.0143,-0.0014,0.017
12.021223,-0.0291,0.0260,-0.0304,0.050
12.026811,-0.0435,0.0163,-0.0545,0.072
12.030783,-0.0458,0.0020,-0.0380,0.060
12.035791,-0.0434,0.0091,-0.0289,0.053
12.041886,-0.0434,0.0019,-0.0056,0.044
12.046282,-0.0364,0.0114,-0.0062,0.039
12.052921,-0.0175,0.0136,-0.0187,0.029
12.056565,0.0058,0.0088,-0.0026,0.011
12.061439,0.0266,0.0064,0.0180,0.033
12.105296,0.0496,-0.0008,0.0124,0.051
12.105852,0.0726,-0.0150,0.0164,0.076
12.105996,0.0717,-0.0268,0.0061,0.077
12.106135,0.0661,-0.0171,0.0268,0.073
12.106273,0.0677,-0.0193,0.0189,0.073
12.106407,0.0646,-0.0192,0.0205,0.070
12.106539,0.0569,-0.0119,0.0268,0.064
12.106680,0.0492,-0.0142,0.0117,0.053
12.106812,0.0512,-0.0070,0.0111,0.053
12.112606,0.0413,-0.0164,0.0081,0.045
12.115872,0.0220,-0.0116,0.0170,0.030
12.120298,0.0101,-0.0068,-0.0026,0.012
12.126410,-0.0089,-0.0044,-0.0079,0.013
12.130045,-0.0135,0.0099,-0.0107,0.020
12.135867,-0.0133,0.0098,-0.0016,0.017
12.140404,0.0013,0.0025,0.0146,0.015
12.146383,-0.0010,-0.0046,0.0377,0.038
12.152361,0.0157,0.0001,0.0561,0.058
12.155533,0.0253,-0.0046,0.0387,0.046
12.160581,0.0205,-0.0070,-0.0450,0.050
12.186523,-0.0056,-0.0165,-0.0806,0.082
12.187043,-0.0388,-0.0235,-0.0851,0.096
12.187189,-0.0337,-0.0280,-0.0635,0.077
12.187330,-0.0310,0.0197,-0.0659,0.075
12.187477,-0.0522,0.0575,-0.0540,0.095
12.190433,-0.0684,0.0475,-0.0375,0.091
12.195158,-0.0799,0.0305,-0.0117,0.086
12.199690,-0.0652,0.0064,0.0329,0.073
12.205111,-0.0412,-0.0078,0.0463,0.062
12.209657,-0.0293,-0.0054,0.0311,0.043
12.214532,0.0062,-0.0030,0.0113,0.013
12.220062,0.0367,0.0018,0.0059,0.037
12.225404,0.0337,0.0089,0.0291,0.045
12.230143,0.0450,0.0183,0.0307,0.057
12.235828,0.0302,0.0111,-0.0032,0.032
12.239779,0.0274,0.0205,-0.0155,0.038
12.244613,0.0459,0.0203,-0.0158,0.053
12.254654,0.0454,0.0059,-0.0305,0.055
12.255810,0.0378,-0.0108,-0.0235,0.046
12.263170,0.0422,-0.0297,-0.0143,0.054
12.265102,0.0228,-0.0437,0.0019,0.049
12.289649,0.0154,-0.0434,0.0324,0.056
12.290520,-0.0108,-0.0359,0.0151,0.040
12.290820,-0.0178,-0.0404,0.0288,0.053
12.291089,-0.0224,-0.0187,-0.0122,0.032
12.291542,-0.0175,-0.0114,-0.0053,0.022
12.294279,0.0015,0.0053,-0.0222,0.023
12.299154,-0.0058,0.0124,-0.0391,0.041
12.305638,-0.0130,0.0194,-0.0368,0.044
12.309195,-0.0415,0.0334,-0.0489,0.072
12.314078,-0.0770,0.0308,-0.0372,0.091
12.319001,-0.0600,0.0115,-0.0041,0.061
12.324255,-0.0503,-0.0099,0.0075,0.052
12.330021,-0.0384,0.0044,-0.0073,0.039
12.335052,-0.0266,0.0020,-0.0268,0.038
12.339645,0.0042,0.0091,-0.0010,0.010
12.344835,0.0300,0.0043,0.0128,0.033
12.349753,0.0579,-0.0005,0.0146,0.060
12.354923,0.0714,-0.0076,-0.0002,0.072
12.359281,0.0777,-0.0289,0.0113,0.084
12.364735,0.0698,-0.0334,0.0275,0.082
12.392726,0.0597,-0.0284,0.0245,0.070
12.393549,0.0402,-0.0115,0.0239,0.048
12.393823,0.0280,0.0028,0.0139,0.031
12.394077,0.0111,0.0218,0.0206,0.032
12.394451,0.0158,0.0311,0.0273,0.044
12.394737,0.0063,0.0165,0.0483,0.051
12.399947,0.0087,0.0069,0.0216,0.024
12.403744,0.0135,-0.0122,0.0499,0.053
