time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
12.028153,2.8759,3.7158,-11.9212,12.814
12.029873,3.6711,3.3205,-12.1987,13.165
12.031744,4.2896,3.0561,-11.8598,12.977
12.048552,4.5826,3.0233,-11.1174,12.399
12.052466,4.3659,3.2873,-9.9875,11.385
12.053666,4.0824,3.6697,-8.6340,10.231
12.055136,3.7431,4.1427,-7.0474,8.991
12.071652,3.1206,4.5425,-5.2801,7.632
12.072704,2.0370,4.7628,-3.5823,6.298
12.073463,0.9587,4.6445,-2.2255,5.239
12.074185,0.4898,4.0231,-1.6858,4.389
12.092671,0.3775,3.0371,-2.1777,3.756
12.094371,0.5024,1.8889,-3.2525,3.795
12.095066,0.8387,0.6201,-4.5328,4.651
12.095611,1.4879,-0.8181,-5.1037,5.379
12.096466,2.2086,-2.3475,-4.7996,5.781
12.101311,3.0350,-3.7226,-3.9040,6.190
12.106470,3.6759,-4.4730,-2.9961,6.519
12.111914,3.6887,-4.0215,-2.5424,6.020
12.116733,2.4282,-2.4488,-2.5288,4.276
12.122694,0.3917,-0.5863,-2.3426,2.446
12.125923,-1.8385,1.0712,-1.7644,2.764
12.131330,-3.8928,2.2069,0.0757,4.476
12.136935,-5.6773,2.7537,2.9703,6.974
12.141357,-6.6292,2.9313,6.0040,9.412
12.146233,-6.6779,3.2789,7.7749,10.761
12.150841,-5.9383,4.0311,8.8444,11.390
12.170903,-4.6697,4.7716,9.9762,12.004
12.173124,-3.6667,5.0485,10.5342,12.243
12.175666,-3.2073,4.9391,10.1282,11.716
12.177627,-3.9507,5.4616,9.1562,11.370
12.179110,-4.8092,7.3614,7.8260,11.771
12.182293,-3.7358,8.4983,4.8293,10.464
12.207681,-1.2735,7.2246,1.5773,7.504
12.209070,0.1596,5.0893,0.4870,5.115
12.209660,-0.1095,2.7373,0.7118,2.830
12.210633,-1.7886,0.5164,1.8070,2.594
12.211240,-3.4973,-1.0262,2.7224,4.549
12.211874,-4.6648,-2.0295,3.1494,5.983
12.215617,-5.3839,-2.8167,2.9381,6.749
12.227170,-5.6809,-3.5177,2.0790,6.998
12.228034,-5.2296,-4.1665,1.2245,6.798
12.230782,-4.2646,-4.3884,0.6815,6.157
12.235545,-2.7289,-4.3034,0.6526,5.137
12.250134,-1.2521,-3.9693,0.6295,4.209
12.251549,-0.5404,-3.2974,1.0390,3.499
12.252202,-0.4804,-2.4585,2.2326,3.356
12.257681,-0.7716,-1.4611,3.9027,4.238
12.261081,-1.1371,-0.5669,5.2491,5.401
12.265567,-0.9788,-0.0030,5.6059,5.691
12.270088,-0.6326,0.4466,5.4577,5.512
12.278432,-0.2828,0.9062,5.4314,5.514
12.281358,-0.0253,1.2967,5.3186,5.474
12.285493,-0.0757,1.5222,5.0137,5.240
12.302035,-0.2569,1.6715,4.9925,5.271
12.306972,-0.3457,1.7592,4.9983,5.310
12.307751,-0.4449,1.7259,4.9741,5.284
12.308530,-0.2536,1.6696,5.0170,5.294
12.312516,0.1752,1.4348,4.9387,5.146
12.316913,0.8377,1.0912,4.8061,4.999
12.320691,1.5249,0.8155,4.6627,4.973
12.326079,2.2803,0.6574,4.6272,5.200
12.331010,2.8135,0.5477,4.6002,5.420
12.335835,3.1814,0.3715,4.4555,5.487
12.340789,3.2459,0.1239,4.0854,5.219
12.344834,3.1958,-0.1112,3.5972,4.813
12.349905,3.0021,-0.3268,3.0608,4.300
12.358945,2.8672,-0.5324,2.5834,3.896
12.365215,2.1939,-0.8146,-1.4841,2.771
12.366208,1.4912,-1.6461,-12.5874,12.782
12.370199,1.2250,-2.2534,-14.6162,14.840
12.385476,1.2594,-2.4694,-9.7364,10.123
12.387721,1.7926,-2.5723,-5.3633,6.213
12.389002,2.4150,-2.5562,-1.2869,3.745
12.418558,2.4627,-2.0887,2.2496,3.936
12.419774,1.9736,-1.5773,4.4973,5.158
12.420709,1.7079,-1.2619,5.6341,6.021
12.421261,0.8909,-1.2818,6.0225,6.221
12.422178,-0.3556,-1.5347,5.5937,5.811
12.422760,-0.9976,-2.0493,4.5310,5.072
12.423330,-1.0381,-2.6750,3.0375,4.179
12.443551,-0.8785,-3.1800,1.4068,3.587
12.444992,-0.7542,-3.5044,-0.2007,3.590
12.445580,-0.7813,-3.6985,-1.9147,4.237
12.446157,-0.7020,-3.7504,-3.3310,5.065
12.448204,-0.3993,-3.5765,-4.2885,5.598
12.449028,-0.0838,-3.2152,-4.6048,5.617
12.468987,-0.0268,-2.7219,-4.1543,4.967
12.470453,-0.2183,-2.1643,-3.1386,3.819
12.471268,-0.2664,-1.7437,-1.9191,2.607
12.471899,-0.5295,-1.3839,-0.8497,1.708
12.475885,-0.5759,-1.1279,-0.0902,1.270
12.479107,-0.3400,-0.9641,0.3388,1.077
12.483993,-0.3009,-0.9137,0.4377,1.057
12.489534,-0.3316,-0.9289,0.1986,1.006
12.494037,-0.3840,-0.9449,-0.1400,1.029
12.498678,-0.4841,-0.9352,-0.6172,1.221
12.503721,-0.5258,-0.8877,-0.9761,1.420
12.516479,-0.6072,-0.8189,-1.3329,1.678
12.518961,-0.6008,-0.7861,-1.8297,2.080
12.520189,-0.6811,-0.7025,-2.4206,2.611
12.534773,-0.5962,-0.5919,-3.1308,3.242
12.536822,-0.5795,-0.3007,-3.8046,3.860
12.537596,-0.5015,0.2000,-4.2397,4.274
12.553597,-0.4790,0.7715,-4.6187,4.707
12.557179,-0.6035,1.3589,-4.6715,4.902
12.558422,-0.5307,1.7656,-4.3341,4.710
12.559971,-0.3705,2.0132,-3.5695,4.115
12.561864,0.1639,2.0244,-2.5085,3.228
12.565451,0.6700,1.9564,-1.3824,2.487
12.613585,1.1210,1.8849,-0.5300,2.256
12.614975,2.0007,1.7355,-0.0460,2.649
12.615562,2.8727,1.6513,0.2311,3.322
12.616060,3.6097,1.6466,0.3277,3.981
12.616601,4.2751,1.6926,0.3657,4.613
12.617782,4.6411,1.8397,0.3918,5.008
12.618980,4.7369,2.0422,0.3527,5.170
12.619530,4.7664,2.3218,0.1709,5.305
12.620007,4.6662,2.6451,-0.1716,5.367
12.620450,4.5998,3.0649,-0.6662,5.567
12.621212,4.9146,3.3495,-1.2356,6.074
12.624995,4.9399,3.5737,-1.9413,6.399
12.628050,4.7646,3.7643,-2.7490,6.665
12.633633,4.4416,3.8284,-3.5087,6.833
12.637651,4.0512,3.8928,-3.9621,6.875
12.643046,4.0944,3.8786,-4.1594,7.008
12.648206,3.8850,3.8864,-4.3683,7.020
12.652575,3.9530,3.9590,-4.6339,7.264
12.667156,3.7293,4.1012,-4.6664,7.246
12.669656,3.3358,4.2620,-4.2469,6.880
12.671297,3.1478,4.5411,-3.5432,6.564
12.708348,3.0952,4.7386,-3.3007,6.552
12.710299,2.9893,4.9070,-3.3814,6.667
12.711334,2.9780,5.3248,-2.2884,6.516
12.712366,3.0679,5.5367,-0.8160,6.382
12.713880,2.3701,5.2480,-1.0926,5.861
12.715001,1.4072,4.5465,-3.0293,5.642
12.715832,1.0051,3.7405,-4.4084,5.868
12.716823,0.9970,2.7584,-4.5838,5.442
12.717596,0.7189,1.7478,-3.7685,4.216
12.718468,0.5015,1.0728,-2.3411,2.624
12.722262,0.1965,0.6755,-0.9773,1.204
12.727498,-0.2492,0.4245,0.2258,0.542
12.732801,-0.6428,0.4037,0.9725,1.234
12.737936,-0.8144,0.4869,1.5321,1.802
12.745117,-0.6925,0.6836,2.1069,2.321
12.747284,-0.3684,1.2499,3.2083,3.463
12.752360,0.1091,1.9744,4.3724,4.799
12.769127,0.4476,2.9335,5.4032,6.164
12.771054,0.4266,4.0664,6.1159,7.357
12.772465,0.1811,5.1720,6.0739,7.980
12.773554,0.0369,6.0231,5.3963,8.087
12.810738,-0.2829,6.6798,4.1042,7.845
12.811786,-0.4351,7.1351,2.3227,7.516
12.812279,-0.4353,7.3173,0.5874,7.354
12.812728,-0.7014,7.1905,-1.0019,7.294
12.813516,-1.2564,7.2856,-1.7552,7.599
12.814152,-1.7685,7.4922,-1.5091,7.845
12.814701,-2.3901,7.7456,-0.2568,8.110
12.815250,-2.8428,7.6255,1.0461,8.205
12.820702,-3.1405,7.3051,2.0961,8.223
12.821716,-3.3914,6.7804,2.4826,7.977
12.826729,-3.4688,6.1259,2.0073,7.320
12.832035,-3.4687,5.4158,1.2213,6.546
12.836431,-3.5814,4.7116,0.6106,5.950
12.842083,-3.7817,4.0349,0.2667,5.537
12.846345,-4.1051,3.3157,0.1220,5.278
12.851596,-4.4564,2.5394,0.0771,5.130
12.863947,-4.8574,1.8566,0.1554,5.202
12.866524,-4.9624,1.1445,0.4034,5.109
12.868405,-4.9818,0.4391,0.5303,5.029
12.871560,-5.1779,-0.1025,0.2902,5.187
12.878392,-5.3064,-0.4020,0.2552,5.328
12.882527,-5.5257,-0.6292,0.9634,5.644
12.887365,-5.4171,-0.8508,1.5701,5.704
12.905628,-5.1169,-0.8876,2.4332,5.735
12.909489,-4.5033,-1.4000,3.2869,5.748
12.911571,-4.2665,-2.0171,3.8330,6.080
12.914259,-3.3145,-2.9085,4.8152,6.529
12.914872,-2.7163,-3.7322,6.0122,7.580
12.915602,-3.1287,-4.2563,6.0369,8.022
12.921395,-2.9322,-4.4692,6.0424,8.067
12.930851,-2.7141,-4.3287,5.4154,7.445
12.932690,-2.5918,-4.3405,5.0437,7.141
12.936011,-2.1583,-4.6387,5.4005,7.439
12.941300,-1.4689,-5.0654,5.3290,7.498
12.945975,-0.4440,-5.0732,5.1798,7.264
12.950791,0.3390,-4.8928,5.1656,7.123
12.955503,0.2695,-4.7897,5.1019,7.003
12.961209,-0.3195,-4.9248,6.1338,7.873
12.965938,-0.2604,-5.3441,6.3921,8.336
12.970644,0.2867,-5.5747,5.2169,7.640
12.977687,0.0261,-5.2968,4.4437,6.914
12.981124,-0.6420,-4.7691,4.4254,6.538
12.986207,-0.9507,-4.4580,4.3762,6.319
12.993992,-0.9909,-4.3417,4.1599,6.094
12.996711,-1.1133,-4.2918,4.1635,6.082
13.001475,-1.6793,-4.2489,4.2627,6.248
13.005885,-2.3316,-4.2755,4.2105,6.438
13.020837,-2.9501,-4.3551,3.9734,6.592
13.023761,-3.5591,-4.4448,3.8167,6.855
13.030178,-3.9603,-4.6258,3.6661,7.108
13.031792,-4.1735,-4.8024,3.3776,7.203
13.033210,-4.0960,-5.0299,2.9823,7.139
13.035263,-3.8263,-5.2460,2.6450,7.011
13.060589,-3.6587,-5.2496,2.6247,6.916
13.062132,-3.6406,-5.2222,2.6878,6.910
13.062735,-2.7594,-5.5710,1.9531,6.516
13.063579,-2.1043,-5.7221,1.8469,6.370
13.065056,-1.8737,-5.5918,1.7114,6.141
13.065668,-1.8218,-5.4574,1.4843,5.942
13.070389,-1.7216,-5.2539,1.4340,5.712
13.076104,-1.6985,-4.9334,1.1078,5.334
13.080900,-1.7394,-4.5959,0.6424,4.956
13.084936,-1.6460,-4.1937,0.4034,4.523
13.091891,-1.6014,-3.6996,0.2624,4.040
13.094879,-1.4821,-3.0626,0.2691,3.413
13.100071,-1.3342,-2.2144,0.2521,2.598
13.104791,-1.0992,-1.1874,0.1004,1.621
13.110853,-0.7085,-0.1313,-0.5318,0.895
13.115086,-0.2812,1.0294,-1.7019,2.009
13.120051,0.4115,2.2019,-3.2519,3.949
13.136485,1.0677,3.4787,-5.0070,6.190
13.138294,1.8488,4.7842,-6.9419,8.631
13.141433,2.6197,6.0303,-9.1315,11.252
13.143862,3.3754,6.9212,-11.1758,13.572
13.146049,4.0295,7.3846,-12.4779,15.049
13.170677,4.6606,7.4837,-12.6283,15.401
13.176010,5.0023,7.0688,-12.1496,14.920
13.177080,5.2191,6.5118,-11.3640,14.099
13.179254,5.4065,5.9684,-10.3254,13.095
13.180131,5.6260,5.5246,-9.1786,12.100
13.180757,5.7416,5.2444,-8.2520,11.339
13.181384,5.6080,5.0201,-7.0783,10.332
13.192535,5.2628,4.6731,-5.6410,9.020
13.194004,4.6663,4.0798,-4.1590,7.464
13.194570,3.7717,3.2166,-3.3756,5.997
13.199736,2.8865,2.1458,-3.2102,4.821
13.203998,2.2302,1.0365,-3.6247,4.380
13.214179,1.9472,-0.2104,-4.1858,4.621
13.215124,1.9634,-1.5262,-4.3263,4.990
13.219365,2.3508,-2.7709,-4.1000,5.479
13.233854,2.9256,-3.5032,-3.6629,5.852
13.235014,3.1215,-3.2392,-3.0592,5.440
13.235621,2.4610,-2.1048,-2.5806,4.141
13.239051,0.8798,-0.5985,-1.9891,2.256
13.243770,-1.1312,0.8138,-1.4462,2.008
13.248634,-3.0499,1.9235,0.0292,3.606
13.253971,-4.6393,2.5275,2.4419,5.820
13.275727,-5.4910,2.9146,5.0359,8.000
13.279451,-5.1798,3.3250,7.2522,9.512
13.280711,-4.3281,3.8395,9.6877,11.284
13.282192,-3.7007,4.2952,11.6702,12.974
13.283461,-2.9948,4.4020,11.7228,12.875
13.287157,-2.8683,4.7431,10.9278,12.253
13.291277,-2.8069,5.1291,9.5185,11.171
13.310265,-3.2189,5.5621,7.8503,10.145
13.311776,-3.7713,5.7767,6.4764,9.462
13.312662,-4.5297,5.5897,5.3099,8.942
13.313138,-4.9493,5.6862,2.6247,7.982
13.314694,-4.9937,6.0961,-0.9889,7.942
13.318440,-5.2648,3.8147,1.1419,6.601
13.332856,-5.7511,1.0192,3.6248,6.874
13.334319,-6.0478,-0.6719,4.2413,7.417
13.334992,-6.0652,-2.3163,2.7530,7.052
13.351288,-6.2094,-3.8044,-0.9601,7.345
13.352764,-6.1149,-4.9528,-4.4521,9.041
13.354882,-4.9442,-5.4071,-4.4886,8.592
13.355621,-2.7687,-5.1269,-1.3431,5.980
13.360518,-0.5767,-4.3080,2.3406,4.937
13.362976,0.8204,-3.0479,4.8244,5.765
13.368266,1.1389,-1.6092,5.6182,5.954
13.372634,0.8295,-0.2208,6.0141,6.075
13.379120,0.1569,1.2210,6.9543,7.062
13.382982,-0.3519,2.2819,7.4528,7.802
13.388210,-0.5646,2.8141,6.5957,7.193
13.399047,-0.6577,3.2435,5.5440,6.457
13.400608,-0.9616,3.5987,4.9573,6.201
13.403141,-1.1859,3.7719,4.7880,6.210
13.425840,-1.1845,3.7013,4.6217,6.038
13.427559,-0.7692,3.2604,4.3309,5.475
13.429113,-0.3692,2.6288,3.8479,4.675
13.429860,0.0902,1.9761,3.3507,3.891
13.430540,0.6405,1.3836,3.2054,3.550
13.432529,1.3886,0.6815,3.2040,3.558
13.438798,2.2266,-0.0918,3.4241,4.085
13.444425,2.7092,-0.6996,3.3682,4.379
13.447595,3.2408,-1.1515,3.3344,4.790
13.452641,3.8688,-1.4620,3.2133,5.237
13.457582,4.1519,-1.7532,3.0993,5.470
13.463944,3.7561,-1.8409,2.7766,5.021
13.467662,3.0077,-1.8566,2.3486,4.244
13.472393,2.1610,-1.7881,1.9274,3.403
13.480477,1.3094,-1.6018,1.5534,2.587
13.483475,0.3880,-1.3599,-0.8330,1.641
13.487696,-1.5788,-1.3889,-9.3550,9.588
13.494217,-1.9253,-1.7431,-12.7653,13.027
13.499801,-0.8096,-2.0453,-8.6249,8.901
13.501984,0.1902,-2.2532,-4.5490,5.080
13.507187,0.9493,-2.4096,-1.0985,2.813
13.514963,1.4943,-2.4832,1.7562,3.389
13.517909,1.6858,-2.5083,3.4380,4.578
13.522548,1.1623,-2.5644,4.1725,5.034
13.535231,0.2546,-2.5468,4.1315,4.860
13.536643,-0.6115,-2.4416,3.2651,4.123
13.537332,-1.2759,-2.3545,2.0688,3.384
13.542593,-1.6753,-2.3070,0.7752,2.955
13.559455,-1.7262,-2.3613,-0.5913,2.984
13.560834,-1.5213,-2.4287,-1.8816,3.428
13.561640,-1.4328,-2.3298,-3.0309,4.083
13.562385,-1.0814,-2.2993,-3.8987,4.654
13.567084,-0.7215,-2.3919,-4.3459,5.013
13.571174,-0.4170,-2.3996,-4.1043,4.773
13.576472,0.0416,-2.3061,-3.1773,3.926
13.581749,0.4894,-2.1888,-1.8709,2.921
13.586429,0.9918,-1.9644,-0.6047,2.282
13.591070,1.2399,-1.6361,0.3323,2.080
13.597442,0.6892,-1.3860,0.5897,1.656
13.601786,-0.0066,-1.2642,0.1911,1.279
13.611320,-0.3325,-1.1699,-0.5485,1.334
13.617741,-0.5806,-1.0690,-1.3708,1.833
13.618797,-0.6553,-0.9567,-2.2725,2.551
13.622071,-0.7072,-0.8732,-2.9035,3.113
13.628629,-0.3304,-0.8447,-3.2719,3.395
13.634930,-0.0672,-0.8377,-3.2447,3.352
13.636810,0.2212,-0.7661,-2.9750,3.080
13.642001,0.6128,-0.4673,-2.6616,2.771
13.648068,1.0128,-0.1857,-2.5499,2.750
13.652075,0.7703,0.3032,-2.5649,2.695
13.658199,1.0341,0.6790,-2.8335,3.092
13.675758,1.0155,1.0136,-3.0955,3.412
13.683124,1.0898,1.4749,-3.1439,3.640
13.686597,1.2613,2.1007,-3.0355,3.901
13.688231,1.6469,2.5130,-2.6676,4.018
13.690331,1.9447,2.7834,-1.8525,3.868
13.691624,2.6657,2.7179,-0.7878,3.888
13.708987,3.2117,2.4553,0.0371,4.043
13.710365,3.9145,2.1557,0.5442,4.502
13.710924,4.4868,1.8790,0.7554,4.923
13.711683,4.7456,1.6994,0.4262,5.059
13.712580,4.8635,1.7655,-0.2316,5.179
13.715932,5.0382,1.9769,-1.1045,5.524
13.720534,5.1479,2.2264,-2.0264,5.964
13.726384,5.3527,2.4280,-2.7376,6.484
13.731687,5.4354,2.6226,-3.1699,6.817
13.736478,5.4338,2.8773,-3.3765,7.015
13.740232,5.4122,3.1559,-3.4725,7.163
13.748817,5.2961,3.4776,-3.3502,7.167
13.750567,5.0987,3.7462,-2.6481,6.859
13.755340,4.9987,4.0496,-1.3938,6.582
13.761350,4.8097,4.4110,-0.1270,6.527
13.766001,4.8344,4.9087,0.6227,6.918
13.770210,4.8790,5.2913,0.3093,7.204
13.775726,5.0208,5.5323,-1.1630,7.561
13.780834,5.0012,5.7966,-3.1281,8.270
13.786091,4.9130,5.7050,-3.8220,8.443
13.790498,4.3549,5.2009,-2.9090,7.381
13.796505,3.2545,4.3554,-1.6807,5.691
13.802359,1.8873,3.8414,-1.2455,4.458
13.806212,0.7417,3.4528,-1.6916,3.916
13.826506,0.1507,2.9696,-2.4870,3.876
13.828884,-0.1505,2.6065,-3.1757,4.111
13.834756,-0.3846,2.3530,-3.7269,4.424
13.835454,-0.8231,2.1547,-3.7723,4.422
13.835922,-1.3956,2.0385,-3.3026,4.124
13.836378,-1.7945,1.9540,-2.4633,3.620
13.840899,-2.0077,1.9135,-1.5589,3.182
13.856289,-1.9202,1.9746,-0.4314,2.788
13.857712,-1.5298,1.8624,0.8256,2.548
13.859355,-0.8358,1.7537,2.2995,3.010
13.860517,-0.3213,1.7247,3.8490,4.230
13.865554,-0.2220,1.9112,4.9254,5.288
13.869976,-0.5325,2.4013,5.4256,5.957
13.874988,-1.1259,3.0533,5.4264,6.327
13.879756,-1.9275,3.9889,4.7411,6.489
13.885192,-2.7466,5.0954,3.4862,6.757
13.889189,-3.1917,5.9635,1.9960,7.052
13.895524,-3.2246,6.3497,0.6256,7.149
13.899654,-3.1649,6.4815,-0.2029,7.216
13.905114,-2.9834,6.5075,-0.1569,7.161
13.911534,-2.7780,6.5045,0.4326,7.086
13.917526,-2.7780,6.3866,1.0366,7.041
13.919538,-3.0484,6.0656,1.3282,6.917
13.924264,-3.2947,5.9748,1.3663,6.958
13.929494,-3.5905,5.9707,1.3265,7.092
13.934451,-3.6819,5.5390,1.0939,6.740
13.938424,-3.5878,4.9595,0.6498,6.156
13.948962,-3.5947,4.4067,0.2624,5.693
13.950206,-3.9066,3.9326,0.1084,5.544
13.960046,-4.2267,3.3868,0.0376,5.416
13.961019,-4.4026,2.8265,0.0675,5.232
13.970270,-4.4392,2.2179,0.3748,4.977
13.971200,-4.5184,1.7596,0.6627,4.894
13.973649,-4.3636,1.3073,0.7725,4.620
13.979100,-4.1351,0.8011,0.7524,4.279
13.983856,-4.1065,0.2857,0.8285,4.199
13.988367,-3.9823,-0.2391,1.1566,4.154
13.994336,-3.8153,-0.6233,1.6312,4.196
13.998908,-3.5517,-0.8552,2.4789,4.415
14.003598,-3.4027,-1.3133,2.9799,4.710
14.008685,-3.2545,-1.8793,4.7962,6.093
14.013696,-3.1257,-2.1962,5.5528,6.740
14.018993,-3.1809,-2.2837,5.4637,6.722
14.023733,-3.3647,-2.6273,5.1509,6.690
14.029859,-3.2229,-3.0526,5.0556,6.728
14.033815,-2.9331,-3.2773,5.1583,6.779
14.039130,-2.4536,-3.2440,5.0476,6.482
14.053086,-1.9731,-3.1112,5.0798,6.275
14.055387,-1.8243,-2.8910,4.8765,5.955
14.056523,-2.5464,-2.6308,4.4554,5.767
14.096301,-1.9354,-2.7655,4.6462,5.743
14.098132,-0.8737,-3.2995,4.4951,5.644
14.099064,-0.7591,-3.4825,3.9866,5.348
14.099884,-1.3489,-3.6812,3.9959,5.598
14.100718,-1.4395,-4.1249,4.0131,5.932
14.101775,-1.2728,-4.3235,3.8108,5.902
14.102709,-1.1891,-4.6130,3.5418,5.936
14.104538,-1.6038,-4.8955,3.4066,6.176
14.105611,-2.2350,-5.1376,3.3928,6.550
14.106689,-2.7896,-5.4297,3.4310,7.003
14.108721,-3.0827,-5.7050,3.4137,7.328
14.121234,-3.2016,-6.1360,3.6147,7.808
14.123077,-2.9931,-6.6101,4.0717,8.321
14.124284,-3.2108,-6.8187,3.8192,8.449
14.135455,-3.5781,-6.8313,3.3809,8.420
14.137320,-3.6602,-6.6743,3.0511,8.201
14.138485,-3.1337,-6.6642,2.1945,7.684
14.143198,-2.7454,-6.6841,1.6093,7.403
14.150511,-2.4030,-6.5598,1.4914,7.143
14.153883,-2.4137,-6.2285,1.5729,6.862
14.157985,-2.5077,-5.8283,1.7758,6.589
14.165448,-2.6265,-5.4230,2.0411,6.362
14.168333,-2.2534,-5.2879,1.6362,5.976
14.172615,-1.9756,-5.0254,1.4801,5.599
14.186400,-2.0714,-4.4482,1.9395,5.276
14.189015,-1.9580,-4.0076,2.0234,4.898
14.189995,-1.5951,-3.4208,2.0804,4.310
14.213929,-1.1893,-2.5385,2.3534,3.660
14.215952,-0.8192,-1.4604,2.4275,2.949
14.216564,-0.5125,-0.2594,2.2594,2.331
14.217219,-0.1681,1.0521,1.9456,2.218
14.217585,0.2622,2.4297,0.7118,2.545
14.218004,0.6431,3.8988,-1.4024,4.193
14.222175,1.3085,5.2615,-4.5376,7.070
14.228562,2.0276,6.1990,-8.7550,10.917
14.232442,2.7138,6.6419,-12.6212,14.518
14.238150,3.2458,6.5794,-14.9303,16.635
14.242723,3.5996,6.0074,-15.5068,17.015
14.258330,3.8719,4.9984,-14.7179,16.018
14.262543,4.0528,3.8309,-12.8940,14.048
14.266461,4.1717,2.7182,-10.7185,11.819
14.295175,4.2826,1.8728,-9.1788,10.300
14.298568,4.3602,1.3109,-8.3678,9.526
14.299553,4.2901,1.0486,-7.4575,8.667
14.300371,3.9385,1.1316,-6.5758,7.748
14.301099,3.1184,1.4601,-5.8255,6.767
14.301763,2.0835,1.8587,-4.9077,5.646
14.302772,1.1698,2.2164,-3.8584,4.601
14.303488,0.4879,2.3742,-2.8627,3.751
14.303980,0.1444,2.1938,-2.4690,3.306
14.306913,0.1888,1.5836,-2.8269,3.246
14.319241,0.4052,0.7790,-3.5234,3.631
14.320220,1.0118,0.2137,-3.6298,3.774
14.323887,1.7345,0.1302,-2.9906,3.460
14.326715,2.1688,0.5058,-1.8837,2.917
14.351429,1.8323,1.2252,-0.6046,2.286
14.352531,0.8800,2.1259,-0.0080,2.301
14.352910,-0.2729,3.0573,-0.0019,3.069
14.353404,-1.8226,3.7783,-0.1008,4.196
14.353877,-3.3891,4.1268,-0.2193,5.345
14.356942,-4.5469,4.4362,0.2110,6.356
14.369909,-4.2810,4.5993,1.6425,6.494
14.371898,-3.0165,4.5418,3.5756,6.520
14.372583,-1.8977,4.5000,5.5358,7.382
14.377045,-1.4456,4.6964,6.5905,8.221
14.382129,-1.6565,5.0985,6.4286,8.371
14.386503,-2.2573,5.4386,5.2640,7.898
14.391200,-2.6184,5.4466,4.7727,7.701
14.401383,-2.6392,4.5484,4.1482,6.698
14.402514,-2.8134,2.9937,3.8819,5.652
14.406297,-3.1478,1.0542,4.3779,5.494
14.446832,-3.4243,-0.8789,5.4106,6.463
14.449915,-3.5622,-2.2924,6.0317,7.371
14.451019,-4.0118,-3.1559,6.0422,7.910
14.451962,-4.4826,-3.6084,5.6096,8.036
14.452796,-4.8422,-3.8944,4.9698,7.957
14.454063,-4.9975,-4.1148,4.1290,7.678
14.454912,-5.1455,-4.0765,3.1091,7.264
14.455586,-5.0946,-3.7276,2.3538,6.737
14.456274,-4.4110,-3.1477,2.0949,5.810
14.456779,-2.8964,-2.4093,2.2247,4.375
14.462655,-1.6936,-1.7447,2.3052,3.351
14.466302,-1.1403,-0.9168,2.4105,2.820
14.471258,-1.3521,0.2189,3.4609,3.722
14.475776,-1.4242,1.0051,4.2278,4.573
14.480910,-1.1441,1.7557,4.3630,4.840
14.486266,-0.8489,2.5355,4.4436,5.186
14.490950,-0.6559,3.1079,4.4508,5.468
14.498378,-0.5560,3.4998,4.7057,5.891
14.502294,-0.4924,3.7359,4.9145,6.193
14.506928,-0.3561,3.7882,5.1258,6.384
14.515308,-0.3474,3.5906,5.3721,6.471
14.517450,0.0274,3.0497,5.1880,6.018
14.521561,0.0099,2.4551,4.5759,5.193
14.525241,-0.1613,2.2185,4.3770,4.910
14.542027,-0.1039,1.9548,4.4698,4.880
14.545699,0.2061,1.6928,4.4379,4.754
14.546597,0.6095,1.3872,4.2342,4.497
14.547339,0.9335,1.0927,3.8223,4.084
14.576344,1.3431,0.8115,3.4290,3.771
14.577520,1.8367,0.5555,3.0499,3.603
14.577993,2.3879,0.2646,2.6123,3.549
14.578609,2.7876,-0.1189,2.1668,3.533
14.579530,2.8384,-0.5133,1.7971,3.398
14.580349,2.5402,-0.9043,1.2329,2.965
14.581123,1.7603,-1.3715,-2.6415,3.458
14.584946,0.9815,-2.1140,-9.5906,9.870
14.589432,0.8634,-2.6148,-11.0926,11.429
14.602897,1.2954,-2.8535,-8.1052,8.690
14.604083,1.6706,-2.9082,-4.7588,5.822
14.608510,1.8502,-2.8524,-1.9125,3.901
14.610529,1.8262,-2.7623,0.1830,3.316
14.629994,1.4601,-2.6167,1.6151,3.404
14.631229,0.8736,-2.5139,2.5509,3.686
14.631907,0.4673,-2.4114,2.9718,3.855
14.632636,-0.2658,-2.2665,3.1657,3.902
14.654909,-0.7149,-2.1323,2.9200,3.686
14.655956,-1.0775,-2.1287,2.0115,3.121
14.656442,-1.2532,-2.3178,0.8435,2.767
14.656827,-1.0164,-2.4747,-0.4014,2.705
14.657430,-0.7057,-2.5829,-1.4411,3.041
14.659795,-0.4248,-2.6184,-2.2146,3.456
14.669494,-0.0594,-2.4714,-2.5685,3.565
14.670461,0.2601,-2.2977,-2.5073,3.411
14.674276,0.5179,-2.1191,-2.1690,3.076
14.689646,0.6928,-1.9310,-1.5473,2.570
14.690767,0.7944,-1.7433,-0.9434,2.135
14.691260,0.4318,-1.4869,-0.4367,1.609
14.694716,-0.0159,-1.2171,-0.2083,1.235
14.702061,-0.2580,-1.0200,-0.3318,1.103
14.704458,-0.1221,-0.9647,-0.6960,1.196
14.709196,0.0261,-0.9723,-1.1363,1.496
14.714414,0.0147,-0.9301,-1.5268,1.788
14.719235,-0.1729,-0.9863,-1.9257,2.171
14.724434,-0.2995,-1.0642,-2.3104,2.561
14.729038,-0.3150,-1.0990,-2.5904,2.831
14.734958,-0.2887,-1.1960,-2.6921,2.960
14.739375,-0.2588,-1.2643,-2.6704,2.966
