time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
17.569347,-1.9379,1.8481,0.5691,2.738
17.569649,-1.9888,1.8603,0.6250,2.794
17.572863,-2.0797,1.8753,0.6909,2.884
17.576391,-2.2397,1.8769,0.7457,3.016
17.580597,-2.4540,1.8526,0.7894,3.174
17.585407,-2.6931,1.8260,0.8650,3.367
17.590877,-2.9623,1.7999,0.9368,3.591
17.595535,-3.1868,1.7307,1.0239,3.768
17.600372,-3.3858,1.6449,1.1449,3.934
17.605348,-3.5422,1.5066,1.2158,4.037
17.609965,-3.7454,1.3690,1.3184,4.200
17.614980,-3.9495,1.2201,1.5712,4.422
17.621933,-4.0807,1.0362,1.6606,4.526
17.626155,-4.2415,0.8867,1.7299,4.666
17.630714,-4.3969,0.7817,1.8655,4.840
17.674671,-4.5108,0.6924,1.9261,4.953
17.675849,-4.6022,0.6068,1.9331,5.028
17.676206,-4.7172,0.5084,1.9375,5.125
17.676673,-4.8627,0.4164,1.9247,5.246
17.677020,-5.0170,0.3067,1.8543,5.358
17.677362,-5.1633,0.1864,1.8385,5.484
17.677754,-5.2424,0.0608,1.7803,5.537
17.678149,-5.4119,0.0179,1.7970,5.702
17.678429,-5.5236,-0.0521,1.9552,5.860
17.681109,-5.6441,-0.1015,2.0461,6.004
17.686005,-5.7551,-0.0582,2.1041,6.128
17.690926,-5.8894,0.0057,2.2909,6.319
17.696561,-6.0108,0.0636,2.4268,6.482
17.699806,-6.2102,0.2232,2.6606,6.760
17.706465,-6.2407,0.3695,2.9912,6.930
17.709891,-6.2267,0.5672,3.2865,7.064
17.714355,-6.2301,0.8088,3.5123,7.198
17.740364,-6.2723,1.0562,3.6596,7.338
17.740947,-6.2908,1.2349,3.7117,7.408
17.741235,-6.4571,1.2634,3.7356,7.566
17.741479,-6.7775,1.2516,3.7312,7.837
17.741692,-7.1226,1.1444,3.6680,8.093
17.744314,-7.3293,0.8892,3.6271,8.226
17.749186,-7.4650,0.6273,3.6347,8.326
17.754367,-7.4486,0.3997,3.7456,8.347
17.759119,-7.3694,0.2834,3.8182,8.305
17.764169,-7.2090,0.2118,4.0720,8.282
17.769458,-7.0083,0.1734,4.2546,8.201
17.774425,-6.8251,0.2499,4.3727,8.110
17.779159,-6.5875,0.4459,4.4835,7.981
17.784252,-6.2718,0.7470,4.5799,7.802
17.790037,-5.8807,1.0862,4.6454,7.572
17.794960,-5.4648,1.5090,4.7372,7.388
17.799491,-5.0768,1.9820,4.8268,7.280
17.804664,-4.7381,2.4717,4.9521,7.286
17.809209,-4.4463,2.9516,5.0384,7.339
17.814471,-4.2226,3.3883,4.9952,7.366
17.819095,-4.0930,3.8052,4.8829,7.421
17.825801,-4.0568,4.1181,4.7692,7.494
17.830301,-4.0276,4.2766,4.5136,7.408
17.834359,-3.9503,4.4168,4.2750,7.307
17.873370,-4.0325,4.5025,4.0750,7.290
17.873894,-4.1973,4.4258,3.8064,7.190
17.874060,-4.4274,4.2536,3.4480,7.042
17.874277,-4.6607,3.9283,3.1178,6.847
17.874526,-4.9047,3.4930,2.6877,6.594
17.874691,-5.1563,3.0288,2.2727,6.397
17.874913,-5.4756,2.5499,1.9503,6.347
17.875260,-5.7646,2.0633,1.6756,6.348
17.878663,-5.9377,1.5550,1.4708,6.312
17.884564,-5.9424,1.0678,1.2494,6.165
17.888333,-5.9852,0.6523,1.1769,6.135
17.893839,-5.9778,0.2415,1.1075,6.084
17.899276,-5.9261,-0.0946,1.0795,6.024
17.904266,-5.7124,-0.3515,1.1426,5.836
17.908463,-5.4692,-0.5122,1.2656,5.637
17.913516,-5.2043,-0.5356,1.4265,5.423
17.918505,-4.9383,-0.4798,1.5863,5.209
17.923373,-4.6574,-0.3758,1.8187,5.014
17.927852,-4.3806,-0.2880,2.0941,4.864
17.933120,-4.1798,-0.2209,2.3661,4.808
17.941312,-3.9371,-0.1824,2.5693,4.705
17.943166,-3.6720,-0.1217,2.7968,4.617
17.947845,-3.4731,-0.0629,3.0241,4.606
17.972991,-3.2307,0.0256,3.2267,4.566
17.973796,-2.9775,0.1192,3.3822,4.508
17.974180,-2.7427,0.1943,3.4283,4.395
17.974616,-2.5102,0.2272,3.4205,4.249
17.974987,-2.3101,0.2173,3.3941,4.111
17.977876,-2.1191,0.2007,3.2348,3.872
17.982556,-1.9564,0.1918,3.0484,3.627
17.987335,-1.8127,0.1546,2.8190,3.355
17.993596,-1.6393,0.1337,2.5396,3.026
17.998607,-1.4919,0.1103,2.2304,2.686
18.004843,-1.3730,0.0530,1.9281,2.368
18.007643,-1.2160,-0.0137,1.6171,2.023
18.012459,-1.0180,-0.1266,1.3643,1.707
18.017301,-0.7771,-0.2086,1.0725,1.341
18.022448,-0.5781,-0.2947,0.8694,1.085
18.027433,-0.4079,-0.3717,0.6993,0.891
18.036670,-0.2551,-0.4748,0.5624,0.779
18.037338,-0.1103,-0.5895,0.3990,0.720
18.043318,0.0265,-0.7086,0.2858,0.765
18.047862,0.1383,-0.8319,0.2131,0.870
18.052954,0.2487,-0.9395,0.1720,0.987
18.082960,0.3415,-1.0134,0.1911,1.086
18.083491,0.4118,-1.0794,0.2988,1.193
18.083729,0.4238,-1.1473,0.4633,1.308
18.083949,0.4850,-1.2265,0.5194,1.418
18.084202,0.5543,-1.3308,0.4722,1.517
18.084456,0.6253,-1.4469,0.4746,1.646
18.088623,0.7095,-1.5455,0.4782,1.767
18.091972,0.8067,-1.6526,0.4011,1.882
18.097040,0.9213,-1.7725,0.3582,2.029
18.101773,1.0276,-1.8825,0.3367,2.171
18.106394,1.1372,-2.0153,0.2534,2.328
18.112256,1.3118,-2.1555,0.1518,2.528
18.116686,1.4561,-2.2851,0.1133,2.712
18.121413,1.5602,-2.4151,0.0492,2.876
18.126881,1.6217,-2.5692,-0.0332,3.038
18.131633,1.6713,-2.7227,-0.0577,3.195
18.136493,1.7672,-2.8794,-0.0370,3.379
18.141750,1.8563,-3.0408,-0.0263,3.563
18.146641,2.0078,-3.2184,-0.1610,3.797
18.151588,2.1664,-3.3276,-0.2207,3.977
18.159721,2.2800,-3.4751,-0.2482,4.164
18.161554,2.3508,-3.6406,-0.2864,4.343
18.166745,2.4314,-3.8214,-0.3235,4.541
18.202509,2.4952,-4.0141,-0.3380,4.739
18.203190,2.4998,-4.1247,-0.3450,4.835
18.203444,2.5552,-4.2913,-0.3804,5.009
18.203661,2.6158,-4.4586,-0.3628,5.182
18.203844,2.6768,-4.6258,-0.3163,5.354
18.204054,2.7217,-4.7750,-0.4078,5.511
18.204261,2.7864,-4.9199,-0.4509,5.672
18.206628,2.8635,-5.1384,-0.5127,5.905
18.211622,2.9390,-5.3501,-0.5887,6.133
18.215881,3.0629,-5.5779,-0.6527,6.397
18.222057,3.1205,-5.7881,-0.7649,6.620
18.227023,3.1619,-5.9750,-0.8726,6.816
18.231071,3.2689,-6.1969,-0.9469,7.070
18.235944,3.3670,-6.4477,-1.0207,7.345
18.243236,3.5113,-6.7102,-1.1273,7.657
18.245702,3.6492,-6.8922,-1.1944,7.890
18.250832,3.8909,-7.0205,-1.1334,8.106
18.258851,3.9493,-7.0582,-1.2291,8.181
18.261014,4.0495,-7.1248,-1.4708,8.326
18.269964,4.2538,-7.1013,-1.3922,8.394
18.270421,4.4449,-6.9799,-1.2999,8.377
18.299387,4.5346,-6.8374,-1.1605,8.286
18.300410,4.6018,-6.5708,-1.0173,8.086
18.300942,4.5917,-6.3078,-0.8657,7.850
18.301469,4.5093,-6.1012,-0.7131,7.620
18.302021,4.3713,-5.9226,-0.5813,7.384
18.302493,4.1733,-5.7392,-0.4848,7.113
18.306697,3.8890,-5.6164,-0.5486,6.853
18.310359,3.5425,-5.5978,-0.6840,6.660
18.315421,3.2176,-5.7172,-0.8769,6.619
18.320240,2.9453,-5.9266,-1.1559,6.718
18.325419,2.6993,-6.2141,-1.4609,6.931
18.330362,2.4843,-6.4881,-1.6797,7.148
18.334944,2.4581,-6.7294,-1.8192,7.392
18.340404,2.5173,-6.8751,-1.8816,7.559
18.345099,2.5879,-6.9441,-1.9216,7.656
18.350302,2.6911,-6.9575,-1.9293,7.705
18.359057,2.7575,-6.8790,-1.9206,7.656
18.360935,2.7990,-6.8065,-1.8236,7.582
18.365543,2.9637,-6.6538,-1.6932,7.478
18.370768,3.1200,-6.3755,-1.4174,7.238
18.403248,3.2722,-6.0621,-1.1304,6.981
18.404241,3.3557,-5.6348,-0.8611,6.615
18.404541,3.4161,-5.0777,-0.5142,6.141
18.404817,3.4198,-4.4568,-0.1526,5.620
18.405167,3.3477,-3.7603,0.1301,5.036
18.405385,3.1404,-3.0523,0.3449,4.393
18.405651,2.8460,-2.4087,0.4960,3.761
18.411836,2.5130,-1.8385,0.6401,3.179
18.415779,2.1176,-1.3802,0.6813,2.618
18.420556,1.7369,-1.0834,0.6813,2.157
18.425712,1.3378,-0.8894,0.6251,1.724
18.430816,0.8845,-0.7789,0.4913,1.277
18.434933,0.4399,-0.8560,0.2705,1.000
18.439415,0.0805,-1.0610,-0.0227,1.064
18.445032,-0.1097,-1.4322,-0.4760,1.513
18.449690,-0.1408,-1.9541,-0.9999,2.200
18.454618,-0.0322,-2.6206,-1.4905,3.015
18.460418,0.0028,-3.3228,-1.9378,3.847
18.464582,0.0405,-4.0884,-2.3367,4.709
18.469752,0.1951,-4.8197,-2.5652,5.463
18.476968,0.4589,-5.4744,-2.7187,6.130
18.479964,0.8430,-6.0604,-2.8872,6.766
18.484843,1.2483,-6.4678,-2.8740,7.187
18.526298,1.7175,-6.6619,-2.7980,7.427
18.526937,2.1160,-6.6327,-2.6606,7.453
18.527133,2.4221,-6.3996,-2.4494,7.268
18.527430,2.5471,-6.0171,-2.2526,6.911
18.527681,2.4769,-5.5223,-2.0365,6.386
18.527899,2.2120,-4.9979,-1.7753,5.747
18.528143,1.7458,-4.4269,-1.6581,5.039
18.528381,1.2318,-3.8291,-1.3456,4.241
18.528704,0.8236,-3.3068,-1.1262,3.589
18.533959,0.4859,-2.7947,-0.9572,2.994
18.538707,0.1731,-2.2162,-0.7361,2.342
18.543677,-0.0973,-1.6878,-0.4978,1.762
18.548790,-0.2771,-1.2461,-0.3246,1.317
18.553664,-0.4327,-0.8633,-0.0697,0.968
18.558760,-0.5382,-0.5457,0.0922,0.772
18.563937,-0.6003,-0.3130,0.1941,0.704
18.568526,-0.5137,-0.1506,0.2146,0.577
18.576049,-0.4409,-0.1354,0.0250,0.462
18.578605,-0.3683,-0.1007,-0.0148,0.382
18.583809,-0.1187,-0.0038,0.0445,0.127
18.588517,0.1117,0.0813,0.0522,0.148
18.626311,0.2597,0.1202,0.0253,0.287
18.627049,0.3521,0.1724,-0.0024,0.392
18.627280,0.4556,0.2286,0.0550,0.513
18.627543,0.5368,0.2580,0.1373,0.611
18.627772,0.5070,0.3229,-0.0512,0.603
18.628022,0.3739,0.4487,-0.3321,0.672
18.628436,0.2353,0.5716,-0.5347,0.817
18.628627,0.1777,0.6500,-0.6612,0.944
18.634147,0.1460,0.7057,-0.6761,0.988
18.638192,0.1092,0.7816,-0.7514,1.090
18.643776,0.0449,0.8572,-0.7817,1.161
18.649680,0.0204,0.9155,-0.8561,1.254
18.654385,-0.1987,1.0329,-0.8292,1.339
18.658333,-0.4036,1.1802,-0.8160,1.491
18.663187,-0.6466,1.3138,-0.8572,1.697
18.668052,-1.0283,1.4436,-0.9522,2.012
18.673228,-1.0960,1.5139,-1.1179,2.178
18.678221,-0.9071,1.5533,-0.8698,1.998
18.684595,-0.8095,1.6922,-0.3536,1.909
18.688927,-1.0344,1.9014,-0.0752,2.166
18.697173,-1.2392,2.0466,0.0611,2.393
18.698273,-1.3421,2.0725,0.1107,2.472
18.703471,-1.3513,1.9993,0.1294,2.417
18.741514,-1.3072,1.8891,0.0840,2.299
18.742202,-1.2797,1.7611,0.0231,2.177
18.742419,-1.2830,1.6730,0.0285,2.108
18.742698,-1.2558,1.6157,-0.0142,2.046
18.742837,-1.2316,1.5392,0.0123,1.971
18.742971,-1.2394,1.4986,0.0911,1.947
18.743177,-1.3337,1.4673,0.2577,1.999
18.743354,-1.3958,1.4604,0.2898,2.041
18.748423,-1.4733,1.4895,0.3384,2.122
18.753019,-1.6230,1.5063,0.3435,2.241
18.757455,-1.8025,1.5138,0.2794,2.370
18.762213,-2.0518,1.5328,0.1489,2.565
18.767001,-2.4158,1.5294,0.0314,2.859
18.772195,-2.8265,1.5386,-0.0228,3.218
18.777670,-3.2291,1.5200,-0.0466,3.569
18.782295,-3.5416,1.4732,-0.0283,3.836
18.787128,-3.7974,1.3860,0.0486,4.043
18.792334,-4.0726,1.2845,0.0882,4.271
18.797345,-4.4251,1.2003,0.1292,4.587
18.801932,-4.7013,1.0685,0.2001,4.825
18.807067,-4.9202,0.8963,0.1813,5.004
18.811802,-5.1258,0.6889,0.2432,5.178
18.816506,-5.2726,0.4825,0.2684,5.301
18.822273,-5.3681,0.2844,0.3215,5.385
18.828846,-5.5202,0.1042,0.3833,5.534
18.841564,-5.6314,-0.0815,0.4444,5.650
18.842497,-5.7567,-0.2726,0.5903,5.793
18.842924,-5.8794,-0.3950,0.7274,5.937
18.869032,-5.9491,-0.4630,0.8959,6.034
18.869633,-6.0310,-0.4286,1.1295,6.151
18.869915,-6.1294,-0.3566,1.3844,6.294
18.870212,-6.1889,-0.2256,1.6264,6.403
18.870512,-6.2079,-0.0928,1.8463,6.477
18.871470,-6.2196,0.0611,2.0458,6.548
18.876379,-6.3717,0.2263,2.3319,6.789
18.881644,-6.5794,0.4429,2.4220,7.025
18.886540,-6.8955,0.6153,2.4389,7.340
18.891268,-7.3186,0.6901,2.4400,7.745
18.896832,-7.8236,0.6598,2.5065,8.242
18.901738,-8.0830,0.5891,2.4188,8.458
18.906375,-8.3119,0.4828,2.4829,8.688
18.912067,-8.3644,0.4437,2.5834,8.765
18.916532,-8.2579,0.4748,2.6409,8.683
18.921240,-8.1099,0.5138,2.7196,8.569
18.928750,-7.6772,0.6644,2.8860,8.229
18.939609,-7.3197,0.8743,2.9483,7.939
18.940085,-7.0256,1.0912,3.0286,7.728
18.968664,-6.6585,1.3892,3.1549,7.498
18.969201,-6.1849,1.8401,3.3125,7.253
18.969447,-5.7027,2.4149,3.5775,7.152
18.969629,-5.2144,3.0083,3.8110,7.125
18.969837,-4.7678,3.5677,4.0272,7.189
18.970038,-4.4181,4.0933,4.1925,7.338
18.972215,-4.2054,4.5872,4.1451,7.477
18.975951,-4.1025,5.0416,4.2031,7.740
18.983290,-3.9966,5.4874,4.2398,8.004
18.986355,-4.0452,5.7807,4.0527,8.137
18.991881,-4.2448,5.8565,3.7384,8.142
18.996049,-4.4992,5.7263,3.2641,7.980
19.001067,-4.8701,5.4807,2.7890,7.844
19.005394,-5.2301,5.0595,2.2592,7.619
19.010724,-5.5342,4.4961,1.7429,7.340
19.015903,-5.8300,3.8885,1.2501,7.118
19.020741,-6.1110,3.2535,0.8271,6.972
19.026379,-6.3774,2.6222,0.5294,6.916
19.030765,-6.6299,1.9995,0.3408,6.933
19.039946,-6.8537,1.3206,0.1032,6.981
19.040398,-6.9830,0.6576,-0.0583,7.014
19.045292,-6.9806,0.0710,-0.0292,6.981
19.050720,-6.8534,-0.3775,0.1015,6.865
19.055818,-6.5886,-0.7063,0.3431,6.635
19.063815,-6.0841,-0.8767,0.7282,6.190
19.066597,-5.6616,-0.9407,0.9570,5.818
19.075599,-5.3393,-0.9300,1.2754,5.568
19.078375,-4.9451,-0.8301,1.6945,5.293
19.082295,-4.5153,-0.6695,1.9480,4.963
19.112878,-4.0599,-0.5171,2.2083,4.650
19.113809,-3.6954,-0.3592,2.5533,4.506
19.114229,-3.4123,-0.2025,2.8217,4.432
19.114714,-3.2203,-0.0539,3.0607,4.443
19.115116,-3.0751,0.0810,3.2409,4.468
19.115526,-2.9220,0.1976,3.3951,4.484
19.115920,-2.8034,0.2958,3.4916,4.488
19.121332,-2.6529,0.4042,3.4687,4.386
19.124972,-2.3500,0.5267,3.4479,4.206
19.130009,-2.1176,0.6228,3.3079,3.977
19.135376,-1.8819,0.6614,3.0253,3.624
19.140003,-1.6507,0.6285,2.7185,3.242
19.148400,-1.3993,0.5352,2.3065,2.750
19.153013,-1.1885,0.4180,1.8838,2.266
19.155267,-1.0737,0.2892,1.4369,1.817
19.196709,-0.8678,0.1264,1.0883,1.398
19.197593,-0.6457,0.0021,0.8028,1.030
19.198020,-0.4484,-0.0885,0.4952,0.674
19.198428,-0.3119,-0.2002,0.3402,0.503
19.198760,-0.1982,-0.3160,0.2641,0.457
19.199090,-0.1232,-0.4535,0.2258,0.521
19.199464,-0.0108,-0.5790,0.1800,0.606
19.199965,0.1698,-0.7303,0.0512,0.752
19.200361,0.3419,-0.8642,0.0476,0.931
19.204302,0.5024,-1.0541,0.0404,1.168
19.211061,0.6163,-1.1886,-0.0205,1.339
19.215585,0.6856,-1.3197,0.0369,1.488
19.219103,0.8776,-1.4782,0.0570,1.720
19.224087,0.9792,-1.6160,0.1319,1.894
19.229161,1.0454,-1.7015,0.1726,2.004
19.234597,1.1080,-1.8555,0.2214,2.172
19.239930,1.2024,-1.9529,0.2426,2.306
19.246342,1.3782,-2.0596,0.1747,2.484
19.250089,1.4853,-2.1884,0.0342,2.645
19.254154,1.5210,-2.3365,-0.1288,2.791
19.258877,1.5596,-2.4201,-0.1882,2.885
19.264023,1.6322,-2.4698,-0.1828,2.966
19.269105,1.7153,-2.5349,-0.2608,3.072
19.274065,1.8085,-2.5905,-0.3545,3.179
19.280644,1.8829,-2.6913,-0.3300,3.301
19.289611,1.8716,-2.7533,-0.2186,3.336
19.290095,1.9188,-2.8350,-0.1190,3.425
19.320024,2.0526,-2.9858,-0.0724,3.624
19.320890,2.2011,-3.1285,-0.0049,3.825
19.321181,2.3425,-3.2623,0.0281,4.016
19.321456,2.4319,-3.3571,0.0144,4.145
19.321658,2.5265,-3.5030,0.0234,4.319
19.321934,2.5975,-3.6203,0.0741,4.456
19.325147,2.6643,-3.7485,0.1042,4.600
19.329806,2.7221,-3.8674,0.1234,4.731
19.334175,2.7757,-4.0084,0.1060,4.877
19.340512,2.8321,-4.1346,0.0976,5.012
19.344679,2.8846,-4.2619,0.0650,5.147
19.348609,2.9187,-4.3752,0.0106,5.259
19.353756,2.9656,-4.4840,-0.0534,5.376
19.358275,2.9965,-4.5998,-0.1125,5.491
19.363196,3.0478,-4.7382,-0.1883,5.637
19.368483,3.1239,-4.8746,-0.3522,5.800
19.373752,3.2008,-5.0249,-0.4246,5.973
19.386601,3.2550,-5.2092,-0.5299,6.165
19.392033,3.3055,-5.4218,-0.6462,6.383
19.396084,3.3905,-5.6718,-0.7520,6.651
19.397999,3.4430,-5.9227,-0.8350,6.901
19.399708,3.4871,-6.1676,-0.8359,7.134
19.437709,3.5252,-6.3841,-0.8645,7.344
19.438796,3.6051,-6.6316,-0.9300,7.605
19.439363,3.7099,-6.8540,-0.8794,7.843
19.439808,3.8638,-6.9963,-0.8374,8.036
19.440282,4.0258,-7.0843,-0.7273,8.181
19.440712,4.2200,-7.1053,-0.6571,8.290
19.441248,4.4153,-7.0237,-0.5408,8.314
19.441775,4.5568,-6.8799,-0.4788,8.266
19.442864,4.6063,-6.7076,-0.3852,8.146
19.449216,4.4922,-6.5573,-0.4081,7.959
19.454114,4.2555,-6.4487,-0.5425,7.745
19.457829,3.9635,-6.4088,-0.7427,7.572
19.463039,3.6305,-6.4524,-0.9441,7.464
19.468186,3.3045,-6.5773,-1.1209,7.446
19.472712,3.1098,-6.7119,-1.2660,7.505
19.481217,2.9936,-6.8366,-1.3438,7.583
19.482898,2.9605,-6.9344,-1.4023,7.669
19.488074,2.9505,-6.9786,-1.3434,7.695
19.492550,2.9371,-6.9715,-1.2676,7.670
19.519051,2.9324,-6.9010,-1.1463,7.585
19.519773,2.8498,-6.7716,-1.0222,7.418
19.520157,2.7303,-6.5883,-0.8976,7.188
19.520513,2.5760,-6.3495,-0.7176,6.890
19.520896,2.4017,-6.0609,-0.6070,6.548
19.522515,2.2955,-5.7294,-0.4249,6.187
19.527892,2.2790,-5.3535,-0.2465,5.824
19.532223,2.3543,-4.9384,-0.1531,5.473
19.536947,2.4570,-4.5111,-0.0563,5.137
19.542278,2.5509,-4.0162,0.0492,4.758
19.547076,2.5380,-3.4908,0.1753,4.319
19.551594,2.4858,-2.9717,0.3178,3.887
19.556947,2.4087,-2.4866,0.4600,3.492
19.562503,2.2854,-2.0542,0.6065,3.132
19.567919,2.0444,-1.6689,0.6756,2.724
19.572461,1.7245,-1.4176,0.6459,2.324
19.577189,1.3596,-1.2822,0.5555,1.950
19.582970,1.0097,-1.2957,0.3757,1.685
19.587326,0.6464,-1.4088,0.1188,1.555
19.592944,0.3251,-1.6221,-0.1595,1.662
19.602843,0.0430,-1.8941,-0.5137,1.963
19.603478,-0.1350,-2.2489,-0.8666,2.414
19.607076,-0.1493,-2.6645,-1.2631,2.953
19.652999,-0.1511,-3.1713,-1.6625,3.584
19.653731,-0.2578,-3.7388,-2.0310,4.263
19.654235,-0.3716,-4.2662,-2.1802,4.805
19.654603,-0.3876,-4.7070,-2.2399,5.227
19.654973,-0.1436,-5.0841,-2.2389,5.557
19.655462,0.2324,-5.3284,-2.1773,5.761
19.655833,0.6058,-5.4535,-2.0504,5.858
19.656196,0.9021,-5.4518,-1.9396,5.856
19.656620,1.1711,-5.3292,-1.8108,5.749
19.656971,1.3935,-5.1005,-1.6494,5.539
19.662027,1.5357,-4.7563,-1.4673,5.209
19.667388,1.5598,-4.3194,-1.2620,4.763
19.672242,1.3796,-3.8089,-1.0167,4.177
19.676246,1.1109,-3.2315,-0.7534,3.499
19.681699,0.9166,-2.6552,-0.5085,2.855
19.686535,0.8381,-2.1270,-0.3589,2.314
19.692389,0.7147,-1.6223,-0.2116,1.785
19.701672,0.4873,-1.1735,-0.0481,1.272
19.703348,0.2979,-0.7486,0.1212,0.815
19.706396,0.1703,-0.3612,0.2510,0.472
19.711934,0.1047,-0.0075,0.3955,0.409
19.752491,0.0394,0.2646,0.4517,0.525
19.753067,-0.0133,0.4735,0.4172,0.631
19.753203,-0.0490,0.6131,0.3976,0.732
19.753424,-0.0365,0.7358,0.3046,0.797
19.753598,-0.0307,0.8106,0.2342,0.844
19.753852,-0.0433,0.8490,0.1242,0.859
19.754058,0.0087,0.8620,0.0106,0.862
19.754235,0.0990,0.8900,-0.0870,0.900
19.755676,0.1940,0.8975,-0.2423,0.950
19.760735,0.2503,0.9089,-0.4020,1.025
19.766388,0.2989,0.8978,-0.5826,1.111
19.770688,0.3089,0.9001,-0.7358,1.203
19.775532,0.2751,0.9094,-0.8496,1.275
19.780816,0.2382,0.9706,-0.9097,1.351
19.785433,0.2628,1.0386,-0.9684,1.444
19.791189,0.2384,1.0776,-0.9897,1.482
19.799291,0.1227,1.1399,-0.9524,1.490
19.800812,-0.0178,1.2355,-0.9977,1.588
19.805985,-0.1372,1.3421,-1.0268,1.695
19.810847,-0.3303,1.4158,-0.8752,1.697
19.858605,-0.5091,1.5196,-0.8347,1.807
19.859222,-0.6469,1.6194,-0.8307,1.932
19.859818,-0.7842,1.6910,-0.7363,2.004
19.860166,-0.8893,1.7531,-0.7024,2.087
19.860588,-0.9987,1.8087,-0.6118,2.155
19.860999,-1.1643,1.8238,-0.4391,2.208
19.861404,-1.2545,1.8463,-0.3164,2.254
19.861655,-1.2499,1.8593,-0.1480,2.245
19.862131,-1.1804,1.8926,0.0037,2.230
19.862565,-1.1008,1.9100,0.1030,2.207
19.868161,-1.0378,1.9001,0.1788,2.172
19.870460,-0.9889,1.8771,0.2355,2.135
19.875115,-0.9691,1.8346,0.2399,2.089
19.879999,-0.9569,1.7941,0.2659,2.051
19.884975,-1.0238,1.7340,0.3348,2.041
19.889795,-1.0390,1.6934,0.3226,2.013
19.895066,-1.1193,1.7529,0.3561,2.110
19.899618,-1.2481,1.7500,0.3782,2.183
19.904373,-1.4558,1.6987,0.3601,2.266
19.909655,-1.7070,1.6400,0.3360,2.391
19.917612,-2.0131,1.5711,0.3153,2.573
19.919887,-2.3713,1.4965,0.2841,2.818
19.924795,-2.8359,1.4515,0.3259,3.202
19.930162,-3.2657,1.3764,0.3571,3.562
19.966080,-3.6004,1.3209,0.3657,3.852
19.966687,-3.9663,1.2489,0.4184,4.179
19.966902,-4.3328,1.0866,0.4460,4.489
19.967148,-4.6303,0.8603,0.4317,4.729
19.967316,-4.8682,0.5629,0.4853,4.925
19.967528,-5.0561,0.2637,0.5182,5.089
19.967706,-5.1474,-0.0578,0.5353,5.176
19.968892,-5.2353,-0.3205,0.6011,5.279
19.974826,-5.3084,-0.5455,0.7657,5.391
19.979911,-5.3882,-0.7495,0.8781,5.511
19.984544,-5.4971,-0.9464,1.0246,5.671
19.990432,-5.6038,-1.0956,1.2547,5.846
19.994749,-5.6960,-1.2280,1.4361,6.001
20.000354,-5.7196,-1.2359,1.5668,6.058
20.004280,-5.6982,-1.1720,1.6971,6.060
20.009641,-5.7276,-1.0532,1.9845,6.152
20.018372,-5.7257,-0.8632,2.2345,6.207
20.019031,-5.7074,-0.6494,2.4881,6.260
20.024059,-5.7034,-0.4336,2.6941,6.323
20.029105,-5.7804,-0.2063,2.8286,6.439
20.060631,-5.9114,-0.0229,2.8845,6.578
20.061192,-6.1768,0.1115,2.9023,6.826
20.061412,-6.4759,0.1108,2.9374,7.112
20.061628,-6.7365,0.0515,2.9131,7.340
20.061820,-6.9633,-0.0188,2.9323,7.556
20.062034,-7.0175,-0.0589,3.0133,7.637
20.064169,-6.9928,-0.0233,3.0814,7.642
20.069499,-6.9924,0.0595,3.1867,7.685
20.073598,-6.9303,0.1539,3.2613,7.661
20.078252,-6.8235,0.2769,3.2166,7.549
20.083438,-6.6697,0.3853,3.1031,7.366
20.088385,-6.4192,0.5630,2.9406,7.083
20.093409,-6.1394,0.8099,2.8042,6.798
20.098033,-5.8375,1.1546,2.7872,6.571
20.103236,-5.5042,1.5852,2.9251,6.432
20.108401,-5.2063,2.0442,3.0093,6.351
20.121449,-4.9748,2.5936,3.1618,6.440
20.122382,-4.6560,3.2667,3.5636,6.712
20.123212,-4.4005,3.8886,3.6524,6.916
20.128250,-4.1936,4.4208,3.6271,7.091
20.167794,-4.1062,4.8893,3.5720,7.316
20.168351,-4.1925,5.2027,3.4539,7.522
20.168645,-4.2582,5.3056,3.2238,7.528
20.168897,-4.3240,5.4012,2.9723,7.530
20.169144,-4.5135,5.4746,2.7287,7.602
20.169445,-4.7733,5.4104,2.4431,7.617
20.169693,-4.9954,5.1894,2.1250,7.510
20.169975,-5.1943,4.7974,1.7654,7.288
20.176309,-5.4133,4.2896,1.2907,7.026
20.178338,-5.7078,3.7449,0.8049,6.874
20.182652,-5.9843,3.2180,0.3205,6.802
20.189754,-6.2071,2.6946,-0.1064,6.768
20.195258,-6.3288,2.1625,-0.5323,6.709
20.198882,-6.3743,1.6530,-0.9443,6.652
20.203942,-6.2913,1.1733,-1.2652,6.524
20.209180,-6.1001,0.7455,-1.4110,6.305
20.213739,-5.9002,0.3989,-1.3837,6.073
20.219665,-5.4931,0.1597,-1.1673,5.618
20.222260,-5.0742,-0.0192,-1.1802,5.210
20.227244,-4.7442,-0.1590,-0.9820,4.847
20.236494,-4.4125,-0.2046,-0.5457,4.451
20.237826,-4.1543,-0.1805,0.0500,4.158
20.245545,-3.8552,-0.1031,0.5932,3.902
20.275841,-3.4728,-0.0293,1.0688,3.634
20.276358,-3.1420,0.0654,1.3645,3.426
20.276551,-3.0097,0.1848,1.6957,3.459
20.276810,-2.8724,0.2166,2.0233,3.520
20.277029,-2.6085,0.2593,2.2534,3.457
20.277302,-2.3607,0.3527,2.4759,3.439
