time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
26.674594,0.5717,-0.2275,0.0473,0.617
26.679491,1.0792,-0.3734,0.3223,1.187
26.687382,1.2415,-0.3323,0.5792,1.410
26.689615,0.8364,-0.1476,0.5689,1.022
26.694508,-0.0003,0.0682,-0.0558,0.088
26.699448,-0.9576,0.2934,-0.4935,1.116
26.704231,-1.7517,0.5043,-0.4984,1.890
26.709465,-2.1870,0.5667,-0.2432,2.272
26.714362,-2.2412,0.4523,-0.1279,2.290
26.723609,-2.1557,0.3740,-0.0567,2.189
26.725250,-1.9136,0.4275,-0.0847,1.963
26.729849,-1.3206,0.5193,-0.6089,1.544
26.769875,-0.7935,0.5897,-0.5714,1.142
26.770770,-0.1787,0.5787,-0.3697,0.710
26.771042,0.4113,0.4675,-0.1492,0.640
26.771377,0.8738,0.3279,0.3943,1.013
26.771655,1.5756,0.0642,0.3325,1.612
26.772113,1.9495,-0.1583,0.6656,2.066
26.772452,2.1471,-0.3804,1.2577,2.517
26.772975,2.2235,-0.5877,1.3457,2.665
26.774200,2.1241,-0.6487,1.0759,2.468
26.779774,1.7771,-0.5611,1.0484,2.138
26.784481,1.3400,-0.4184,1.0547,1.756
26.789075,0.8876,-0.2135,1.0281,1.375
26.793974,0.5294,-0.0182,0.8417,0.995
26.798797,0.3780,0.1101,0.7851,0.878
26.803741,0.3320,0.1811,0.8985,0.975
26.808923,0.7752,0.1208,-0.0668,0.787
26.813873,1.0635,0.1637,0.0042,1.076
26.822667,1.3598,0.1567,0.1967,1.383
26.823637,1.5824,0.0281,0.2479,1.602
26.828524,1.7275,-0.1358,0.1675,1.741
26.833238,1.6892,-0.2441,0.3600,1.744
26.860718,2.1069,-0.3949,-0.3757,2.176
26.861329,2.4086,-0.4517,0.1685,2.456
26.861821,2.6961,-0.4981,0.3963,2.770
26.862299,2.8784,-0.4529,0.3348,2.933
26.862852,2.8953,-0.3425,0.2813,2.929
26.863195,2.9170,-0.2123,0.5110,2.969
26.869531,3.4633,-0.2129,0.1199,3.472
26.874115,3.7804,-0.2267,0.8239,3.876
26.878649,3.8418,-0.1295,1.0074,3.974
26.884050,3.7509,0.1217,0.7981,3.837
26.888832,3.4853,0.5195,0.2529,3.533
26.893001,3.1645,0.9729,0.2808,3.323
26.898424,2.7786,1.3621,0.3936,3.119
26.903202,2.4960,1.7546,0.0583,3.052
26.908255,2.4621,2.0473,-0.0621,3.203
26.912905,2.5448,2.2381,0.2040,3.395
26.918749,2.8078,2.3032,-0.1776,3.636
26.923860,3.1641,2.3387,-0.6510,3.988
26.928186,3.1702,2.4832,0.3405,4.041
26.933331,3.2158,2.5834,0.5431,4.161
26.939708,3.3569,2.6854,0.1992,4.303
26.943372,3.6147,2.7865,0.2205,4.569
26.948462,3.8958,2.8584,0.2931,4.841
26.986995,3.9723,2.9773,0.2203,4.969
26.987559,3.8983,3.1628,0.4981,5.045
26.987814,3.8285,3.3357,0.6596,5.120
26.988066,3.8729,3.4484,0.5926,5.219
26.988317,4.0332,3.5606,0.5122,5.404
26.988554,4.2604,3.7303,0.4454,5.680
26.988726,4.5105,3.9404,0.4143,6.004
26.988926,4.6879,4.0692,0.1824,6.210
26.992770,4.8823,4.2861,0.1348,6.498
26.997296,5.3463,4.7282,0.5496,7.158
27.002033,6.1365,5.4452,0.6941,8.233
27.007571,7.1038,6.2454,1.5477,9.585
27.012301,7.9195,7.0434,2.0662,10.798
27.017149,8.3533,7.9990,1.9663,11.732
27.024477,8.5723,8.9204,1.6409,12.480
27.028211,8.9445,9.5370,1.3220,13.142
27.032951,9.6942,9.6534,0.8925,13.710
27.074854,10.8501,9.3252,0.2932,14.310
27.076300,12.2553,8.9424,-0.1793,15.172
27.076900,13.8366,8.6590,-0.5359,16.332
27.077498,15.3389,8.5699,-0.9814,17.598
27.078119,16.7594,8.6938,-0.7276,18.894
27.078688,17.8700,8.9057,-0.3911,19.970
27.079713,18.2923,9.2615,-1.0698,20.531
27.080370,17.9337,9.4907,-0.8831,20.309
27.080989,16.5509,9.3856,-0.5407,19.035
27.081701,14.4149,9.2237,-0.6564,17.126
27.090136,12.1869,8.9022,-0.8628,15.117
27.096695,9.7375,8.4864,-1.2777,12.980
27.097802,7.5508,8.1033,0.1572,11.077
27.101670,5.3392,7.7520,2.0058,9.624
27.123171,2.9935,7.8254,1.8505,8.580
27.123798,0.6709,8.1711,1.6848,8.370
27.124376,-1.4507,8.4345,1.7209,8.730
27.124835,-3.0331,8.6086,1.9815,9.340
27.145432,-3.5698,8.6027,2.7510,9.712
27.146723,-2.7893,8.1266,3.9916,9.474
27.147064,-1.1239,7.0584,5.4236,8.972
27.147415,0.7845,5.4635,6.6465,8.640
27.147748,2.5206,3.4620,7.8709,8.960
27.151225,4.9202,0.9017,8.8017,10.124
27.156472,8.7951,-0.8855,8.1697,12.037
27.161107,11.9352,-1.0634,5.4750,13.174
27.167171,10.8096,-0.5952,2.6971,11.157
27.189800,5.7528,-0.0486,0.9242,5.827
27.190652,-0.2273,0.9227,1.0777,1.437
27.190993,-4.4504,2.2323,2.0845,5.398
27.191321,-5.8175,3.2321,2.6555,7.165
27.191682,-4.2167,3.1908,2.5882,5.887
27.196236,-0.9433,1.9664,2.5494,3.355
27.201825,2.4357,0.1122,2.5258,3.511
27.207447,5.2588,-1.7232,2.5792,6.105
27.210859,7.2241,-3.1885,2.7301,8.355
27.216832,8.1907,-4.1597,2.5323,9.529
27.242095,8.2948,-4.7008,1.9609,9.734
27.246569,7.7292,-4.8949,1.1800,9.225
27.247195,6.7630,-4.8034,0.4302,8.306
27.247712,5.7381,-4.5414,-0.2622,7.323
27.248171,4.9341,-4.2304,-0.6693,6.534
27.248669,4.3152,-3.9220,-0.7414,5.878
27.251638,3.7851,-3.5925,-0.7144,5.267
27.255509,3.1477,-3.2564,-0.4855,4.555
27.260744,2.2061,-2.9216,-0.2639,3.670
27.265690,1.0681,-2.6114,-0.2531,2.833
27.272731,-0.1224,-2.3729,-0.2245,2.387
27.275517,-1.1267,-2.2338,-0.1449,2.506
27.280608,-1.6842,-2.2071,-0.1687,2.781
27.313977,-1.7169,-2.2299,-0.0871,2.816
27.314958,-1.3394,-2.4202,0.1366,2.769
27.315382,-0.7432,-2.8026,0.5159,2.945
27.315789,0.0099,-3.2341,0.9085,3.359
27.316416,0.8099,-3.6515,1.1583,3.915
27.317033,1.5613,-3.9941,1.2118,4.456
27.317497,2.2227,-4.2388,0.9109,4.872
27.322428,2.7061,-4.3099,0.5096,5.114
27.325155,2.9129,-4.1486,0.1579,5.072
27.330707,2.8606,-3.7883,0.0197,4.747
27.335173,2.6433,-3.2811,0.4717,4.240
27.340318,2.4523,-2.7240,1.4684,3.948
27.344899,2.4460,-2.2180,2.7033,4.267
27.349859,2.6629,-1.7188,3.2065,4.509
27.355359,2.5777,-1.0829,2.1104,3.503
27.359894,1.7323,-0.1410,-0.1717,1.746
27.365303,0.3302,1.0265,-2.2471,2.492
27.371434,-1.2046,2.3525,-3.1655,4.124
27.374933,-2.7046,3.5312,-2.9837,5.356
27.380655,-3.8315,4.2146,-2.0128,6.041
27.384970,-4.4038,4.5518,-0.6916,6.371
27.390267,-4.7321,4.6228,0.1459,6.617
27.395142,-5.2350,4.4612,0.4340,6.892
27.399822,-5.8069,4.4543,0.6817,7.350
27.408974,-6.3516,4.5085,0.2357,7.793
27.409755,-6.8711,4.4584,-0.0226,8.191
27.416971,-7.2543,4.7633,-0.3346,8.685
27.456743,-7.3776,5.2313,-0.5606,9.061
27.457793,-7.3391,5.6207,-0.8087,9.279
27.458340,-7.1397,5.8545,-1.1716,9.307
27.458904,-6.9781,5.8171,-1.8771,9.277
27.459455,-7.0111,5.5938,-2.2784,9.254
27.460002,-7.2692,5.4190,-2.4866,9.402
27.460540,-7.7673,5.3729,-2.7031,9.824
27.461095,-8.3995,5.4065,-3.0293,10.438
27.461863,-8.8993,5.4272,-3.4099,10.967
27.464785,-9.1258,5.2909,-3.5849,11.141
27.470048,-9.1638,4.9713,-3.5504,11.013
27.477764,-9.2691,4.5130,-3.3350,10.835
27.479439,-9.6048,4.1298,-2.8185,10.828
27.484414,-10.1770,3.8517,-2.2623,11.114
27.517836,-10.6551,3.6516,-1.9121,11.425
27.518969,-10.7977,3.4799,-1.7868,11.484
27.519423,-10.5527,3.4032,-1.9901,11.265
27.520063,-9.9624,3.3901,-2.4010,10.794
27.520746,-9.0746,3.4028,-2.8251,10.095
27.521333,-8.0176,3.3428,-3.1399,9.237
27.521911,-6.9364,3.1158,-3.2903,8.285
27.529270,-6.1037,2.6145,-3.3994,7.460
27.529877,-5.6614,1.7947,-3.4173,6.852
27.533858,-5.7108,0.7670,-3.4390,6.710
27.557867,-6.3216,-0.2726,-3.3548,7.162
27.558461,-7.4090,-1.1513,-3.0254,8.085
27.558680,-8.8356,-1.6557,-2.5320,9.339
27.558938,-10.2196,-1.7355,-2.0956,10.576
27.559449,-11.4136,-1.3855,-1.9868,11.668
27.563483,-12.3081,-0.7847,-2.1055,12.512
27.569719,-12.9452,-0.0614,-2.4144,13.169
27.573992,-13.3756,0.6130,-2.9109,13.702
27.584331,-13.9838,2.5469,-5.9690,15.416
27.584914,-13.4177,5.8294,-4.2030,15.221
27.602481,-10.5567,8.8777,0.4137,13.800
27.603151,-8.0844,10.4378,3.8200,13.744
27.603345,-6.2474,10.2827,8.7860,14.898
27.603575,-2.0983,8.1149,13.4553,15.852
27.611073,6.4936,4.0410,14.4005,16.306
27.614042,15.7460,-0.6818,8.4823,17.898
27.618962,18.5917,-2.8724,-3.9121,19.215
27.623408,16.3164,-1.4189,-15.7691,22.736
27.628221,11.7249,2.2577,-21.6799,24.751
27.633247,5.8882,6.4180,-19.9169,21.738
27.638722,0.0736,10.1170,-14.8815,17.995
27.643122,-4.7794,11.6743,-9.4978,15.790
27.647966,-8.1056,10.5315,-5.9380,14.556
27.653165,-9.7707,7.7604,-6.0801,13.880
27.660877,-10.4641,4.7289,-8.8145,14.476
27.663669,-10.9746,2.2710,-10.2300,15.174
27.668346,-11.4197,0.6736,-9.4933,14.866
27.676906,-11.1066,0.1319,-7.1277,13.198
27.679411,-9.4001,0.2280,-3.1425,9.914
27.682983,-6.7726,0.5759,1.4433,6.949
27.688140,-3.6849,0.7603,5.4998,6.664
27.719854,-1.0722,0.7190,7.9593,8.063
27.720556,0.0015,0.5986,8.6728,8.693
27.721039,-0.7593,0.6256,7.5199,7.584
27.721417,-2.4301,0.5784,5.6710,6.197
27.721839,-4.0206,0.4467,3.8842,5.608
27.722252,-4.7728,0.4136,2.3401,5.332
27.750815,-4.5257,0.6004,3.9107,6.011
27.751529,-4.5642,0.7013,6.4665,7.946
27.751971,-5.6303,1.0673,4.2180,7.116
27.752310,-6.8219,1.5459,0.7397,7.034
27.752612,-7.2016,1.7845,-0.2739,7.424
27.752858,-6.0417,1.3825,0.1013,6.199
27.753212,-3.8676,0.5314,-0.4696,3.932
27.757749,-1.7845,-0.2644,-2.2358,2.873
27.762349,-0.6700,-0.6061,-3.7245,3.832
27.767478,-0.9278,-0.4755,-3.8377,3.977
27.776643,-2.2403,-0.0642,-3.1473,3.864
27.777794,-3.8070,0.3644,-2.6023,4.626
27.782931,-4.9485,0.7314,-2.1611,5.449
27.787348,-5.2878,1.0368,-1.4616,5.583
27.824293,-4.7176,1.2349,-0.7082,4.928
27.824928,-3.6123,1.2253,-0.1559,3.818
27.825248,-2.4744,1.0225,0.1629,2.682
27.825872,-1.4785,0.7270,0.0258,1.648
27.826154,-0.6532,0.4108,-0.9361,1.213
27.826390,0.0143,0.1241,-1.8432,1.847
27.826732,0.3949,-0.0877,-1.7056,1.753
27.827005,0.6203,-0.2152,-0.5954,0.886
27.832671,0.8174,-0.2994,0.5100,1.009
27.837683,0.9664,-0.3043,1.1833,1.558
27.841661,0.9649,-0.2206,1.3773,1.696
27.846989,0.7027,-0.1200,1.3741,1.548
27.851795,0.5154,-0.0601,0.9274,1.063
27.857082,0.1481,0.0312,0.4766,0.500
27.861646,-0.2107,0.0461,-0.1036,0.239
27.866762,-0.5859,0.0922,-0.2536,0.645
27.871492,-0.9218,0.1600,-0.2249,0.962
27.876354,-1.0006,0.2184,-0.3791,1.092
27.881421,-0.8931,0.2482,-0.4098,1.013
27.886392,-0.7761,0.3331,-0.3071,0.899
27.893397,-0.6738,0.4469,-0.3152,0.868
27.896618,-0.3454,0.5176,-0.4865,0.790
27.901533,0.2742,0.4306,-0.5099,0.722
27.928723,0.7759,0.2483,0.0502,0.816
27.929508,1.3276,-0.0269,0.1678,1.338
27.929946,1.6953,-0.2442,0.2739,1.735
27.930265,1.6923,-0.3629,0.5953,1.830
27.930738,1.4580,-0.4311,0.8855,1.759
27.931203,0.9488,-0.4105,1.3331,1.687
27.937003,0.7108,-0.3993,0.9217,1.231
27.941014,0.3513,-0.2421,1.1422,1.219
27.945960,0.1936,-0.0656,1.2527,1.269
27.950808,0.2732,0.0606,0.8464,0.891
27.956415,0.2928,0.2203,0.8516,0.927
27.961712,0.7647,0.2438,0.1966,0.826
27.966564,1.1946,0.2701,-0.0367,1.225
27.971469,1.4483,0.2776,-0.1000,1.478
27.977420,1.6315,0.2544,-0.2230,1.666
27.981900,1.7987,0.2316,-0.2862,1.836
27.986814,1.9505,0.1399,-0.4404,2.004
27.992060,2.0318,0.0369,-0.5375,2.102
27.996850,2.0400,-0.0344,-0.4529,2.090
28.000684,1.9112,-0.0454,-0.1482,1.917
28.005642,1.9945,-0.0964,-0.3314,2.024
28.011375,2.2976,-0.1682,-0.5550,2.370
28.016792,2.6073,-0.2343,0.2715,2.632
28.022252,2.8477,-0.3354,0.6094,2.931
28.029413,2.9995,-0.3900,0.8825,3.151
28.031428,3.1202,-0.4005,0.9789,3.295
28.038210,3.2191,-0.3767,1.2963,3.491
28.087194,3.4095,-0.2704,1.2677,3.648
28.088710,3.5864,-0.0935,0.1763,3.592
28.089622,3.5554,0.2972,0.9889,3.702
28.090308,3.3635,0.7076,1.7479,3.856
28.091927,2.9945,1.2932,1.3745,3.540
28.092362,2.9772,1.9034,0.2159,3.540
28.092814,3.1987,2.3779,-0.0647,3.986
28.093474,3.4854,2.6025,0.4539,4.373
28.094007,3.8271,2.6540,-0.0022,4.657
28.094486,3.9368,2.7312,-0.4565,4.813
28.094978,3.7466,2.8625,-0.0027,4.715
28.099805,3.5880,2.9383,-0.0571,4.638
28.101076,3.6447,3.0040,-0.3492,4.736
28.105823,3.8976,3.0695,-0.0415,4.961
28.110886,4.1476,3.1802,0.1358,5.228
28.115500,4.2808,3.4536,0.3436,5.511
28.120068,4.4949,3.7721,0.6441,5.903
28.125060,4.7418,4.0331,0.6069,6.254
28.130183,5.0137,4.2985,0.3925,6.616
28.135344,5.0679,4.6289,0.2099,6.867
28.142461,5.0375,5.0956,0.4016,7.177
28.145711,5.3809,5.6314,0.7838,7.828
28.150779,6.1883,6.1752,1.3518,8.846
28.155352,7.1865,6.5931,2.0768,9.971
28.162645,8.0194,7.0482,2.8348,11.046
28.166287,8.3256,7.7507,3.1488,11.803
28.171061,8.1834,8.7738,2.5016,12.256
28.209644,8.0908,9.9460,1.9073,12.962
28.210864,8.3260,10.9426,1.2618,13.808
28.211358,9.1192,11.4379,0.4964,14.637
28.211924,10.4556,11.1864,-0.0249,15.312
28.212527,12.0958,10.4211,-0.5944,15.977
28.213124,13.8351,9.6490,-0.5231,16.876
28.213627,15.3370,9.2561,-0.6864,17.927
28.214575,16.5063,9.4746,-1.1814,19.069
28.215389,17.5405,9.9518,-1.0183,20.193
28.240252,18.1330,10.4667,-1.2208,20.973
28.241367,18.1574,10.7773,-1.3132,21.156
28.241876,17.1946,10.6958,-0.7413,20.263
28.242331,15.4123,10.0902,-0.2657,18.423
28.242769,13.2494,9.0937,-0.4904,16.077
28.245637,10.9298,8.1724,0.6508,13.663
28.249106,8.3460,7.3854,2.5083,11.423
28.254863,5.5988,7.1488,2.4944,9.417
28.263913,2.5407,7.5366,2.3147,8.283
28.264864,-0.8973,8.2814,2.2335,8.624
28.273811,-3.9140,9.0990,1.8300,10.073
28.274701,-5.8472,9.7068,2.1210,11.529
28.311615,-6.0782,9.8600,3.5462,12.114
28.312896,-4.7958,9.3988,5.5155,11.906
28.313649,-2.5285,8.1302,7.2465,11.181
28.314345,-0.0079,6.2637,8.4967,10.556
28.315117,2.8592,3.6643,9.3352,10.428
28.317265,7.3647,1.0942,8.8996,11.603
28.318660,12.3036,-0.2414,6.8316,14.075
28.319292,13.6885,-0.6779,4.0533,14.292
28.319930,9.6169,-0.6007,1.2263,9.713
28.349673,2.8935,0.0411,-0.0418,2.894
28.350290,-2.9602,1.4119,0.3272,3.296
28.350745,-6.0619,2.7722,1.1276,6.760
28.351244,-6.1051,3.2467,1.4833,7.072
28.351638,-3.6242,2.4467,1.6556,4.676
28.352058,-0.2295,0.7466,1.9198,2.073
28.377196,2.8076,-1.0515,2.0711,3.644
28.378113,5.0464,-2.5534,2.4182,6.151
28.378649,6.4229,-3.6223,2.6902,7.849
28.379052,6.9480,-4.2961,2.6495,8.588
28.379395,6.8832,-4.7421,2.2332,8.652
28.379811,6.4252,-4.9879,1.6022,8.290
28.382978,5.8377,-5.0637,0.8588,7.775
28.387987,5.3423,-5.1106,0.1553,7.395
28.395866,4.9640,-5.1097,-0.3362,7.132
28.397885,4.6131,-5.0571,-0.4298,6.859
28.403190,4.2098,-4.9299,-0.2781,6.489
28.407905,3.6269,-4.7240,-0.0623,5.956
28.413140,2.8110,-4.4859,0.1918,5.297
28.418237,1.8395,-4.2791,0.3215,4.669
28.423118,0.8983,-4.1442,0.4135,4.261
28.454411,0.0951,-4.1064,0.4376,4.131
28.455488,-0.4532,-4.1739,0.4342,4.221
28.455887,-0.6936,-4.2735,0.5004,4.358
28.457895,-0.6209,-4.4249,0.5535,4.502
28.458777,-0.3713,-4.6027,0.5740,4.653
28.459357,-0.0927,-4.8031,0.4264,4.823
28.460052,0.1329,-5.0018,0.1619,5.006
28.463391,0.3625,-5.1718,-0.1274,5.186
28.467742,0.6440,-5.3434,-0.2127,5.386
28.472349,0.9752,-5.4177,-0.3590,5.516
28.478993,1.2793,-5.3741,-0.7807,5.579
28.482569,1.5184,-5.1727,-1.3111,5.548
28.487501,1.6583,-4.8269,-1.6574,5.366
28.519256,1.7281,-4.3099,-1.4531,4.865
28.520244,1.7586,-3.6255,-0.6025,4.074
28.520756,1.8186,-3.0015,0.8702,3.616
28.521404,2.3677,-2.6757,2.2749,4.236
28.522722,3.1398,-2.3484,1.9653,4.386
28.523280,2.9801,-1.5388,-0.3924,3.377
28.523827,1.7969,-0.3657,-3.5139,3.964
28.528305,-0.3544,1.1538,-5.0374,5.180
28.532516,-2.6996,2.6800,-4.3920,5.810
28.537936,-4.3940,3.6422,-2.5832,6.265
28.543006,-5.3214,4.1158,-0.7211,6.766
28.547736,-5.8016,4.4818,0.7396,7.368
28.552655,-6.4254,5.0582,1.2434,8.271
28.557941,-7.4421,5.9231,0.8214,9.547
28.563302,-8.5489,7.1315,-0.2508,11.136
28.567586,-9.3541,8.4845,-2.4757,12.869
28.573186,-9.1307,9.5949,-3.5864,13.722
28.581758,-7.7765,9.8619,-4.2021,13.243
28.588314,-6.0250,9.4293,-4.2459,11.968
28.596238,-4.8386,8.7335,-4.0757,10.784
28.600698,-4.5996,8.0187,-3.5284,9.895
28.602454,-5.5516,7.1245,-3.8910,9.835
28.603384,-7.1080,6.1552,-3.3687,9.988
28.635111,-8.4124,5.4814,-2.6674,10.389
28.636201,-9.2914,5.0302,-2.4924,10.856
28.637047,-9.7232,4.7757,-2.5959,11.139
28.637844,-9.7794,4.6569,-3.0353,11.249
28.638704,-9.8120,4.6466,-3.7736,11.494
28.639632,-10.2124,4.7053,-4.5450,12.128
28.641359,-11.0310,4.8582,-4.7913,12.971
28.643642,-11.6681,5.0752,-4.2287,13.408
28.663452,-11.5936,5.0775,-3.4657,13.123
28.664358,-10.8184,4.6253,-2.7682,12.087
28.664854,-9.5659,3.7794,-2.4358,10.570
28.665312,-8.0875,2.7206,-2.2191,8.817
28.696395,-6.7365,1.5777,-1.9962,7.201
28.697134,-5.7371,0.4911,-1.9614,6.083
28.697457,-5.1813,-0.3945,-2.0331,5.580
28.697988,-5.0197,-1.0405,-2.0131,5.508
28.698437,-5.2515,-1.3987,-1.8379,5.737
28.699004,-6.1129,-1.4489,-1.3798,6.432
28.699568,-7.6554,-1.1953,-0.6887,7.779
28.723924,-9.4227,-0.6799,-0.3040,9.452
28.724752,-11.0594,-0.0383,-0.3099,11.064
28.725824,-12.3907,0.6057,-0.5516,12.418
28.726706,-13.3132,1.3617,-1.5495,13.472
28.727391,-13.9403,3.8634,-4.1507,15.049
28.728142,-12.1418,7.2472,-0.3903,14.146
28.735448,-8.6621,10.0400,3.5831,13.736
28.736598,-5.7986,11.2215,7.0735,14.477
28.740785,-2.8681,10.5020,12.0707,16.255
28.765299,2.8057,7.6126,15.3376,17.351
28.766127,10.3490,3.2062,13.0748,16.980
28.766407,15.1144,-0.7407,5.2122,16.005
28.766723,14.5412,-2.0484,-5.8801,15.818
28.767016,10.8884,-0.3766,-14.2622,17.947
28.770496,6.1211,2.8827,-17.6210,18.875
28.775135,1.3127,6.5654,-15.8974,17.250
28.794771,-2.7352,9.4739,-12.3851,15.831
28.795764,-5.8907,10.1825,-9.2253,14.950
28.796471,-7.7953,8.4727,-7.2099,13.584
28.797124,-8.4014,5.4417,-7.1080,12.277
28.801253,-8.5835,2.4323,-8.9087,12.608
28.805986,-9.2083,0.3435,-10.2779,13.804
28.811658,-10.1325,-0.5590,-9.9677,14.224
28.816932,-10.3969,-0.4368,-7.4263,12.784
28.820616,-9.3243,0.1548,-3.7526,10.052
28.825042,-7.2980,0.7797,0.6346,7.367
28.832209,-5.0660,1.3692,5.0220,7.264
28.836235,-3.4712,1.8733,8.4479,9.323
28.840764,-3.2100,2.2711,10.2481,10.977
28.868131,-4.0936,2.5172,9.7898,10.906
28.869079,-5.2340,2.5771,7.4861,9.491
28.869515,-5.6930,2.4930,5.7495,8.467
28.870082,-5.1285,2.1091,6.6057,8.625
28.870472,-4.6937,1.5420,5.3046,7.249
28.870938,-4.9807,1.1173,1.6034,5.350
28.895295,-5.2250,0.8937,-0.6809,5.344
28.895965,-4.5671,0.5394,0.2380,4.605
28.896321,-2.7836,-0.2732,1.9188,3.392
28.896612,-0.7366,-1.1452,1.5783,2.085
28.896825,0.5227,-1.5944,-0.3261,1.709
28.917798,0.4831,-1.4207,-2.1873,2.653
28.918299,-0.6858,-0.7896,-3.6610,3.807
28.918511,-2.4387,0.0070,-4.3279,4.968
28.918720,-4.2968,0.7013,-4.5500,6.297
28.920948,-5.7196,1.2362,-4.2037,7.205
28.925008,-6.3609,1.5373,-3.0796,7.232
28.929422,-6.0619,1.6143,-1.6282,6.481
28.935742,-5.1410,1.5387,-0.3812,5.380
28.939263,-4.1368,1.4111,0.2294,4.377
28.946369,-3.1909,1.1551,0.2519,3.403
28.949000,-2.0744,0.7325,-0.7472,2.323
28.954131,-1.1173,0.3445,-1.6581,2.029
28.959391,-0.1451,-0.0594,-1.4428,1.451
28.971051,0.9794,-0.4864,-0.4288,1.175
28.971592,2.0300,-0.8360,0.5519,2.264
28.974475,2.5398,-0.9125,1.4549,3.066
28.979397,2.5523,-0.7950,1.5676,3.099
28.984242,2.2881,-0.6033,0.8757,2.523
28.989237,1.3406,-0.2872,0.2901,1.401
28.994557,0.1658,-0.0549,-0.2092,0.273
28.999612,-0.9459,0.0769,-0.4554,1.053
29.004144,-1.7464,0.1729,-0.3411,1.788
29.009031,-2.1155,0.2116,-0.0626,2.127
29.014431,-2.2179,0.2361,0.0542,2.231
29.019293,-2.2900,0.3252,0.1101,2.316
29.023948,-1.9797,0.3977,-0.7467,2.153
29.029088,-1.5127,0.4847,-0.9582,1.855
29.034465,-0.7936,0.4975,-0.7516,1.201
29.038484,0.0622,0.4100,-0.4329,0.599
29.043689,1.2041,0.2056,-0.6384,1.378
29.049379,1.9272,0.1140,-0.3393,1.960
29.053717,2.1984,0.0275,0.2322,2.211
29.058801,2.0593,-0.0802,0.8132,2.216
29.066222,1.6557,-0.1780,1.0498,1.968
29.076215,1.1693,-0.2396,1.1647,1.668
29.076705,0.8157,-0.2674,1.2609,1.525
29.116315,0.6446,-0.2878,1.2019,1.394
29.117192,0.6398,-0.3055,1.1817,1.378
29.117426,0.7245,-0.2967,0.9897,1.262
29.117619,0.7834,-0.1967,0.8579,1.178
29.117834,0.8664,-0.0775,0.7790,1.168
29.118083,1.3070,-0.0561,0.0471,1.309
29.118263,1.4949,0.0015,0.3348,1.532
29.118490,1.6145,-0.0387,0.3761,1.658
29.119719,1.6491,-0.0975,0.1283,1.657
29.123928,1.6278,-0.1271,-0.1309,1.638
29.129141,1.6343,-0.0893,-0.3462,1.673
29.133529,1.6274,0.0039,-0.3362,1.662
29.138656,2.0055,0.0857,-1.0552,2.268
29.143392,2.1720,0.2325,-0.4072,2.222
29.148198,2.3543,0.2625,-0.0197,2.369
29.153412,2.4274,0.1353,0.1481,2.436
29.159213,2.4114,-0.1490,0.4788,2.463
29.167973,2.3565,-0.4394,0.8935,2.558
29.168863,2.2414,-0.6353,0.8968,2.496
29.173247,2.0467,-0.6031,0.5942,2.215
29.223384,1.9932,-0.3476,0.6682,2.131
29.224635,1.9916,0.0232,1.0920,2.271
29.225455,2.5758,0.3372,0.2392,2.609
29.227429,2.9701,0.6758,0.5720,3.099
29.228271,3.1490,0.9387,1.3437,3.550
29.228709,3.2050,1.1043,1.4875,3.702
29.229247,3.2216,1.2612,1.2767,3.688
29.229859,3.0347,1.6130,0.6900,3.505
29.230455,2.9283,2.2070,0.3353,3.682
29.231246,3.1748,2.8421,0.0904,4.262
29.233054,3.5614,3.2387,-0.1238,4.815
29.233937,3.9221,3.3259,-0.0772,5.143
29.238182,4.0628,3.1567,-0.0663,5.145
29.244274,4.0792,2.8988,-0.2088,5.009
29.248708,3.9681,2.6526,-0.1585,4.776
29.252777,3.7833,2.5595,-0.1114,4.569
29.258222,3.6031,2.6837,0.0325,4.493
29.263267,3.4557,2.9964,0.2111,4.579
29.271161,3.3713,3.3965,0.2327,4.791
29.272829,3.3295,3.8703,0.5026,5.130
29.277826,3.5305,4.3337,0.8392,5.652
29.283996,4.0501,4.6600,1.2658,6.302
29.288704,4.7294,4.8310,1.4550,6.915
29.294106,5.4722,4.9162,1.4012,7.488
29.307227,6.1043,4.9543,1.2310,7.958
29.308742,6.4439,5.1702,1.2127,8.350
29.309388,6.5454,5.7761,1.1376,8.803
29.339614,6.6420,6.7148,1.1829,9.519
29.340405,6.9121,7.7534,0.9695,10.432
29.341002,7.4870,8.7603,0.7830,11.550
29.341640,8.4022,9.6134,0.7857,12.792
29.342105,9.6303,10.2005,0.7740,14.050
29.342569,10.9901,10.6898,0.3280,15.335
29.342986,12.4660,10.9733,0.0845,16.608
29.349827,13.9140,10.9581,-0.0080,17.711
29.351334,15.1183,10.6755,-0.1621,18.508
29.356403,15.8885,10.3660,-0.1953,18.972
29.362354,16.3735,10.2455,0.2046,19.316
29.381945,16.5354,10.3146,0.1685,19.489
29.382919,16.4190,10.5628,-0.3742,19.527
29.383400,16.1079,10.5306,-0.1833,19.246
29.383902,15.2564,10.2543,-0.1078,18.383
29.387526,13.8676,9.4469,0.0608,16.780
29.392045,11.6566,8.3884,-0.4128,14.367
29.396878,9.0511,7.5735,-0.6099,11.817
29.401657,6.8841,7.0176,1.9722,10.026
29.406450,4.5739,6.8833,3.4478,8.955
29.411194,1.7267,7.4551,2.8304,8.159
29.416648,-1.2457,8.3268,2.5469,8.796
29.421039,-3.7342,9.2143,2.5970,10.276
