time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.787259,-0.0580,-3.7122,-0.3615,3.730
7.791774,0.1308,-3.9457,-0.1360,3.950
7.797576,0.3212,-4.1365,0.0941,4.150
7.801285,0.5166,-4.3079,0.2825,4.348
7.807472,0.7617,-4.4898,0.3952,4.571
7.812442,1.0109,-4.6677,0.5205,4.804
7.817816,1.1989,-4.7996,0.6320,4.987
7.821986,1.4320,-4.9281,0.6987,5.179
7.827841,1.6762,-5.0040,0.7636,5.332
7.832489,1.9313,-5.0607,0.7646,5.470
7.837402,2.1180,-5.1306,0.7759,5.605
7.841939,2.2733,-5.1892,0.7329,5.713
7.846752,2.4613,-5.2619,0.6883,5.850
7.862453,2.6652,-5.3722,0.6252,6.030
7.864038,2.9131,-5.5259,0.5075,6.267
7.865361,3.1364,-5.6143,0.4190,6.445
7.866945,3.3276,-5.6939,0.2687,6.600
7.877543,3.5276,-5.7599,0.1165,6.755
7.878990,3.7287,-5.8562,-0.1018,6.943
7.896439,3.9126,-5.9725,-0.1013,7.141
7.898097,4.0911,-6.0289,-0.0573,7.286
7.898933,4.2139,-6.1137,-0.1734,7.427
7.899673,4.3577,-6.2052,-0.3178,7.589
7.903368,4.4747,-6.2690,-0.4423,7.715
7.908604,4.4770,-6.3690,-0.5180,7.802
7.912099,4.4842,-6.4782,-0.6095,7.902
7.916872,4.4607,-6.6063,-0.6499,7.998
7.922332,4.4591,-6.7963,-0.6701,8.156
7.926951,4.4723,-6.9304,-0.6796,8.276
7.930617,4.4529,-7.0701,-0.7739,8.391
7.937198,4.4798,-7.2360,-0.8286,8.551
7.940157,4.5026,-7.3948,-0.8843,8.703
7.945055,4.5718,-7.5607,-0.9393,8.885
7.950651,4.6585,-7.7354,-1.0154,9.087
7.956363,4.7796,-7.9581,-1.0700,9.345
7.960226,4.9182,-8.2036,-1.0650,9.624
7.965720,5.0648,-8.4356,-1.0538,9.896
7.971954,5.2670,-8.6960,-0.9890,10.215
7.976128,5.4556,-8.9015,-0.8975,10.479
7.981565,5.5829,-9.0730,-0.8777,10.689
8.001499,5.7446,-9.2147,-0.7816,10.887
8.003840,5.9287,-9.3428,-0.6047,11.082
8.010264,6.0803,-9.3526,-0.4980,11.166
8.011333,6.2163,-9.2866,-0.4592,11.185
8.012022,6.3034,-9.1689,-0.4016,11.134
8.012801,6.3607,-8.9923,-0.4040,11.022
8.027785,6.4746,-8.7958,-0.3919,10.929
8.028930,6.6091,-8.5958,-0.4128,10.851
8.029579,6.7523,-8.4161,-0.4663,10.800
8.030100,6.8875,-8.3138,-0.5834,10.812
8.035204,6.9454,-8.2553,-0.7564,10.815
8.039967,7.0049,-8.2475,-0.9464,10.862
8.045105,7.0184,-8.3141,-1.1436,10.940
8.050421,6.9666,-8.4547,-1.3329,11.036
8.054994,6.9095,-8.6070,-1.5169,11.141
8.060863,6.8900,-8.7132,-1.6638,11.232
8.065451,6.9103,-8.7298,-1.6923,11.262
8.069916,6.8055,-8.6000,-1.5927,11.082
8.074619,6.6328,-8.3574,-1.4990,10.774
8.079638,6.4738,-8.1293,-1.4511,10.493
8.090527,6.3212,-7.9277,-1.2905,10.221
8.091484,6.2154,-7.7363,-1.1321,9.988
8.094707,6.0222,-7.4925,-0.9334,9.658
8.099368,5.7777,-7.1399,-0.6828,9.210
8.107422,5.5414,-6.6893,-0.4119,8.696
8.110549,5.2992,-6.1706,-0.1714,8.136
8.115062,4.9934,-5.6388,-0.0500,7.532
8.142945,4.7415,-5.2173,0.0435,7.050
8.143699,4.4812,-4.8823,0.2219,6.631
8.143958,4.0907,-4.5610,0.3414,6.136
8.144139,3.6155,-4.3247,0.3186,5.646
8.144391,3.1494,-4.2012,0.2613,5.257
8.144649,2.6805,-4.2268,0.1126,5.006
8.148921,2.2569,-4.3857,-0.1587,4.935
8.160811,1.9047,-4.7050,-0.4663,5.097
8.161498,1.5449,-5.0730,-0.8650,5.373
8.164193,1.3044,-5.4940,-1.3683,5.810
8.168708,1.1995,-5.9981,-1.6526,6.336
8.174259,1.0578,-6.4227,-1.7952,6.752
8.178694,0.9074,-6.8356,-2.0304,7.188
8.183891,0.8032,-7.2724,-2.1675,7.631
8.189590,0.7517,-7.7036,-2.1712,8.039
8.194648,0.6879,-8.0327,-2.0879,8.328
8.199566,0.6186,-8.2236,-1.9277,8.469
8.207778,0.4888,-8.1695,-1.6984,8.359
8.208713,0.3314,-7.9440,-1.3262,8.061
8.213753,0.1778,-7.5887,-0.9478,7.650
8.243437,0.0113,-7.1025,-0.5204,7.122
8.244376,-0.2107,-6.5411,-0.0558,6.545
8.244634,-0.4873,-5.9331,0.3191,5.962
8.244870,-0.7925,-5.3304,0.7099,5.436
8.245101,-1.0630,-4.6850,1.0968,4.928
8.245352,-1.3078,-4.0216,1.3694,4.445
8.248753,-1.5045,-3.3825,1.5728,4.022
8.253823,-1.5743,-2.8029,1.6996,3.636
8.258565,-1.5097,-2.3099,1.8357,3.314
8.263501,-1.3607,-1.9008,1.8326,2.970
8.268672,-1.1630,-1.5615,1.7695,2.631
8.273788,-0.9581,-1.2857,1.6084,2.271
8.279213,-0.7026,-1.0685,1.3616,1.868
8.283927,-0.4281,-0.9143,1.1108,1.501
8.288618,-0.1677,-0.8110,0.8895,1.215
8.293740,0.0986,-0.7136,0.6027,0.939
8.298673,0.3304,-0.6006,0.3634,0.776
8.306311,0.4866,-0.4714,0.1384,0.692
8.308192,0.5389,-0.3577,-0.0361,0.648
8.313803,0.4678,-0.2250,-0.1126,0.531
8.333218,0.4313,-0.0475,-0.3057,0.531
8.333953,0.3554,0.0936,-0.5406,0.654
8.334115,0.2573,0.2503,-0.6330,0.728
8.334260,0.0910,0.4065,-0.7142,0.827
8.339661,-0.1091,0.5565,-0.7243,0.920
8.343412,-0.2568,0.6716,-0.8234,1.093
8.347933,-0.3825,0.7655,-0.9464,1.276
8.352469,-0.5994,0.8605,-0.9353,1.405
8.357886,-0.8515,1.0299,-0.7977,1.556
8.363841,-1.0546,1.1155,-0.7875,1.725
8.368573,-1.0984,1.1314,-0.7344,1.739
8.372943,-1.1490,1.1121,-0.6074,1.711
8.379589,-1.2872,1.0595,-0.3904,1.712
8.383905,-1.3955,1.0574,-0.1866,1.761
8.387960,-1.4161,1.0575,0.0417,1.768
8.392808,-1.2957,0.9633,-0.0920,1.617
8.397614,-1.1661,0.8155,-0.0826,1.425
8.403012,-1.2139,0.7913,0.0545,1.450
8.408220,-1.2709,0.8112,0.2806,1.534
8.412827,-1.2135,0.8710,0.4641,1.564
8.417684,-0.9942,0.8678,0.5981,1.449
8.422672,-0.8907,0.9550,0.8685,1.568
8.428004,-0.9300,1.0899,0.9717,1.731
8.433357,-1.0374,1.1981,0.9844,1.866
8.447655,-1.1649,1.3369,0.9835,2.028
8.449265,-1.2880,1.4221,1.0714,2.198
8.450357,-1.5317,1.5356,1.1477,2.454
8.473647,-1.8879,1.6121,1.2717,2.789
8.474986,-2.2272,1.5991,1.1548,2.975
8.475638,-2.4850,1.5467,1.0731,3.118
8.476261,-2.8456,1.4168,1.0408,3.345
8.477100,-3.3104,1.4362,0.9523,3.732
8.477862,-3.7630,1.2297,0.7157,4.023
8.483032,-4.1619,1.0530,0.7802,4.363
8.487561,-4.5575,0.8583,0.8867,4.722
8.492155,-4.8232,0.6601,0.8583,4.943
8.497705,-5.0858,0.3244,0.8696,5.170
8.502365,-5.4368,0.1912,1.0577,5.542
8.506858,-5.8585,-0.0199,1.2544,5.991
8.513038,-6.1096,-0.1986,1.5170,6.298
8.517902,-6.3532,-0.2684,1.6113,6.560
8.525268,-6.6700,-0.3994,1.7451,6.906
8.527414,-7.0412,-0.4288,2.0235,7.339
8.531992,-7.4848,-0.3929,2.3875,7.866
8.556282,-7.8446,-0.4067,2.6141,8.279
8.557152,-8.1486,-0.4467,2.8370,8.640
8.557457,-8.4046,-0.5171,3.1544,8.992
8.557729,-8.6167,-0.5104,3.5220,9.323
8.557953,-8.6680,-0.5532,3.7983,9.480
8.562996,-8.6329,-0.6500,3.9828,9.530
8.566797,-8.6556,-0.6235,4.1982,9.640
8.571635,-8.6973,-0.5432,4.3745,9.751
8.576374,-8.7694,-0.3806,4.7024,9.958
8.582175,-8.6900,-0.1045,4.9396,9.996
8.586300,-8.6370,0.1968,4.9506,9.957
8.591182,-8.7553,0.6545,4.9985,10.103
8.596314,-8.9722,1.1104,5.0754,10.368
8.601203,-9.2627,1.3825,5.0137,10.623
8.607633,-9.5434,1.3945,4.9456,10.839
8.613860,-9.5919,1.2497,4.7328,10.769
8.635322,-9.6123,0.9532,4.5080,10.660
8.636275,-9.7430,0.7941,4.3338,10.693
8.636611,-9.8451,0.7054,4.2155,10.733
8.636902,-9.7848,0.6582,4.2557,10.690
8.637211,-9.5769,0.8083,4.3746,10.560
8.641550,-9.3247,1.0358,4.5501,10.427
8.646019,-9.1141,1.4127,4.5830,10.299
8.650870,-8.8470,1.9361,4.6475,10.179
8.655866,-8.4515,2.5055,4.6454,9.964
8.661178,-8.0355,3.1758,4.6748,9.824
8.665618,-7.6082,3.8485,4.6564,9.715
8.673182,-7.0697,4.3971,4.6288,9.526
8.675396,-6.5191,4.9296,4.5801,9.369
8.681272,-6.0142,5.3841,4.4986,9.241
8.698206,-5.5910,5.7819,4.3176,9.129
8.699187,-5.2237,5.9941,4.0951,8.943
8.699700,-4.9386,6.0878,3.7389,8.685
8.700481,-4.6905,6.0247,3.3179,8.325
8.706089,-4.4959,5.8670,2.9042,7.942
8.711712,-4.3573,5.6458,2.6424,7.606
8.715633,-4.2868,5.3780,2.4585,7.304
8.720009,-4.2753,5.0472,2.3337,7.014
8.725333,-4.3199,4.6363,2.2488,6.724
8.730215,-4.4567,4.1529,2.1514,6.460
8.734892,-4.6855,3.6255,2.0563,6.271
8.740154,-4.9150,3.1116,2.0164,6.157
8.745463,-5.1813,2.5943,2.0389,6.143
8.750175,-5.4572,2.1163,2.0779,6.211
8.759601,-5.7235,1.6441,2.1266,6.323
8.760518,-5.9589,1.2062,2.2563,6.485
8.765776,-6.1318,0.8382,2.3901,6.634
8.815862,-6.2732,0.4779,2.5516,6.789
8.817109,-6.4457,0.1419,2.6758,6.981
8.817605,-6.5835,-0.2542,2.8173,7.166
8.818153,-6.6965,-0.6817,2.9349,7.343
8.818716,-6.7012,-1.0447,3.0883,7.452
8.819259,-6.6357,-1.2433,3.1646,7.456
8.819777,-6.5054,-1.3181,3.2663,7.398
8.820351,-6.5766,-1.4452,3.3851,7.537
8.820919,-7.1013,-1.8240,3.5075,8.128
8.821344,-6.4371,-1.7269,3.5702,7.561
8.821877,-5.6972,-1.6529,3.3732,6.824
8.825164,-5.0369,-1.5834,3.1614,6.154
8.831196,-4.3502,-1.4384,3.0580,5.509
8.836206,-3.7238,-1.3731,2.9341,4.936
8.839993,-2.9606,-1.3408,2.7877,4.282
8.845002,-2.3950,-1.3324,2.6402,3.806
8.849598,-2.0562,-1.3209,2.5417,3.526
8.855152,-1.7623,-1.3159,2.3926,3.250
8.859369,-1.6095,-1.3215,2.1869,3.020
8.864343,-1.4359,-1.3678,1.9364,2.772
8.869609,-1.3091,-1.3587,1.8254,2.625
8.874917,-1.2453,-1.2803,1.6908,2.459
8.880016,-1.2257,-1.2328,1.4688,2.276
8.886304,-1.1007,-1.1602,1.0760,1.928
8.902023,-1.0935,-1.0380,0.7786,1.697
8.904383,-1.1128,-0.9575,0.5644,1.573
8.906572,-1.1423,-0.9326,0.4521,1.542
8.910127,-1.1736,-0.9362,0.3434,1.540
8.911020,-1.0878,-1.0180,0.2342,1.508
8.914171,-0.9114,-1.1539,0.1151,1.475
8.919432,-0.6454,-1.2975,-0.0369,1.450
8.929191,-0.3678,-1.4285,-0.0833,1.477
8.930158,-0.1036,-1.5484,-0.1361,1.558
8.934283,0.2228,-1.7630,-0.3025,1.803
8.938936,0.5737,-1.9754,-0.4126,2.098
8.944296,0.8860,-2.1530,-0.4595,2.373
8.949247,1.2049,-2.3720,-0.4916,2.706
8.954000,1.5152,-2.5996,-0.4373,3.041
8.959080,1.7245,-2.8060,-0.3330,3.310
8.965247,1.8466,-3.0162,-0.2146,3.543
8.969952,1.9487,-3.1584,-0.0108,3.711
8.974086,2.0638,-3.3107,0.1316,3.904
8.979091,2.1713,-3.4726,0.2815,4.105
8.984246,2.2161,-3.6025,0.4408,4.252
8.992780,2.2746,-3.6885,0.6236,4.378
8.995861,2.3754,-3.7777,0.7225,4.521
9.000966,2.4616,-3.8692,0.8001,4.655
9.008117,2.5213,-3.9765,0.8139,4.778
9.013637,2.5880,-4.1496,0.8431,4.963
9.015463,2.6375,-4.3519,0.8353,5.157
9.018631,2.6825,-4.5848,0.8096,5.373
9.033641,2.7250,-4.8092,0.6893,5.570
9.043800,2.7557,-5.0440,0.5492,5.774
9.045256,2.8057,-5.2843,0.4369,5.999
9.046187,2.8892,-5.5252,0.3192,6.243
9.047235,2.9584,-5.7513,0.1816,6.470
9.056001,3.0351,-6.0163,0.0815,6.739
9.057772,3.0760,-6.2833,0.0397,6.996
9.076778,3.1123,-6.5829,0.0102,7.282
9.078354,3.1369,-6.9007,0.0232,7.580
9.079151,3.1855,-7.2689,0.0495,7.936
9.079698,3.2441,-7.6359,0.0697,8.297
9.080327,3.3030,-7.9624,0.0096,8.620
9.083210,3.3839,-8.2359,-0.0781,8.904
9.089330,3.5083,-8.4421,-0.1479,9.143
9.092921,3.6596,-8.5777,-0.2284,9.329
9.099095,3.7853,-8.6532,-0.3195,9.450
9.103302,3.8976,-8.7182,-0.3825,9.557
9.110007,3.9989,-8.7677,-0.3669,9.644
9.112862,4.0654,-8.7534,-0.3493,9.658
9.117862,4.1094,-8.6812,-0.3724,9.612
9.123058,4.1406,-8.6082,-0.3283,9.558
9.128060,4.1615,-8.5202,-0.2865,9.487
9.132597,4.2438,-8.4457,-0.2709,9.456
9.142145,4.3685,-8.2778,-0.1933,9.362
9.143925,4.5236,-8.0737,-0.1761,9.256
9.148055,4.6637,-7.9051,-0.1451,9.179
9.152803,4.7170,-7.8099,-0.1267,9.125
9.170700,4.6598,-7.8242,-0.0729,9.107
9.172284,4.5904,-7.9692,-0.1218,9.197
9.173128,4.5159,-8.1371,-0.2085,9.309
9.173788,4.4484,-8.3589,-0.3973,9.477
9.177258,4.3974,-8.6060,-0.5183,9.678
9.182122,4.3198,-8.7252,-0.6698,9.759
9.187454,4.3830,-8.8146,-0.8062,9.877
9.193814,4.4911,-8.7358,-0.8132,9.856
9.198209,4.5819,-8.4983,-0.7177,9.681
9.202832,4.6696,-8.1575,-0.5875,9.418
9.207860,4.6250,-7.8619,-0.5109,9.136
9.212190,4.5152,-7.6570,-0.4307,8.900
9.217669,4.4549,-7.4327,-0.2108,8.668
9.223127,4.4010,-7.0245,0.0311,8.289
9.227131,4.3894,-6.5077,0.1805,7.852
9.232079,4.3507,-5.9859,0.2304,7.404
9.236877,4.2514,-5.3852,0.1548,6.863
9.241822,4.1395,-4.7190,0.0904,6.278
9.247224,4.0845,-4.1701,-0.1591,5.839
9.251870,4.0220,-3.7446,-0.4313,5.512
9.260713,3.8515,-3.4901,-0.8402,5.265
9.261708,3.6357,-3.4363,-1.2319,5.152
9.266753,3.6520,-3.5589,-1.3430,5.273
9.272035,3.8380,-3.8624,-1.3906,5.620
9.279744,3.9256,-4.2972,-1.4359,5.995
9.281591,3.8122,-4.8606,-1.5873,6.378
9.286613,3.7513,-5.5753,-1.7644,6.948
9.291798,3.6951,-6.4067,-1.9421,7.647
9.296408,3.6335,-7.2335,-2.0391,8.348
9.301671,3.6189,-7.8946,-2.1056,8.936
9.306717,3.5575,-8.3846,-2.1226,9.352
9.311265,3.4325,-8.6963,-1.9809,9.557
9.316160,3.2527,-8.8308,-1.7244,9.567
9.321590,3.0203,-8.7452,-1.3591,9.351
9.325969,2.6873,-8.5574,-0.9873,9.024
9.330864,2.2989,-8.2821,-0.7319,8.626
9.336367,1.8169,-7.9727,-0.6649,8.204
9.341114,1.1888,-7.7042,-0.7379,7.830
9.346740,0.5633,-7.3922,-0.6191,7.439
9.350867,0.0718,-6.9194,-0.5552,6.942
9.359788,-0.2689,-6.3787,-0.4614,6.401
9.361700,-0.6760,-5.7714,-0.3432,5.821
9.366027,-1.2755,-5.0737,-0.2907,5.240
9.371508,-1.8586,-4.3888,-0.2204,4.771
9.376578,-2.2429,-3.7664,-0.0825,4.384
9.380928,-2.3706,-3.2263,0.0391,4.004
9.385757,-2.2700,-2.7885,0.0843,3.597
9.391825,-2.0233,-2.4799,0.0513,3.201
9.395944,-1.8144,-2.2097,0.0793,2.860
9.400647,-1.5668,-1.9751,0.0015,2.521
9.418828,-1.1752,-1.8286,-0.1816,2.181
9.419747,-0.7076,-1.8038,-0.3473,1.968
9.420166,-0.3056,-1.8663,-0.4377,1.941
9.428540,0.0231,-1.9505,-0.5699,2.032
9.429375,0.3286,-1.9528,-0.8030,2.137
9.432380,0.5810,-1.8570,-1.1343,2.252
9.436535,0.5917,-1.6661,-1.1788,2.125
9.440874,0.4256,-1.4094,-1.0183,1.790
9.445701,0.1337,-1.1668,-0.8563,1.453
9.450323,0.0168,-1.0546,-0.8026,1.325
9.455851,-0.1024,-0.9218,-0.9742,1.345
9.460618,-0.0735,-0.8399,-1.1776,1.448
9.466711,-0.2912,-0.8021,-1.0443,1.349
9.470296,-0.8414,-0.4662,-1.1983,1.537
9.475339,-1.0725,-0.1233,-1.5056,1.853
9.480841,-1.5863,0.0839,-1.5463,2.217
9.485629,-1.8650,0.4795,-1.6322,2.524
9.492641,-1.7950,0.7824,-1.7239,2.609
9.496432,-1.7112,1.0928,-1.6853,2.639
9.501344,-1.6115,1.3607,-1.4928,2.584
9.528790,-1.5672,1.6456,-1.2353,2.587
9.529686,-1.5432,1.9557,-1.0111,2.689
9.529948,-1.5770,2.2925,-0.8714,2.916
9.530662,-1.6183,2.5985,-0.7859,3.160
9.530928,-1.6160,2.8538,-0.7215,3.358
9.531225,-1.6547,3.0547,-0.6660,3.537
9.536753,-1.7908,3.2385,-0.3828,3.720
9.540227,-1.8900,3.3715,-0.2450,3.873
9.544557,-1.9993,3.4390,-0.0276,3.978
9.549827,-2.0147,3.4969,-0.0431,4.036
9.555033,-1.9861,3.4831,-0.1761,4.013
9.559369,-2.0027,3.3742,-0.3238,3.937
9.564825,-2.0497,3.2443,-0.4263,3.861
9.569627,-2.1663,3.1349,-0.4259,3.834
9.574564,-2.3687,3.1100,-0.3130,3.922
9.579868,-2.5588,3.1505,-0.2881,4.069
9.585105,-2.7676,3.2037,-0.2745,4.242
9.593347,-3.0725,3.2055,-0.1788,4.444
9.595632,-3.4990,3.2154,-0.0158,4.752
9.599973,-3.9412,3.2377,0.2330,5.106
9.604846,-4.3270,3.2433,0.4525,5.426
9.633638,-4.6820,3.1960,0.6997,5.712
9.634477,-4.9033,3.1388,0.8000,5.877
9.634770,-5.1832,3.0102,1.0051,6.078
9.635082,-5.4732,2.7860,1.2230,6.262
9.635332,-5.7924,2.5094,1.5442,6.499
9.635595,-6.0665,2.2046,1.8437,6.713
9.640196,-6.2644,1.9195,2.2451,6.926
9.644774,-6.3823,1.6667,2.6477,7.108
9.649545,-6.4156,1.4943,2.9765,7.229
9.654266,-6.4843,1.3860,3.2548,7.387
9.659341,-6.5074,1.2844,3.4254,7.465
9.664162,-6.6520,1.2923,3.4980,7.626
9.669267,-6.8945,1.3451,3.5073,7.851
9.673527,-7.2175,1.4495,3.5158,8.158
9.678830,-7.4958,1.5931,3.5834,8.460
9.684136,-7.6955,1.7659,3.6835,8.712
9.690005,-7.8454,1.9153,3.7975,8.924
9.695870,-7.9715,2.1178,4.0083,9.170
9.702216,-8.0804,2.3563,4.1437,9.382
9.705405,-8.2002,2.6186,4.2818,9.614
9.738673,-8.4425,2.9044,4.5565,10.024
9.740717,-8.3624,3.0940,4.6568,10.059
9.742295,-8.0995,3.2311,4.6022,9.860
9.745846,-7.9506,3.1436,4.4909,9.657
9.747082,-7.9666,2.8608,4.3761,9.529
9.748025,-8.0300,2.5028,4.3203,9.456
9.748979,-8.0716,2.1841,4.3713,9.436
9.750167,-8.1223,1.9169,4.4858,9.475
9.753508,-8.0374,1.6993,4.7285,9.479
9.754005,-7.9579,1.5843,5.1712,9.622
9.758988,-7.8673,1.5291,5.5450,9.746
9.763931,-7.8252,1.5433,5.7895,9.856
9.768856,-7.8771,1.6914,6.0271,10.062
9.779427,-7.8382,1.9420,6.2285,10.198
9.780622,-7.5961,2.2068,6.5005,10.239
9.783342,-7.3756,2.6005,6.6769,10.283
9.788915,-7.2219,2.9962,6.6835,10.286
9.810108,-7.1202,3.3744,6.5759,10.263
9.811880,-7.0915,3.7512,6.3767,10.248
9.813248,-7.0083,4.0185,6.1440,10.150
9.814720,-6.7606,4.1784,5.8281,9.855
9.815640,-6.3724,4.2737,5.5160,9.450
9.819187,-5.8993,4.2997,5.2013,8.963
9.823980,-5.3803,4.2161,4.9063,8.414
9.830934,-4.8732,3.9705,4.5616,7.767
9.832990,-4.4341,3.6639,4.2377,7.144
9.838075,-4.1018,3.2919,3.9490,6.577
9.855000,-3.8552,2.9219,3.6960,6.088
9.856225,-3.7467,2.5993,3.4423,5.713
9.857640,-3.6503,2.2719,3.2933,5.416
9.860411,-3.6641,2.0619,3.0907,5.218
9.863848,-3.8045,1.9305,2.7919,5.099
9.867958,-4.0394,1.8485,2.4186,5.058
9.875409,-4.3134,1.7267,2.0196,5.066
9.877672,-4.5760,1.5674,1.6312,5.105
9.882457,-4.8390,1.3990,1.3095,5.205
9.887626,-5.1493,1.2253,0.9947,5.386
9.892430,-5.4468,1.0439,0.8025,5.604
9.897915,-5.6834,0.8160,0.6850,5.782
9.902327,-5.8209,0.5632,0.6467,5.884
9.908306,-5.8955,0.2760,0.7331,5.947
9.912529,-5.9592,0.0352,0.9144,6.029
9.917895,-5.9359,-0.1807,1.1021,6.040
9.922387,-5.7970,-0.3692,1.3244,5.958
9.927484,-5.5313,-0.5110,1.6166,5.785
9.932419,-5.2067,-0.6605,1.9180,5.588
9.937872,-4.8301,-0.8154,2.1917,5.366
9.947327,-4.4955,-0.9346,2.4203,5.190
9.949463,-4.1818,-1.0394,2.5512,5.008
9.952148,-3.8293,-1.1153,2.6489,4.788
9.983938,-3.4677,-1.1737,2.7233,4.563
9.985080,-3.0581,-1.2368,2.7211,4.276
9.985653,-2.7208,-1.2561,2.7741,4.084
9.986139,-2.5010,-1.2344,2.7154,3.893
9.986663,-2.3032,-1.2147,2.6127,3.689
9.987189,-2.1503,-1.1910,2.3248,3.383
9.991436,-2.0282,-1.1868,1.8718,3.004
9.992110,-1.8225,-1.2213,1.4980,2.657
9.997113,-1.6319,-1.2888,1.1340,2.369
10.002971,-1.4866,-1.4243,0.6585,2.161
10.008024,-1.2891,-1.5837,0.3292,2.068
10.016572,-1.0328,-1.7092,0.1864,2.006
10.017214,-0.9359,-1.6855,0.2016,1.938
10.021967,-0.8728,-1.6504,0.2156,1.879
10.029462,-0.7697,-1.6633,-0.0458,1.833
10.033747,-0.4885,-1.7378,-0.6145,1.907
10.037266,-0.2862,-1.7530,-1.1001,2.089
10.058900,-0.3575,-1.6702,-1.2687,2.128
10.059906,-0.4556,-1.6737,-1.2883,2.161
10.060327,-0.3822,-1.7564,-1.0679,2.091
10.060743,-0.2240,-1.8312,-0.7420,1.988
10.061290,-0.0667,-1.9016,-0.4791,1.962
10.066711,0.0486,-1.9861,-0.2935,2.008
10.072438,0.1627,-2.1135,-0.2021,2.129
10.077847,0.2893,-2.3043,-0.1714,2.329
10.082668,0.4938,-2.5384,-0.0489,2.586
10.087369,0.7728,-2.7618,0.0666,2.869
10.091902,1.0401,-2.9455,0.1578,3.128
10.096054,1.2569,-3.1193,0.1821,3.368
10.100510,1.4406,-3.3182,0.3305,3.633
10.107766,1.6027,-3.5317,0.4120,3.900
10.112373,1.7815,-3.7259,0.3774,4.147
10.117676,1.9384,-3.8783,0.2754,4.344
10.121708,2.0644,-4.0261,0.1066,4.526
10.126772,2.2117,-4.2568,-0.0168,4.797
10.131818,2.3013,-4.4859,-0.1375,5.044
10.136555,2.3332,-4.6552,-0.2723,5.214
10.142329,2.2792,-4.8143,-0.3974,5.341
10.146498,2.2064,-4.9937,-0.4532,5.478
10.151581,2.1482,-5.1933,-0.4760,5.640
10.156035,2.1332,-5.4074,-0.4120,5.828
10.161352,2.1213,-5.6425,-0.3218,6.037
10.169431,2.0907,-5.9001,-0.2353,6.264
10.171296,2.0965,-6.1540,-0.1836,6.504
10.186284,2.1985,-6.4016,-0.1529,6.770
10.188161,2.3440,-6.6449,-0.1696,7.048
10.188977,2.5090,-6.9163,-0.2619,7.362
10.191428,2.7103,-7.2338,-0.2456,7.729
10.228159,2.9862,-7.5528,-0.2143,8.125
10.229750,3.3508,-7.8488,-0.1968,8.536
10.230641,3.7705,-8.1351,-0.1454,8.968
10.231814,4.2047,-8.3623,-0.0862,9.360
10.232935,4.5817,-8.5045,-0.1123,9.661
10.233710,4.8873,-8.5868,-0.0630,9.880
10.234556,5.1648,-8.6042,-0.0483,10.035
10.235897,5.4024,-8.5612,-0.0321,10.123
10.237002,5.5476,-8.4669,-0.0787,10.123
10.241680,5.6486,-8.3440,-0.0852,10.077
10.247488,5.7056,-8.2138,-0.1257,10.002
10.250231,5.7617,-8.0647,-0.1691,9.913
10.256613,5.7741,-7.8250,-0.3061,9.730
10.279463,5.7859,-7.5628,-0.4145,9.531
10.280366,5.7422,-7.3238,-0.5014,9.320
10.280934,5.5929,-7.1969,-0.6860,9.140
10.281402,5.4410,-7.2228,-0.8765,9.085
10.281889,5.2866,-7.3656,-1.0610,9.128
10.311891,5.2037,-7.6443,-1.2346,9.329
10.312824,5.1540,-7.9483,-1.3402,9.567
10.313244,5.1805,-8.1959,-1.3710,9.792
10.313501,5.2542,-8.3554,-1.3510,9.962
10.313811,5.3847,-8.4884,-1.2562,10.130
10.314389,5.4209,-8.5442,-1.2135,10.191
10.314713,5.3870,-8.5109,-1.1440,10.137
10.320748,5.2901,-8.3382,-1.0788,9.933
10.325543,5.1181,-8.0887,-1.0225,9.626
10.335349,4.8997,-7.7944,-0.9605,9.257
10.335942,4.6232,-7.4730,-0.8572,8.829
10.339911,4.3696,-7.1343,-0.7586,8.400
10.345512,4.2275,-6.7623,-0.6222,7.999
10.350165,4.0795,-6.2982,-0.4369,7.517
10.354591,3.8970,-5.7627,-0.2590,6.961
10.359024,3.6825,-5.2634,-0.1582,6.426
10.364437,3.5388,-4.8948,-0.0867,6.041
10.369520,3.4063,-4.6005,-0.0161,5.724
10.374330,3.2896,-4.3727,-0.0440,5.472
10.383566,3.1721,-4.2792,-0.1409,5.329
10.384453,3.0683,-4.2507,-0.2627,5.249
10.392899,2.9615,-4.2308,-0.3445,5.176
10.399553,2.8684,-4.3882,-0.5278,5.269
10.400294,2.7243,-4.7422,-0.7450,5.520
10.405428,2.4985,-5.1374,-1.0048,5.800
10.409501,2.3417,-5.6695,-1.4065,6.293
10.435681,2.2965,-6.2770,-1.7963,6.921
10.436810,2.2193,-6.8331,-1.8941,7.430
10.437436,2.0836,-7.3516,-2.0516,7.912
10.437837,2.0712,-7.8756,-2.2605,8.451
10.439400,2.2147,-8.2428,-2.3123,8.843
10.440016,2.4779,-8.4981,-2.2952,9.145
10.444124,2.7784,-8.6331,-2.1757,9.327
10.448444,2.9463,-8.6716,-2.0521,9.386
10.453950,2.9591,-8.5376,-1.7834,9.210
10.459487,2.9581,-8.2415,-1.5877,8.899
10.464876,2.8830,-7.8243,-1.4960,8.472
10.469745,2.5978,-7.3134,-1.4131,7.889
10.474563,2.0884,-6.7364,-1.3514,7.181
10.480380,1.5282,-6.1363,-1.3239,6.461
