time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
14.157831,4.5215,2.2260,0.1119,5.041
14.162282,4.9953,2.1059,-0.1127,5.422
14.167112,5.3798,2.0310,-0.4266,5.766
14.172512,5.2914,2.0851,-0.6252,5.722
14.177315,5.1596,2.0770,-0.8772,5.631
14.188128,4.5479,2.2126,-1.4325,5.257
14.189364,4.3871,2.2266,-2.2661,5.417
14.192279,4.1157,2.2245,-2.7850,5.445
14.235720,4.1226,2.3953,-2.9869,5.626
14.236605,4.1225,2.8486,-2.5721,5.633
14.237022,4.0704,3.3660,-1.6373,5.530
14.237480,3.8033,3.9684,-0.5972,5.529
14.237883,3.4090,4.5883,-0.1230,5.717
14.238337,3.0471,5.2402,-0.4942,6.082
14.238799,3.1341,5.8050,-1.7311,6.820
14.239252,3.5008,6.3339,-3.2587,7.937
14.239715,3.5117,6.6887,-4.4951,8.791
14.242832,3.4447,6.7262,-4.9238,9.020
14.247104,2.9859,6.3049,-4.4065,8.251
14.251904,2.5584,5.5987,-3.5905,7.126
14.256748,1.9799,4.6967,-3.6790,6.286
14.262476,1.4300,3.9850,-2.3794,4.857
14.267699,0.4883,3.5297,0.8409,3.661
14.271911,-0.6379,3.3986,1.7645,3.882
14.276694,-1.6278,3.3163,-0.8162,3.783
14.287150,-1.9646,3.1812,-3.7766,5.314
14.290042,-1.8670,3.0168,-5.8443,6.837
14.292479,-1.0850,2.6036,-6.3017,6.904
14.296831,-0.3364,2.0977,-5.1362,5.558
14.347350,0.0412,1.6571,-3.1754,3.582
14.348331,0.0508,1.2215,-0.5644,1.347
14.348659,0.1924,0.8571,1.8006,2.003
14.348850,0.3447,0.5805,3.2095,3.280
14.349029,0.3306,0.4844,3.8658,3.910
14.349295,0.2760,0.5445,4.0871,4.132
14.349469,0.1336,0.9207,4.3254,4.424
14.349685,-0.3294,1.8275,4.8894,5.230
14.349867,-0.8881,2.9198,5.5030,6.293
14.350088,-0.9400,4.1854,5.1383,6.694
14.352846,-0.6985,5.4016,4.1332,6.837
14.356738,-0.6324,6.4921,2.6922,7.057
14.361977,-0.4653,7.4259,1.1673,7.531
14.365944,-0.4505,7.8993,-0.1855,7.914
14.371904,-0.4955,7.9535,-0.8603,8.015
14.375792,-0.6442,7.7108,-0.8368,7.783
14.380712,-0.8508,6.8969,-0.7205,6.986
14.385786,-0.9588,5.8639,-0.8494,6.002
14.390704,-1.5445,5.2841,-0.7657,5.558
14.395913,-2.2395,4.8463,-0.5384,5.366
14.405754,-3.0316,4.1708,-0.0833,5.157
14.407451,-3.7604,3.3130,0.2948,5.020
14.411152,-4.2717,2.4117,0.3071,4.915
14.415572,-4.8032,1.6814,0.4563,5.109
14.457082,-5.1829,0.7801,0.6748,5.285
14.458051,-5.2574,0.0108,1.0520,5.362
14.458365,-5.2661,-0.5628,1.4486,5.491
14.458770,-5.4900,-0.8961,1.8807,5.872
14.459175,-5.5844,-0.7742,2.4766,6.158
14.459814,-5.2353,-1.0476,2.9177,6.084
14.460386,-4.9370,-1.3862,3.2984,6.097
14.460978,-4.5063,-1.5248,3.8377,6.112
14.461361,-4.3084,-1.6900,4.6555,6.564
14.465522,-3.8685,-2.1520,5.4758,7.041
14.470342,-3.7786,-2.3959,5.5417,7.122
14.475261,-3.7000,-2.5796,5.2577,6.927
14.479996,-3.7599,-2.5313,5.1228,6.840
14.485779,-3.4378,-2.8089,4.3076,6.186
14.490512,-3.0286,-3.2439,2.9250,5.315
14.495319,-2.0635,-3.9797,3.1206,5.462
14.500555,-1.7540,-4.1599,2.6924,5.256
14.505180,-1.6816,-4.2463,2.9814,5.454
14.510306,-1.6304,-4.3772,3.6302,5.916
14.515078,-1.3439,-4.3541,3.7519,5.903
14.520586,-1.2905,-4.1175,4.1153,5.963
14.525095,-1.3283,-3.8654,4.0009,5.720
14.530334,-0.9394,-3.7490,3.3497,5.114
14.537179,-0.1175,-3.7947,2.9262,4.793
14.540410,0.2503,-3.7441,3.3720,5.045
14.544966,-0.4461,-3.4982,4.1354,5.435
14.602787,0.3450,-4.0627,3.3853,5.300
14.603655,0.0580,-4.4857,3.5651,5.730
14.604205,-1.1871,-4.7146,4.3478,6.522
14.604619,-2.1517,-4.9316,4.6578,7.117
14.605094,-3.1542,-4.9646,4.3517,7.317
14.605770,-3.9440,-5.0437,4.0677,7.586
14.606189,-4.4906,-5.1640,3.8198,7.837
14.606642,-4.8352,-5.2875,3.6383,8.036
14.607103,-4.8155,-5.4452,3.5466,8.088
14.607638,-4.6493,-5.5442,3.4463,8.014
14.608097,-4.3416,-5.5892,3.2533,7.789
14.608550,-4.4070,-5.5563,2.8622,7.648
14.609165,-4.9045,-4.9922,3.3297,7.750
14.614955,-4.2822,-5.1124,2.3055,7.056
14.619076,-3.6558,-5.1869,1.6033,6.545
14.624135,-3.2568,-5.0726,1.0809,6.124
14.629264,-2.9134,-4.8556,0.5558,5.690
14.636286,-2.3889,-4.5503,0.3007,5.148
14.640597,-1.6737,-4.2451,0.0548,4.563
14.694733,-1.0141,-3.7702,-0.0526,3.905
14.695951,-0.2258,-3.1655,-0.1057,3.175
14.696480,0.2332,-2.3057,-0.3223,2.340
14.696857,0.6890,-1.3112,-0.5236,1.571
14.698277,1.1136,-0.2158,-0.7662,1.369
14.699065,1.3672,1.0476,-1.4214,2.233
14.699560,1.5967,2.3818,-2.8762,4.061
14.699980,1.9985,3.8767,-4.6882,6.403
14.700388,2.5603,5.2143,-7.2257,9.271
14.701266,3.5203,6.1167,-10.0804,12.305
14.703619,4.5297,6.4527,-11.9709,14.334
14.705298,5.5470,6.1169,-11.7582,14.368
14.706469,5.9161,5.4032,-10.4000,13.128
14.718313,5.9991,4.5046,-9.0410,11.748
14.719814,6.1309,3.6726,-7.9221,10.669
14.720961,6.3589,2.8610,-7.1654,9.998
14.769741,6.7675,1.9852,-6.4579,9.563
14.770797,6.9078,1.2118,-5.7058,9.041
14.771376,6.5577,0.6411,-4.7954,8.149
14.771858,5.8381,0.3234,-4.0403,7.107
14.772335,4.7874,0.1994,-3.4625,5.912
14.772749,3.6635,0.2434,-2.9634,4.718
14.773132,2.9784,0.2693,-2.5746,3.946
14.773557,2.5661,0.2345,-2.3544,3.490
14.773967,2.4600,0.0504,-2.3577,3.408
14.774520,2.5314,-0.1948,-2.4586,3.534
14.775162,2.7782,-0.2844,-2.4802,3.735
14.818869,2.9848,0.1056,-2.2016,3.710
14.819731,2.7760,1.1125,-1.7571,3.469
14.820226,2.0235,2.4189,-1.2307,3.385
14.820672,0.6063,3.8645,-0.8302,3.999
14.821152,-1.1722,5.2200,-0.3441,5.361
14.821637,-2.6973,6.2953,0.1893,6.851
14.822155,-3.8684,7.1798,1.0116,8.218
14.822624,-4.5445,8.0114,2.2151,9.473
14.823087,-4.9750,8.3224,4.5065,10.692
14.823722,-4.8539,7.8611,6.5829,11.344
14.827984,-4.4223,6.9825,7.2660,11.005
14.833490,-4.1077,6.6206,6.9209,10.421
14.839809,-3.6435,6.7838,5.0444,9.205
14.842794,-2.8952,6.1870,2.7957,7.381
14.848604,-2.9075,4.5462,1.7563,5.675
14.900947,-4.0922,2.5515,2.1084,5.263
14.901846,-5.2079,0.7286,2.8746,5.993
14.902337,-5.8490,-0.9730,3.0108,6.650
14.902820,-5.8556,-2.4652,3.0504,7.048
14.903285,-5.7034,-3.8731,2.6220,7.376
14.903698,-5.5346,-5.0827,1.6317,7.690
14.904226,-5.2491,-6.0164,0.7410,8.019
14.904747,-4.6441,-6.3928,0.9069,7.953
14.905215,-3.6602,-6.0551,1.9094,7.328
14.907654,-2.4373,-5.1239,2.8658,6.357
14.908027,-1.2218,-3.8703,3.5034,5.362
14.908358,-0.4832,-2.3350,4.1093,4.751
14.957971,-0.4602,-0.7467,4.8879,4.966
14.958893,-0.8653,0.6329,5.8599,5.957
14.959375,-1.2319,1.8505,6.6469,7.009
14.959856,-1.1058,2.5168,6.6201,7.168
14.960326,-0.6143,3.1536,6.4015,7.163
14.960904,-0.5543,3.7156,6.1462,7.203
14.961379,-0.6515,3.9566,5.6811,6.954
14.961850,-0.7629,3.9156,5.4509,6.755
14.962302,-0.7656,3.6578,5.1616,6.372
14.962703,-0.7949,3.0856,4.7861,5.750
14.963167,-0.9824,2.5486,4.4570,5.227
14.967478,-0.9606,2.1710,4.1907,4.816
14.972592,-0.6543,1.5940,3.8358,4.205
14.977116,-0.1303,1.0781,3.5544,3.717
14.981652,0.4755,0.7594,3.4180,3.534
14.986632,0.9998,0.6157,3.2129,3.421
14.991615,1.5217,0.4576,2.8739,3.284
14.996472,1.9300,0.3329,2.5246,3.195
15.039547,1.9858,0.1599,1.6141,2.564
15.040710,1.5411,-0.0068,-0.8686,1.769
15.041098,0.7031,-0.0940,-4.7450,4.798
15.041509,0.0770,-0.2886,-7.5998,7.606
15.042047,-0.0301,-0.6231,-7.2933,7.320
15.042592,0.2953,-0.9832,-4.9676,5.073
15.043066,0.6701,-1.2435,-2.3767,2.765
15.043529,1.0932,-1.4147,0.0264,1.788
15.044001,1.2815,-1.5684,1.6833,2.634
15.047238,1.3775,-1.8049,2.4515,3.341
15.053314,0.7758,-2.1961,2.4918,3.411
15.060852,0.0090,-2.4672,2.0784,3.226
15.062053,-0.7813,-2.6853,1.3859,3.121
15.066393,-0.9186,-2.9371,0.6315,3.142
15.072323,-0.7203,-3.1535,-0.2042,3.241
15.076657,-0.7980,-3.2987,-0.7558,3.477
15.081551,-0.8179,-3.2679,-0.9807,3.509
15.118155,-0.5107,-3.0090,-1.1130,3.249
15.119069,-0.2459,-2.8618,-1.2523,3.133
15.119636,-0.1521,-2.8527,-1.4320,3.196
15.119992,-0.2746,-2.7543,-1.5852,3.190
15.120626,-0.5636,-2.6124,-1.7279,3.182
15.121042,-0.6461,-2.3958,-1.7921,3.061
15.121519,-0.8624,-2.2650,-1.6593,2.937
15.121923,-0.9780,-2.1555,-1.6471,2.884
15.126705,-0.6213,-1.9599,-1.7288,2.686
15.130200,-0.1906,-1.8315,-1.6455,2.469
15.136158,-0.1153,-1.6964,-1.5307,2.288
15.140712,-0.0093,-1.3397,-1.2710,1.847
15.146110,-0.2027,-1.0581,-0.9695,1.449
15.151473,-0.3375,-0.8805,-0.7072,1.179
15.155692,-0.1079,-0.8426,-0.5012,0.986
15.160618,0.2079,-0.9010,-0.3377,0.984
15.165434,0.6580,-0.8188,-0.1605,1.063
15.172015,0.6271,-0.7468,-0.0395,0.976
15.181415,0.7203,-0.7588,-0.1022,1.051
15.181701,0.7074,-0.8666,-0.4167,1.194
15.226073,0.7149,-1.0530,-0.8786,1.547
15.226863,0.7574,-1.2577,-1.4587,2.070
15.227369,0.6717,-1.4208,-1.9930,2.538
15.227846,0.4884,-1.5108,-2.7108,3.142
15.228191,0.4559,-1.5155,-3.3619,3.716
15.228600,0.8762,-1.4299,-3.8594,4.208
15.228929,1.1439,-1.1847,-4.1220,4.439
15.229322,1.4775,-0.7945,-4.0724,4.404
15.229795,1.8486,-0.2958,-3.6869,4.135
15.232919,2.2559,0.2873,-3.0291,3.788
15.235462,2.5175,0.8942,-2.2130,3.469
15.240009,2.7220,1.4572,-1.2121,3.317
15.245204,2.6308,1.9087,-0.2511,3.260
15.250108,2.4920,2.2965,0.3545,3.407
15.255094,2.0374,2.7063,0.7187,3.463
15.259756,1.7248,3.0636,0.5638,3.561
15.265065,1.5380,3.3185,0.1432,3.660
15.272608,1.7883,3.4284,-0.7724,3.943
15.280607,2.4832,3.2887,-1.6509,4.439
15.281321,3.1459,3.0243,-2.2132,4.893
15.343665,4.0916,2.6691,-2.6804,5.572
15.344816,4.7935,2.3287,-2.7368,5.991
15.345226,5.2352,2.1486,-2.4516,6.167
15.345577,5.2896,2.1691,-1.9370,6.036
15.345981,5.0627,2.2439,-1.8223,5.830
15.346410,4.6010,2.4376,-1.7494,5.493
15.346806,4.0332,2.7905,-1.4461,5.113
15.347282,3.6690,3.3143,-1.1712,5.081
15.347946,3.9922,3.7456,-1.1584,5.595
15.349055,4.5478,4.0774,-0.9712,6.185
15.349482,4.7172,4.4531,-0.6808,6.523
15.349788,4.8572,4.8388,-0.3697,6.866
15.350115,4.9454,5.1365,-0.2058,7.133
15.350630,5.0480,5.4018,-0.6642,7.423
15.354774,4.9561,5.6114,-1.9666,7.741
15.359850,4.6891,5.6631,-3.7984,8.276
15.364170,4.4891,5.4786,-5.4353,8.928
15.368762,4.2373,5.1990,-6.5248,9.357
15.374238,3.5005,4.7293,-5.8700,8.311
15.379003,2.6089,4.0857,-3.4654,5.959
15.384656,1.6582,3.2576,-0.3616,3.673
15.389759,0.1159,2.5329,1.2971,2.848
15.394434,-1.1181,2.1337,0.2890,2.426
15.399486,-1.6828,1.8941,-1.6470,3.022
15.405206,-1.6010,1.6555,-3.3552,4.070
15.409542,-1.2795,1.3725,-4.4086,4.791
15.414745,-0.9312,1.1447,-4.7554,4.979
15.424158,-0.8029,1.0346,-4.3887,4.580
15.425706,-0.7226,0.8882,-3.4971,3.680
15.430332,-0.6078,0.7293,-2.0332,2.244
15.434291,-0.4267,0.7434,-0.2579,0.895
15.484321,-0.2334,0.7771,1.6014,1.795
15.486130,-0.1636,0.9135,3.2900,3.418
15.486590,0.0572,1.4393,4.8972,5.105
15.487029,0.0530,2.2296,6.0816,6.478
15.487423,-0.0937,3.1455,6.7320,7.431
15.487921,-0.1034,4.2180,7.0327,8.201
15.488615,-0.0502,5.1529,6.8442,8.567
15.489171,-0.2912,6.1441,6.2182,8.746
15.489661,-0.3541,6.8472,5.1095,8.551
15.490237,-0.3782,7.1764,3.7358,8.099
15.491287,-0.3471,7.1508,1.8894,7.404
15.494658,-0.0734,6.9092,0.0832,6.910
15.499189,-0.0429,6.3438,-0.8172,6.396
15.506894,-0.4915,5.7443,-0.8968,5.835
15.509022,-1.1406,5.6154,-0.8050,5.786
15.514033,-2.1686,5.3764,-0.9417,5.873
15.518519,-3.3622,5.0711,-0.8233,6.140
15.523339,-4.5368,4.7245,-0.5857,6.576
15.528379,-5.2636,3.9758,-0.7827,6.643
15.533393,-5.7155,2.9763,-1.1675,6.549
15.538205,-5.8241,2.1295,-1.3470,6.346
15.543694,-5.5608,1.2238,-0.8857,5.762
15.549152,-5.4323,0.4686,-0.2917,5.460
15.562716,-5.4294,0.0113,0.2777,5.436
15.565098,-5.0039,-0.4947,0.1043,5.029
15.565901,-4.4583,-0.9912,0.6146,4.608
15.569269,-4.4134,-1.2652,2.0014,5.008
15.608724,-4.5245,-1.1577,3.4736,5.820
15.609295,-4.4125,-1.5488,3.6502,5.932
15.609529,-4.1868,-1.8994,4.3799,6.350
15.609725,-3.9173,-1.8770,4.8808,6.534
15.609953,-3.7580,-2.2946,5.6762,7.184
15.610210,-3.3082,-3.2115,5.1146,6.886
15.610505,-2.9428,-3.8425,4.7886,6.808
15.610742,-2.6380,-4.2843,4.5017,6.751
15.613626,-2.4219,-4.6255,4.3075,6.769
15.617640,-2.0267,-4.7829,4.2187,6.692
15.622729,-1.8908,-4.7565,4.4580,6.788
15.627713,-1.6308,-4.7618,4.5903,6.812
15.632734,-1.4068,-4.7583,4.5320,6.720
15.637570,-1.8042,-4.3859,5.0748,6.946
15.642499,-1.2055,-4.6212,4.3185,6.439
15.647167,-0.4789,-4.8328,3.7125,6.113
15.652351,0.0103,-4.8255,3.1189,5.746
15.658160,0.1775,-4.7716,2.4263,5.356
15.663387,0.2693,-4.7846,1.9245,5.164
15.667563,0.2549,-4.8767,1.8992,5.240
15.674456,0.3221,-5.0820,1.7898,5.398
15.680566,-0.2243,-5.0300,2.0608,5.440
15.682443,-1.8362,-4.6581,2.4763,5.586
15.726922,-2.9985,-4.3994,2.7430,5.989
15.727517,-3.6659,-4.2751,2.7204,6.254
15.727773,-4.0034,-4.2257,2.5260,6.345
15.728057,-4.1424,-4.2585,2.4014,6.408
15.728345,-4.2194,-4.2945,2.2699,6.434
15.728582,-4.3427,-4.3381,2.1291,6.497
15.728863,-4.2088,-4.4659,1.9719,6.446
15.729078,-3.8942,-4.6441,1.8966,6.351
15.729310,-3.6380,-4.7479,2.0382,6.319
15.732415,-3.4735,-4.8348,1.9759,6.273
15.737202,-3.2043,-4.9212,1.8325,6.152
15.741868,-3.0361,-4.8827,1.6681,5.987
15.746309,-2.8731,-4.7694,1.5426,5.778
15.752112,-3.1656,-4.3607,1.9385,5.727
15.756751,-2.6958,-4.3291,1.3571,5.277
15.763659,-2.2637,-4.0280,1.3498,4.814
15.767482,-2.0308,-3.5673,1.2108,4.280
15.773581,-1.5482,-2.9989,1.3844,3.648
15.776439,-1.1491,-2.1643,1.4372,2.841
15.781761,-0.7873,-1.2083,1.4158,2.021
15.788747,-0.4720,-0.0939,1.0006,1.110
15.792006,-0.1990,1.1419,0.0339,1.160
15.796972,0.0414,2.4658,-1.5674,2.922
15.801594,0.6930,3.6429,-3.6110,5.176
15.806456,1.3953,4.7460,-5.8426,7.656
15.811584,1.9632,5.6750,-8.1047,10.087
15.816345,2.8781,6.2821,-9.8044,11.995
15.825557,3.9903,6.3606,-11.0650,13.372
15.828360,5.1012,5.7318,-11.4571,13.789
15.832107,6.1291,4.7768,-11.2299,13.656
15.837083,6.7278,3.5991,-10.5100,12.988
15.873952,6.9003,2.5386,-9.4624,11.983
15.874711,6.9420,1.6717,-8.3048,10.952
15.874993,6.8212,1.0603,-7.0983,9.902
15.875231,6.5438,0.8140,-6.0317,8.937
15.875475,5.9427,0.9014,-5.3071,8.018
15.875716,4.8999,1.1816,-4.7658,6.937
15.875938,3.8260,1.4161,-4.3676,5.977
15.882073,2.9907,1.4788,-3.9025,5.134
15.882790,2.3293,1.3637,-3.4227,4.359
15.886660,1.9480,1.1574,-2.8947,3.676
15.893123,1.9535,0.9122,-2.5544,3.343
15.897290,2.4215,0.8091,-2.1471,3.336
15.900687,2.7207,1.0741,-1.5896,3.329
15.944868,2.9131,1.5143,-1.2354,3.508
15.945484,2.3540,2.1839,-0.7939,3.308
15.945713,1.1688,2.9891,-0.7845,3.304
15.945924,-0.1724,3.8803,-0.3983,3.904
15.946203,-1.3353,4.5443,0.0683,4.737
15.946375,-2.1852,4.9245,0.8293,5.451
15.946560,-2.7575,5.0978,2.0799,6.158
15.946764,-3.0728,5.2610,4.0914,7.339
15.947007,-3.2287,5.4982,5.9426,8.716
15.951318,-3.1600,5.4362,6.4310,8.994
15.955487,-3.3238,5.5226,6.3910,9.077
15.960341,-4.0531,5.9231,5.5940,9.100
15.965234,-5.1544,6.9376,3.9397,9.498
15.973289,-6.0916,7.7285,2.2765,10.100
15.975840,-5.4816,5.8849,0.4368,8.054
15.979865,-4.9111,3.0149,0.6418,5.798
15.985806,-5.3787,0.4159,1.0996,5.506
16.021659,-6.0880,-1.6214,0.8990,6.364
16.022571,-6.4943,-3.2772,0.5603,7.296
16.023047,-6.2858,-4.7391,0.6116,7.896
16.023475,-5.9088,-5.7784,0.7861,8.302
16.023875,-5.3187,-6.4155,0.7232,8.365
16.024266,-4.5026,-6.6491,1.1322,8.110
16.027520,-3.5851,-6.3266,2.0535,7.556
16.028356,-2.1303,-5.5247,3.7154,6.990
16.029951,-0.5620,-4.1842,4.8309,6.416
16.034910,0.5375,-2.4677,5.6425,6.182
16.041237,0.6804,-0.8150,6.5659,6.651
16.045121,0.4315,0.5338,7.2031,7.236
16.049636,0.0663,1.6706,7.0384,7.234
16.083347,-0.1067,2.6202,6.6078,7.109
16.084126,0.0469,3.2151,5.9559,6.768
16.084487,-0.1543,3.5323,5.6817,6.692
16.084752,-0.4411,3.6227,5.5425,6.636
16.085165,-0.6559,3.3820,5.5083,6.497
16.085520,-0.6290,2.8107,5.4552,6.169
16.086001,-0.3643,1.9878,5.0620,5.450
16.089941,-0.1807,1.4635,4.7439,4.968
16.095207,-0.1109,1.2804,4.3371,4.523
16.099354,0.2472,1.1984,3.8377,4.028
16.104958,0.8282,0.9421,3.2853,3.517
16.109393,1.3667,0.6143,2.7985,3.174
16.114198,2.0025,0.3631,2.5106,3.232
16.119645,2.4507,0.0278,2.2795,3.347
16.124560,2.7507,-0.3316,1.9615,3.395
16.130364,2.7452,-0.5693,1.5467,3.202
16.135640,2.4391,-0.7857,1.0831,2.782
16.142944,1.7527,-0.9905,-0.3098,2.037
16.144655,0.2877,-1.3565,-5.3104,5.489
16.149679,-0.9090,-1.8388,-11.1498,11.337
16.205228,-0.6437,-2.2636,-10.1243,10.394
16.205903,0.7949,-2.5408,-5.6613,6.256
16.206148,1.8294,-2.6569,-1.8271,3.707
16.206436,2.4588,-2.6616,1.4563,3.905
16.206615,2.6729,-2.5169,4.2467,5.614
16.206820,2.2977,-2.4052,5.4593,6.393
16.207066,0.9260,-2.2624,4.5901,5.200
16.207287,-0.5006,-2.1370,3.3581,4.012
16.207472,-1.4663,-1.9767,2.1924,3.296
16.207647,-1.9223,-1.9204,1.1388,2.946
16.207928,-1.9763,-1.9110,0.0784,2.750
16.257001,-1.4660,-1.9723,-0.9001,2.617
16.257766,-0.5460,-2.0639,-1.7320,2.749
16.258263,0.0714,-2.1594,-2.2820,3.143
16.258685,0.5345,-2.2804,-2.6436,3.532
16.259030,0.4589,-2.4029,-2.8792,3.778
16.259477,0.1846,-2.3882,-2.8284,3.706
16.259973,0.0868,-2.2175,-2.4709,3.321
16.260304,-0.0173,-2.1157,-1.8901,2.837
16.261055,-0.2644,-2.0879,-1.3448,2.497
16.261785,-0.4446,-1.9907,-1.0155,2.279
16.262191,-0.2131,-1.7646,-0.6046,1.877
16.301285,-0.4174,-1.5920,-0.1034,1.649
16.302242,-0.4278,-1.4082,0.2799,1.498
16.302862,-0.3450,-1.2997,0.5769,1.463
16.303523,-0.2361,-1.1850,0.6485,1.371
16.303912,-0.1992,-1.1789,0.3959,1.259
16.304382,-0.2562,-1.2282,0.0261,1.255
16.304773,-0.2830,-1.2970,-0.4068,1.388
16.307026,-0.2816,-1.4159,-0.9436,1.725
16.308147,-0.3242,-1.5556,-1.5576,2.225
16.308791,-0.3604,-1.6032,-2.3012,2.828
16.313095,-0.7567,-1.4508,-3.0808,3.488
16.317759,-1.0749,-1.0479,-3.8021,4.088
16.322875,-0.8927,-0.5167,-4.4849,4.602
16.328453,-0.7774,-0.0316,-5.0023,5.062
16.333085,-0.2904,0.3810,-5.3393,5.361
16.338054,0.2913,0.7974,-5.3505,5.417
16.343471,1.0537,1.1672,-4.8985,5.145
16.348000,1.8063,1.5901,-3.9269,4.606
16.352797,2.2673,1.9885,-2.7746,4.098
16.405639,2.4597,2.2800,-1.8135,3.813
16.406480,2.3901,2.5264,-1.1470,3.662
16.406969,2.3316,2.7221,-0.7300,3.658
16.407226,2.5573,2.8813,-0.4207,3.875
16.407626,3.2520,2.8939,-0.3054,4.364
16.408103,3.8408,2.9276,-0.2228,4.834
16.409070,4.3053,2.9228,-0.3249,5.214
16.409495,4.8647,2.9541,-0.7258,5.737
16.409950,5.3561,3.0937,-1.2576,6.312
16.410352,6.3499,3.2466,-1.9823,7.402
16.410850,6.5040,3.4875,-2.4927,7.790
16.412494,6.7274,3.6705,-2.9004,8.194
16.418095,6.8024,3.7887,-2.9475,8.326
16.423337,6.8156,3.8515,-2.7585,8.300
16.432623,6.7663,3.9017,-2.1752,8.108
16.433291,6.4029,4.0729,-1.2518,7.691
16.437919,5.9813,4.3859,-0.3747,7.426
16.450346,5.7240,4.7830,0.1483,7.461
16.451652,5.4153,5.2497,0.1858,7.544
16.454238,5.1027,5.6095,-0.3945,7.593
16.518480,4.7011,5.7746,-1.2191,7.545
16.519097,4.7545,5.8009,-2.3050,7.847
16.519353,4.4803,5.7297,-3.4840,8.065
16.519605,4.2909,5.3124,-4.5346,8.197
16.519823,4.3018,4.6203,-5.8114,8.581
16.520099,4.1184,4.0629,-5.8792,8.248
16.520354,3.3650,3.4402,-3.3484,5.863
16.520848,1.9720,2.9616,-0.1815,3.563
16.521193,0.2591,2.9602,0.3704,2.994
16.521720,-0.8765,3.0140,-0.9821,3.289
16.522142,-1.1825,2.8518,-2.6935,4.097
16.522604,-0.9031,2.4077,-3.5201,4.359
16.523067,-0.3773,1.9805,-3.4297,3.978
16.523484,-0.3846,1.7930,-2.8713,3.407
16.529187,-0.8562,1.7920,-1.9667,2.795
16.531519,-1.1115,1.6587,-0.6949,2.114
16.536409,-1.0139,1.4979,0.6899,1.936
16.541686,-0.6909,1.3620,2.4094,2.853
16.546372,-0.1835,1.1499,4.2517,4.408
16.551482,0.2430,1.1796,5.9444,6.065
16.559960,0.0527,1.9839,7.0545,7.328
16.561989,-0.7227,3.0954,7.4926,8.139
16.567319,-1.4438,4.2030,7.3436,8.584
16.571491,-1.5871,5.1106,6.8400,8.685
16.641973,-1.5750,5.7324,5.8654,8.351
16.642680,-1.7234,6.1715,3.9617,7.533
16.643097,-1.8310,6.4013,1.2651,6.777
16.644104,-2.0399,6.5220,-1.7657,7.058
16.644433,-2.5553,6.4140,-3.5517,7.764
16.644840,-3.4061,5.9174,-3.5431,7.692
16.645258,-4.2033,5.1174,-2.0524,6.933
16.645773,-4.7113,4.3285,-0.7110,6.437
16.646160,-4.9229,3.6446,0.1147,6.126
16.646532,-5.0788,2.9773,1.3092,6.031
16.646844,-4.8558,2.4680,1.2824,5.596
16.647204,-4.4714,1.8452,0.7035,4.888
16.649544,-4.3767,1.3331,0.3575,4.589
16.649914,-4.3163,0.8372,0.3421,4.410
16.650251,-4.4486,0.5173,0.3720,4.494
16.650690,-4.6298,0.4706,0.8477,4.730
16.656581,-4.7878,0.5055,1.6218,5.080
16.661517,-4.7921,0.4638,2.1187,5.260
16.665904,-4.7007,0.4272,2.4938,5.338
16.670758,-4.5219,0.5172,2.8618,5.376
16.677515,-4.1050,0.3434,3.4675,5.384
16.683931,-3.8723,-0.0349,4.4551,5.903
16.688003,-3.8447,-0.5119,5.2215,6.504
16.722738,-3.6606,-0.9485,5.8313,6.950
16.723359,-3.4140,-1.3897,5.8970,6.954
16.723635,-3.6516,-1.6151,6.1352,7.320
16.723913,-3.2091,-2.2559,5.6322,6.864
16.724202,-2.6226,-2.7606,4.5286,5.917
16.724389,-2.4462,-3.2184,3.9104,5.624
16.724616,-1.8697,-3.7699,4.4335,6.113
16.725479,-1.9504,-4.0242,4.1444,6.097
16.730306,-1.9811,-3.9747,3.3964,5.591
16.734645,-2.0526,-3.7234,2.6579,5.014
16.742244,-1.7884,-3.7018,2.7762,4.961
16.744687,-1.6465,-3.5816,2.9144,4.902
16.750060,-1.6175,-3.5873,3.0686,4.990
16.755899,-1.2128,-3.8384,3.1749,5.127
16.761163,-0.9834,-3.9978,3.2913,5.271
16.765965,-1.1759,-3.9767,3.6316,5.512
16.770141,-1.5343,-3.9854,3.9166,5.795
16.778368,-1.6630,-4.1673,4.0750,6.061
16.779837,-1.8674,-4.3125,4.0706,6.217
16.784696,-2.1824,-4.5051,4.0011,6.408
16.789664,-2.5060,-4.7336,4.2064,6.810
16.827964,-2.5664,-5.0675,4.3949,7.182
16.828604,-2.9189,-5.2439,4.0857,7.260
16.828858,-3.2410,-5.3705,3.7020,7.284
16.829124,-3.4455,-5.5381,3.3651,7.339
16.829338,-3.5691,-5.6482,3.3028,7.453
16.829556,-3.9212,-5.4873,3.5826,7.637
16.829835,-3.5672,-5.7900,2.7804,7.347
16.831249,-3.1843,-6.0446,2.2045,7.179
16.834814,-2.7984,-6.2246,2.0915,7.138
16.839038,-2.4326,-6.2992,1.9323,7.024
16.844670,-2.1156,-6.2802,1.6504,6.829
16.849489,-1.7662,-6.1484,1.3416,6.536
16.854535,-1.4976,-5.8463,1.0707,6.129
16.859188,-1.2335,-5.3694,0.7677,5.563
16.864574,-0.9197,-4.7557,0.5044,4.870
16.869334,-0.4899,-4.1030,0.4348,4.155
