time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.216857,-0.0553,-0.0185,-0.0322,0.067
6.222970,-0.0724,-0.0065,-0.0267,0.077
6.229344,-0.0774,-0.0041,-0.0331,0.084
6.233313,-0.0799,-0.0112,-0.0370,0.089
6.237084,-0.0824,-0.0064,-0.0314,0.088
6.244134,-0.0920,-0.0017,-0.0425,0.101
6.248927,-0.0944,-0.0064,-0.0348,0.101
6.251774,-0.0945,-0.0135,-0.0392,0.103
6.261499,-0.0804,-0.0205,-0.0223,0.086
6.262763,-0.0616,-0.0559,-0.0389,0.092
6.267110,-0.0571,-0.0697,-0.0532,0.105
6.272347,-0.0526,-0.0810,-0.0459,0.107
6.290396,-0.0337,-0.0898,-0.0293,0.100
6.291229,-0.0361,-0.0795,-0.0246,0.091
6.291517,-0.0051,-0.0741,0.0064,0.075
6.292152,0.0233,-0.0545,0.0277,0.065
6.297895,0.0327,-0.0422,0.0324,0.062
6.308571,0.0634,-0.0133,0.0277,0.070
6.308975,0.0703,-0.0014,0.0493,0.086
6.311463,0.0770,0.0176,0.0804,0.113
6.318094,0.0812,0.0292,0.0756,0.115
6.321120,0.0876,0.0337,0.0828,0.125
6.326265,0.0988,0.0357,0.0876,0.137
6.331544,0.1215,0.0330,0.0827,0.151
6.336369,0.1417,0.0327,0.0446,0.152
6.342149,0.1402,0.0324,0.0493,0.152
6.346441,0.1198,0.0416,0.0349,0.131
6.351109,0.1113,0.0389,0.0061,0.118
6.356015,0.1170,0.0409,0.0011,0.124
6.361200,0.0968,0.0335,0.0174,0.104
6.366396,0.0862,0.0190,-0.0164,0.090
6.371275,0.0877,0.0094,-0.0027,0.088
6.376528,0.1010,-0.0049,-0.0010,0.101
6.381196,0.1189,-0.0190,-0.0136,0.121
6.385484,0.1391,-0.0164,-0.0142,0.141
6.396356,0.1709,-0.0138,0.0017,0.171
6.398339,0.1882,0.0077,-0.0252,0.190
6.401984,0.2005,0.0196,-0.0328,0.204
6.406432,0.2007,0.0432,-0.0783,0.220
6.419399,0.1794,0.0643,-0.0853,0.209
6.419979,0.1390,0.0709,-0.1064,0.189
6.422205,0.1155,0.0846,-0.1344,0.196
6.427314,0.1109,0.0768,-0.1621,0.211
6.430375,0.1087,0.0691,-0.1730,0.216
6.435541,0.0803,0.0424,-0.1981,0.218
6.439910,0.0520,0.0207,-0.2136,0.221
6.445412,0.0190,-0.0055,-0.2339,0.235
6.450006,0.0101,-0.0220,-0.2493,0.250
6.455050,0.0035,-0.0407,-0.2315,0.235
6.460284,-0.0055,-0.0688,-0.2402,0.250
6.465320,-0.0451,-0.0871,-0.2417,0.261
6.470056,-0.0748,-0.0910,-0.2481,0.275
6.474817,-0.1064,-0.0830,-0.2640,0.297
6.481175,-0.1282,-0.0704,-0.2418,0.283
6.484963,-0.1520,-0.0768,-0.2626,0.313
6.490285,-0.1707,-0.1021,-0.2642,0.331
6.495269,-0.1699,-0.1130,-0.2279,0.306
6.500580,-0.1286,-0.1215,-0.2131,0.277
6.505554,-0.0946,-0.1299,-0.1723,0.236
6.511058,-0.0723,-0.1144,-0.1553,0.206
6.520461,-0.0262,-0.0992,-0.1169,0.155
6.532049,-0.0089,-0.0484,-0.1022,0.113
6.532586,0.0178,0.0042,-0.0636,0.066
6.532728,0.0682,0.0493,-0.0677,0.108
6.535231,0.0803,0.1011,-0.0501,0.138
6.539861,0.0685,0.1287,-0.0110,0.146
6.546218,0.0543,0.1322,-0.0028,0.143
6.549616,0.0093,0.1429,0.0128,0.144
6.554036,-0.0355,0.1084,0.0070,0.114
6.559732,-0.0756,0.0670,-0.0034,0.101
6.564285,-0.0894,0.0402,0.0124,0.099
6.569181,-0.1176,0.0017,-0.0074,0.118
6.573999,-0.1386,-0.0506,-0.0630,0.160
6.579665,-0.1430,-0.0930,-0.1042,0.200
6.585031,-0.1379,-0.1018,-0.1313,0.216
6.590924,-0.1758,-0.0629,-0.1587,0.245
6.598257,-0.2232,-0.0576,-0.1961,0.303
6.600526,-0.2111,-0.0357,-0.2027,0.295
6.605118,-0.1708,-0.0305,-0.1528,0.231
6.626061,-0.1712,-0.0158,-0.1840,0.252
6.626642,-0.1763,0.0082,-0.1772,0.250
6.626791,-0.1814,0.0344,-0.1752,0.255
6.630977,-0.2171,0.0532,-0.1922,0.295
6.631126,-0.2384,0.0957,-0.1710,0.309
6.634489,-0.2332,0.0950,-0.1664,0.302
6.638981,-0.2185,0.0801,-0.1474,0.275
6.644510,-0.2276,0.0534,-0.1140,0.260
6.649050,-0.2602,0.0340,-0.1734,0.315
6.653647,-0.2640,-0.0184,-0.2012,0.332
6.659517,-0.2439,-0.0514,-0.2217,0.334
6.666760,-0.2427,-0.0984,-0.2729,0.378
6.673319,-0.2273,-0.1094,-0.3073,0.398
6.673606,-0.2165,-0.0942,-0.3153,0.394
6.679796,-0.2391,-0.0862,-0.2855,0.382
6.683663,-0.2593,-0.0687,-0.2776,0.386
6.688602,-0.2652,-0.0775,-0.2887,0.400
6.694190,-0.2689,-0.0767,-0.3119,0.419
6.699220,-0.2443,-0.0712,-0.2875,0.384
6.703725,-0.2296,-0.0680,-0.3087,0.391
6.712743,-0.2080,-0.0744,-0.3490,0.413
6.714244,-0.1865,-0.0688,-0.3393,0.393
6.718963,-0.1797,-0.0775,-0.3563,0.406
6.723747,-0.1540,-0.0504,-0.3543,0.390
6.731719,-0.1357,-0.0378,-0.3409,0.369
6.734907,-0.1367,-0.0254,-0.3279,0.356
6.739871,-0.1688,-0.0367,-0.3128,0.357
6.754998,-0.1772,-0.0360,-0.2980,0.349
6.756461,-0.1976,-0.0520,-0.2953,0.359
6.757274,-0.1802,-0.0512,-0.2952,0.350
6.791957,-0.1751,-0.0479,-0.3169,0.365
6.793209,-0.1558,-0.0495,-0.3886,0.422
6.793718,-0.1392,-0.0415,-0.4221,0.446
6.794140,-0.1537,-0.0501,-0.4321,0.461
6.794503,-0.1753,-0.0491,-0.4475,0.483
6.795851,-0.1945,-0.0694,-0.4464,0.492
6.796589,-0.2067,-0.0635,-0.4338,0.485
6.796972,-0.2094,-0.0765,-0.4572,0.509
6.799875,-0.2171,-0.0776,-0.4117,0.472
6.803255,-0.1820,-0.0667,-0.4117,0.455
6.807930,-0.2089,-0.0370,-0.4022,0.455
6.813973,-0.2497,-0.0099,-0.4069,0.478
6.818342,-0.2879,0.0052,-0.4328,0.520
6.823687,-0.2877,0.0034,-0.4751,0.555
6.827321,-0.2873,0.0017,-0.4885,0.567
6.832929,-0.3083,0.0143,-0.5111,0.597
6.837725,-0.2981,0.0291,-0.5099,0.591
6.845629,-0.3023,0.0461,-0.4895,0.577
6.847350,-0.2968,0.0464,-0.4738,0.561
6.852939,-0.3248,0.0633,-0.4341,0.546
6.857595,-0.3169,0.0633,-0.3467,0.474
6.869822,-0.3140,0.0325,-0.2877,0.427
6.870815,-0.2897,0.0160,-0.2068,0.356
6.872764,-0.2227,-0.0146,-0.1183,0.253
6.878737,-0.2059,-0.0356,-0.0459,0.214
6.882628,-0.2081,-0.0376,0.0152,0.212
6.888248,-0.2005,-0.0515,0.0366,0.210
6.893565,-0.1902,-0.0535,0.0660,0.208
6.897640,-0.1653,-0.0413,0.1196,0.208
6.904102,-0.1260,-0.0341,0.1521,0.200
6.907821,-0.1436,0.0016,0.1894,0.238
6.913464,-0.1441,0.0393,0.2267,0.271
6.919009,-0.1432,0.0700,0.2872,0.328
6.922287,-0.1401,0.0649,0.2853,0.324
6.927567,-0.0893,0.0861,0.3309,0.353
6.932048,-0.0219,0.1002,0.3282,0.344
6.937359,-0.0072,0.1190,0.3706,0.389
6.943024,-0.0142,0.1163,0.4172,0.433
6.948528,0.0264,0.1114,0.4083,0.424
6.954685,-0.0003,0.1160,0.4013,0.418
6.957435,-0.0368,0.0895,0.4227,0.434
6.964175,-0.0400,0.0560,0.4029,0.409
6.968497,-0.0028,0.0392,0.3589,0.361
6.992757,0.0273,0.0250,0.3146,0.317
6.993832,0.0383,-0.0227,0.2844,0.288
6.994307,-0.0010,-0.0632,0.2586,0.266
6.994689,0.0412,-0.0749,0.2183,0.234
6.995087,0.0597,-0.0817,0.1345,0.168
6.997037,0.0686,-0.1292,0.0621,0.159
7.001540,0.1089,-0.1836,-0.0180,0.214
7.006209,0.0365,-0.1471,0.0544,0.161
7.012422,0.0501,-0.1776,0.0879,0.204
7.017947,0.1280,-0.1745,0.1186,0.247
7.022722,0.2369,-0.1976,0.0744,0.317
7.026962,0.1805,-0.1896,0.1041,0.282
7.031640,0.2195,-0.2006,0.0973,0.313
7.036036,0.2917,-0.2451,0.1165,0.398
7.041316,0.2945,-0.2417,0.1424,0.407
7.047297,0.3208,-0.2430,0.2089,0.453
7.052029,0.3013,-0.2873,0.2272,0.474
7.056661,0.3509,-0.3148,0.2597,0.538
7.063710,0.4147,-0.2801,0.3137,0.591
7.066540,0.4976,-0.2645,0.3054,0.641
7.071830,0.5612,-0.1940,0.3474,0.688
7.083479,0.5507,-0.1379,0.3297,0.656
7.084322,0.5927,-0.0484,0.3790,0.705
7.088532,0.6540,0.0123,0.4236,0.779
7.091326,0.6985,0.0347,0.4421,0.827
7.113843,0.7551,0.1048,0.4968,0.910
7.114603,0.7545,0.1031,0.4775,0.899
7.114870,0.8376,0.0774,0.3700,0.919
7.115126,0.8730,0.0590,0.2458,0.909
7.117840,0.9397,0.0047,0.0760,0.943
7.122162,1.0042,-0.0327,-0.0893,1.009
7.127037,1.0787,-0.1297,-0.2982,1.127
7.130385,1.1702,-0.2265,-0.4817,1.286
7.136330,1.1930,-0.2394,-0.5537,1.337
7.141775,1.2736,-0.2259,-0.5476,1.405
7.145629,1.2783,-0.1789,-0.4776,1.376
7.150632,1.2858,-0.0673,-0.3672,1.339
7.155127,1.3128,0.0465,-0.2183,1.332
7.164426,1.2994,0.2151,-0.0401,1.318
7.166193,1.2649,0.3498,0.1656,1.323
7.171337,1.1970,0.5081,0.3176,1.339
7.175927,1.1314,0.6181,0.4999,1.383
7.201562,1.0587,0.6179,0.4902,1.320
7.202410,0.9620,0.5863,0.4388,1.209
7.202696,0.6759,0.3946,0.2783,0.831
7.202945,0.4393,0.3106,0.1877,0.570
7.203197,0.3261,0.2364,0.0878,0.412
7.206529,0.1927,0.0499,-0.0912,0.219
7.213507,0.3312,-0.0358,-0.2013,0.389
7.215215,0.2391,-0.1379,-0.4033,0.489
7.220275,0.2923,-0.1560,-0.5900,0.677
7.224922,0.2446,-0.2336,-0.8668,0.930
7.230203,0.3065,-0.2917,-1.0619,1.143
7.235185,0.3924,-0.2395,-1.1490,1.238
7.239884,0.4282,-0.2133,-1.2189,1.309
7.244929,0.4524,-0.1678,-1.2453,1.335
7.249987,0.4555,-0.0743,-1.2160,1.301
7.254918,0.3754,0.0240,-1.1616,1.221
7.261535,0.2046,0.1152,-1.0887,1.114
7.265478,0.2015,0.1776,-0.9658,1.002
7.270130,0.2296,0.1227,-0.9190,0.955
7.275110,0.2916,0.0988,-0.8424,0.897
7.280258,0.4262,0.0484,-0.7716,0.883
7.285074,0.4780,-0.0117,-0.7566,0.895
7.290522,0.6006,-0.0625,-0.6676,0.900
7.299672,0.6406,-0.1160,-0.5886,0.878
7.302149,0.5788,-0.1554,-0.6127,0.857
7.310926,0.5319,-0.1711,-0.6232,0.837
7.311700,0.5642,-0.2324,-0.7950,1.002
7.324903,0.7091,-0.2674,-0.9444,1.211
7.325646,0.7824,-0.2306,-0.9646,1.263
7.325914,0.8079,-0.2464,-0.9995,1.309
7.334323,0.7660,-0.2143,-0.9681,1.253
7.335015,0.7740,-0.0841,-0.7625,1.090
7.341370,0.6234,-0.0520,-0.7537,0.979
7.345520,0.6296,-0.1298,-0.8510,1.067
7.349708,0.6635,-0.0637,-0.9353,1.148
7.354440,0.7611,0.0455,-0.7959,1.102
7.359163,0.8724,0.0783,-0.7774,1.171
7.363911,0.8852,0.0707,-0.9231,1.281
7.369427,0.9887,0.0227,-1.0227,1.423
7.374146,1.1377,0.0253,-1.0332,1.537
7.380886,1.1647,-0.0005,-1.0121,1.543
7.388027,1.2065,-0.1239,-1.0910,1.631
7.389162,1.3157,-0.1848,-1.0832,1.714
7.402108,1.3972,-0.1616,-0.9547,1.700
7.402554,1.2592,-0.2888,-1.0672,1.676
7.403665,1.1623,-0.2315,-0.9919,1.545
7.409436,0.9554,-0.1478,-0.8502,1.287
7.414867,0.9255,-0.1622,-0.7874,1.226
7.419368,0.8257,-0.1908,-0.8372,1.191
7.424469,0.5983,-0.1332,-0.8482,1.047
7.428712,0.5326,-0.1235,-0.8418,1.004
7.433948,0.5116,-0.1808,-0.9876,1.127
7.438289,0.6048,-0.2333,-1.0734,1.254
7.443579,0.3672,-0.1971,-1.1635,1.236
7.448433,0.3756,-0.1059,-1.1910,1.253
7.453930,0.4337,-0.0101,-1.2827,1.354
7.458644,0.4027,0.0068,-1.4125,1.469
7.463916,0.4722,0.0429,-1.5350,1.607
7.468928,0.5683,-0.0071,-1.7100,1.802
7.473907,0.5596,-0.0808,-1.9476,2.028
7.481798,0.7026,-0.1615,-2.0465,2.170
7.484258,0.7771,-0.2849,-2.1796,2.331
7.489303,0.8364,-0.2911,-2.0329,2.217
7.493807,0.7895,-0.3331,-1.8454,2.035
7.510547,0.7848,-0.3324,-1.5996,1.812
7.511517,0.9756,-0.4012,-1.3553,1.717
7.511949,0.8496,-0.3771,-1.0165,1.377
7.514566,0.6455,-0.3559,-0.7022,1.018
7.518337,0.6932,-0.3902,-0.4604,0.919
7.523601,0.5616,-0.4296,-0.2934,0.765
7.528653,0.4488,-0.5123,-0.2420,0.723
7.533264,0.6086,-0.6143,-0.3115,0.919
7.538393,0.7517,-0.7258,-0.4427,1.135
7.542959,0.7082,-0.7129,-0.4994,1.122
7.548130,0.7344,-0.6832,-0.6424,1.191
7.553443,0.8351,-0.5721,-0.7259,1.246
7.558128,0.8118,-0.4587,-0.7524,1.198
7.563460,0.7624,-0.3118,-0.7362,1.105
7.567727,0.8115,-0.1841,-0.7923,1.149
7.573442,0.7866,-0.0492,-0.8273,1.143
7.578012,0.7691,0.1024,-0.8462,1.148
7.583292,0.6873,0.2587,-0.8608,1.131
7.589349,0.8237,0.3457,-0.9072,1.273
7.593413,1.0498,0.4352,-0.9785,1.500
7.602943,0.7838,0.6587,-0.7873,1.292
7.603889,1.0145,0.7863,-0.7476,1.485
7.608349,0.9568,0.9665,-0.7418,1.549
7.633014,0.9527,1.2542,-0.6048,1.687
7.633952,1.0069,1.3980,-0.6519,1.842
7.634558,0.9231,1.5680,-0.7732,1.977
7.634965,0.8614,1.9006,-1.1841,2.399
7.635386,0.8765,1.9029,-1.2026,2.416
7.638562,0.6879,2.0680,-1.5087,2.651
7.642929,0.8461,2.1234,-1.9784,3.023
7.648270,1.0928,2.2557,-2.2912,3.396
7.652773,1.2419,2.2807,-2.6266,3.694
7.659714,1.4515,2.1961,-3.0204,4.007
7.664223,1.7320,2.1145,-3.1523,4.172
7.668787,1.9735,2.0235,-3.0188,4.136
7.673541,2.3992,1.8297,-2.8105,4.124
7.677860,2.8296,1.5904,-2.6010,4.159
7.682977,3.0160,1.5827,-2.1048,4.004
7.687950,2.7685,1.7008,-1.4860,3.573
7.692014,2.4420,1.8846,-1.0259,3.251
7.696761,2.6092,1.9976,-0.9232,3.413
7.702654,2.4006,2.2339,-0.8985,3.400
7.707039,2.1933,2.4191,-1.0816,3.440
7.714717,2.6286,2.3909,-1.6915,3.935
7.719416,2.6132,2.3940,-2.1959,4.169
7.722467,2.3061,2.4547,-2.6408,4.280
7.726939,2.8160,2.5112,-3.2783,4.998
7.739427,2.9760,2.7190,-3.6928,5.467
7.740186,2.7984,3.0635,-3.9368,5.720
7.741730,2.6062,3.3031,-4.2712,5.995
7.747439,2.6411,3.5333,-4.6191,6.387
7.751848,2.4215,3.4580,-5.1436,6.654
7.757128,2.4136,3.3142,-5.5122,6.870
7.761598,2.6826,3.0637,-5.4906,6.836
7.766849,2.8629,2.8210,-4.9030,6.340
7.771920,2.8253,2.6164,-3.8482,5.444
7.776726,2.5475,2.4729,-2.5442,4.368
7.781880,2.1889,2.4400,-1.2661,3.514
7.786461,1.9567,2.3946,-0.3821,3.116
7.791395,1.7570,2.1953,-0.0216,2.812
7.797139,1.6632,2.0573,0.1492,2.650
7.802087,1.3489,1.7651,0.2004,2.231
7.806754,0.9446,1.4141,0.4548,1.760
7.811631,0.8172,1.1550,0.7101,1.583
7.819311,0.7411,0.9405,0.3508,1.248
7.822208,0.3568,0.7597,-0.4053,0.932
7.827030,-0.0328,0.5611,-1.1303,1.262
7.843935,-0.4429,0.2859,-1.5754,1.661
7.845756,-0.8392,-0.0946,-1.6781,1.879
7.846662,-1.2160,-0.5105,-1.4510,1.961
7.848996,-1.6569,-0.8398,-1.0450,2.131
7.851479,-1.9101,-1.0678,-0.7022,2.298
7.856775,-2.0397,-1.2421,-0.4162,2.424
7.861059,-2.3403,-1.2719,-0.1405,2.667
7.879734,-2.3913,-1.2333,-0.2096,2.699
7.881815,-2.4734,-1.0063,-0.1922,2.677
7.882547,-2.4196,-0.6122,-0.2081,2.505
7.883560,-2.2837,-0.1113,0.0068,2.286
7.886940,-2.0135,0.3987,0.2449,2.067
7.890927,-1.9504,1.0037,0.6252,2.281
7.896867,-2.0555,1.6177,0.9452,2.781
7.900539,-1.6821,2.0946,1.1988,2.942
7.906240,-1.2112,2.4369,1.4607,3.089
7.911838,-0.5974,2.6784,2.1755,3.502
7.916278,-0.3047,2.7614,2.4686,3.716
7.920657,-0.2810,2.9444,2.7964,4.070
7.926504,-0.3031,3.2415,3.1636,4.540
7.932306,-0.5559,3.6071,3.3293,4.940
7.935577,-0.5140,3.7349,3.1933,4.941
7.941094,-0.6651,3.9555,2.8538,4.923
7.945791,-0.8096,4.3354,2.1020,4.886
7.950332,-0.9662,4.2072,1.1876,4.477
7.955353,-1.0255,4.0590,0.6421,4.235
7.960650,-1.1911,3.8045,0.1808,3.991
7.973728,-1.3497,3.5036,0.1767,3.759
7.976203,-1.4643,3.2304,0.6221,3.601
7.977467,-1.6131,2.8226,1.2055,3.467
7.999326,-1.8829,2.3431,1.5983,3.404
8.000813,-2.1898,1.7801,1.8248,3.361
8.001449,-2.2417,1.5141,1.6864,3.188
8.002042,-2.1192,0.9464,1.5662,2.800
8.002509,-2.1702,0.4410,1.5482,2.702
8.006058,-1.9848,0.0358,1.5852,2.540
8.011172,-1.7682,-0.3368,1.5899,2.402
8.017033,-1.6734,-0.5743,1.7929,2.519
8.020345,-1.4983,-0.7059,2.4666,2.971
8.026063,-1.3736,-0.9824,3.1823,3.603
8.031742,-1.3890,-1.2894,3.4705,3.954
8.035175,-1.3328,-1.4935,3.4786,4.013
8.039664,-1.5257,-1.6458,3.5493,4.199
8.045126,-1.7422,-1.7052,3.4398,4.216
8.049975,-1.5794,-1.8110,3.0580,3.889
8.054891,-1.4354,-1.9109,2.7228,3.623
8.060063,-1.2564,-1.9290,2.8469,3.661
8.068052,-1.0863,-1.7359,3.0529,3.676
8.070312,-0.5042,-1.8341,3.1016,3.638
8.075339,-0.1445,-1.9149,3.1418,3.682
8.092908,-0.0410,-1.9112,3.0257,3.579
8.093985,0.1931,-1.9447,2.9619,3.549
8.094421,0.2316,-1.9023,3.0364,3.591
8.094897,0.1477,-2.0463,2.9515,3.595
8.101671,-0.2244,-1.8786,2.7918,3.372
8.105500,-0.4166,-1.7327,2.8961,3.400
8.109828,-0.6930,-1.8937,3.0143,3.627
8.114099,-1.0910,-1.7763,2.9008,3.572
8.119407,-1.5020,-1.5909,2.9460,3.670
8.123971,-1.3372,-1.7084,3.0898,3.775
8.128980,-1.0749,-1.8582,3.1365,3.801
8.134214,-1.3711,-1.8151,3.2016,3.927
8.138844,-0.9721,-2.3665,2.6027,3.650
8.144106,-1.0315,-2.5624,2.3231,3.609
8.148598,-1.2136,-2.9104,2.2808,3.892
8.154116,-1.3117,-3.2599,2.3773,4.243
8.160395,-1.3945,-3.5536,2.3523,4.484
8.169130,-1.5433,-3.7819,2.1672,4.624
8.169906,-1.5619,-3.9834,1.9133,4.687
8.175548,-1.4404,-4.2010,1.8037,4.793
8.179421,-1.3272,-4.4082,1.5993,4.874
8.194575,-1.1506,-4.5406,1.4726,4.910
8.196121,-0.9247,-4.7150,1.2231,4.958
8.196981,-0.8745,-4.6853,1.0158,4.873
8.202827,-0.8396,-4.5733,0.8249,4.722
8.205180,-0.6912,-4.3887,0.6815,4.495
8.210540,-0.5176,-4.1721,0.5140,4.235
8.214171,-0.3932,-3.9088,0.3754,3.946
8.219866,-0.2844,-3.6515,0.1969,3.668
8.225086,-0.3561,-3.3594,0.2178,3.385
8.228878,-0.2445,-3.1037,0.1496,3.117
8.233153,-0.0637,-2.8152,0.1199,2.818
8.239064,0.1034,-2.5196,0.1349,2.525
8.243364,0.1615,-2.1524,0.1665,2.165
8.249268,0.1301,-1.7729,0.1540,1.784
8.253035,-0.0272,-1.2732,0.0838,1.276
8.258724,0.0003,-0.7774,-0.0336,0.778
8.263565,-0.1444,-0.2135,0.0781,0.269
8.269232,-0.3019,0.2733,-0.3265,0.522
8.273563,-0.1380,0.5513,-1.1566,1.289
8.278678,0.0045,0.8404,-2.0808,2.244
8.296043,0.1612,0.9770,-3.0082,3.167
8.296819,0.3384,0.9419,-3.8498,3.978
8.297068,0.6113,0.8687,-4.5932,4.714
8.298476,0.8879,0.7836,-5.0885,5.225
8.303851,1.3234,0.6890,-5.4850,5.684
8.308342,1.7528,0.6183,-5.6679,5.965
8.312900,2.1317,0.6379,-5.9084,6.314
8.318106,2.4393,0.7786,-5.9772,6.503
8.323063,2.6145,1.1164,-5.9303,6.576
8.327867,2.5626,1.5357,-5.9171,6.628
8.332328,2.3984,2.0315,-5.5458,6.375
8.338492,2.0095,2.5733,-4.6746,5.702
8.343211,1.5893,3.0302,-3.5386,4.922
8.348617,1.1565,3.4202,-2.4486,4.362
8.354154,0.6242,3.7446,-1.6020,4.120
8.358599,-0.0257,3.9471,-1.3163,4.161
8.363421,-0.4973,3.8370,-1.6929,4.223
8.371006,-0.6684,3.4243,-2.4579,4.268
8.374538,-0.4564,2.8115,-3.2936,4.354
8.378069,-0.1321,2.1367,-3.9460,4.489
8.392000,0.4263,1.4369,-4.4133,4.661
8.394214,1.0290,1.0143,-4.4790,4.706
8.395372,1.3197,0.9873,-4.2515,4.560
8.426716,1.2612,1.2138,-3.5949,3.998
8.427871,1.2299,1.4783,-2.7760,3.377
8.428308,0.8894,1.8908,-1.9727,2.874
8.428734,0.1513,2.3800,-1.2181,2.678
8.429087,-0.4514,2.7309,-0.4685,2.807
8.429496,-1.0651,2.9729,0.1935,3.164
8.429840,-1.6749,3.1445,0.6802,3.627
8.435625,-1.6024,3.2629,1.3301,3.871
8.438280,-1.1659,3.3781,2.1589,4.175
8.442801,-1.2122,3.7482,2.9925,4.947
8.449092,-1.8357,4.2779,3.9524,6.107
8.452131,-2.8147,4.8479,4.4732,7.172
8.457390,-3.9025,5.2725,4.3867,7.891
8.461732,-4.8433,4.8660,3.8853,7.889
8.466853,-4.4382,4.5858,2.7426,6.946
8.472272,-3.4994,3.6713,1.4318,5.270
8.476847,-2.3444,2.3204,0.6133,3.355
8.485036,-1.1860,0.4321,0.5212,1.366
8.487162,-0.4671,-1.1927,0.1550,1.290
8.492352,-0.8304,-2.2618,0.7486,2.523
8.516998,-1.8050,-2.9898,2.0063,4.028
8.518097,-2.8609,-3.6071,3.3647,5.702
8.518617,-3.3775,-4.0666,4.2906,6.808
8.519082,-3.6377,-4.3710,4.6810,7.365
8.519627,-3.7277,-4.7048,4.6798,7.611
8.522624,-3.1546,-5.1187,4.4477,7.479
8.527312,-2.6365,-4.8483,3.8637,6.737
8.532163,-1.7916,-3.8407,3.0997,5.251
8.536181,-0.6426,-2.1692,2.3836,3.286
8.541704,-0.1273,-0.4327,1.8193,1.874
8.546166,-0.1137,1.0063,2.1394,2.367
8.551247,-0.2458,2.0135,3.1214,3.723
8.556567,-0.3426,2.6319,4.4410,5.174
8.561800,-0.5062,2.8871,5.6687,6.382
8.568623,-0.2615,2.7039,6.6619,7.194
8.571964,-0.0777,2.4563,7.1454,7.556
8.576957,-0.0414,2.5460,6.8904,7.346
8.581877,-0.2274,2.6422,6.2184,6.760
8.587363,-0.3542,2.5032,5.9497,6.465
8.593169,-0.5679,2.2749,5.6553,6.122
8.596687,-0.7090,2.0576,4.8436,5.310
8.618393,-0.6555,1.7791,4.0320,4.456
8.620918,-0.6178,1.4627,2.6995,3.132
8.621475,-0.0183,0.9182,-0.2737,0.958
8.621800,0.7856,0.4475,-3.9823,4.084
8.622220,2.0433,-0.2637,-6.2519,6.583
8.642191,2.8508,-0.9759,-5.6111,6.369
8.643818,2.9014,-1.4650,-3.2886,4.624
8.644404,2.7706,-1.6317,-1.1381,3.411
8.646179,2.3090,-1.4890,0.6222,2.817
8.646824,1.5944,-1.2542,1.9987,2.848
8.652801,0.9451,-1.1275,2.5171,2.916
8.656848,0.5773,-1.0057,2.8042,3.035
8.662299,0.4186,-0.9463,2.8231,3.007
8.666269,0.3226,-0.9303,2.4953,2.683
8.671660,0.0810,-0.9387,2.0099,2.220
8.676218,-0.0885,-0.9623,1.5662,1.840
8.681601,-0.2985,-0.9558,1.1686,1.539
8.686389,-0.5159,-0.9146,0.6678,1.244
8.691757,-0.3670,-0.7887,0.4911,0.999
8.696194,0.0606,-0.7244,0.3775,0.819
8.704017,0.5746,-0.7433,0.5058,1.067
8.706202,0.8648,-0.8145,0.4787,1.281
8.730245,1.1353,-1.0526,0.4302,1.607
8.730946,1.1568,-1.2879,0.3667,1.770
8.731390,1.0342,-1.4941,0.1447,1.823
8.731653,0.5853,-1.6017,-0.1802,1.715
8.731899,0.4217,-1.6539,-0.5827,1.804
8.736897,0.3515,-1.5742,-0.6187,1.728
8.740464,0.4199,-1.5875,-0.4364,1.699
8.744752,0.2466,-1.5573,-0.3042,1.606
8.749634,0.7485,-1.6105,-0.3099,1.803
8.755664,0.8664,-1.4194,-0.1730,1.672
8.759858,0.7562,-1.3406,-0.1433,1.546
8.764839,0.5109,-1.4075,-0.2886,1.525
8.770048,0.3715,-1.4117,-0.4144,1.517
8.774190,0.2203,-1.4226,-0.5974,1.559
8.779942,0.0375,-1.3350,-0.6672,1.493
8.785869,0.2158,-1.3331,-0.7110,1.526
8.790957,0.3848,-1.3976,-0.9129,1.713
8.795308,0.6888,-1.3853,-0.9951,1.840
8.803554,0.9229,-1.4445,-1.0484,2.009
8.805644,1.0907,-1.3839,-0.9674,2.010
8.810389,0.9051,-1.2564,-0.9717,1.828
8.817031,0.7173,-1.1815,-0.9197,1.660
8.834259,0.4429,-1.1258,-0.8490,1.478
8.835681,0.2917,-1.0651,-0.7506,1.335
8.836261,0.2082,-1.0402,-0.6479,1.243
8.836700,0.1149,-1.0343,-0.7804,1.301
8.840335,0.3489,-1.1165,-1.0383,1.564
8.844860,0.3481,-1.1122,-1.2843,1.734
8.850700,0.3829,-1.1408,-1.7125,2.093
8.855176,0.3744,-1.0850,-2.2401,2.517
8.860882,0.6603,-1.0094,-2.6930,2.951
8.865740,0.2978,-0.8253,-2.9816,3.108
8.870343,0.3777,-0.6069,-3.0196,3.103
8.875905,0.5072,-0.2899,-2.6673,2.730
8.879505,0.4732,-0.0394,-2.5315,2.576
8.884812,0.4027,0.2330,-2.4830,2.526
8.889478,0.4967,0.4985,-2.2645,2.371
8.894153,0.5591,0.6565,-2.4234,2.572
8.900730,0.6213,0.7715,-2.4753,2.666
8.904249,0.8896,0.8005,-2.3777,2.662
8.909536,1.1778,0.8819,-1.9953,2.479
8.914807,1.5465,0.9722,-1.3005,2.242
8.919733,1.8139,1.0421,-0.6121,2.180
