time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
20.785016,-12.8999,6.1510,-2.6093,14.528
20.785700,-12.8458,5.7620,-2.5430,14.307
20.788710,-12.2159,5.2210,-2.2576,13.475
20.793653,-11.5287,4.6764,-1.9251,12.589
20.797642,-11.1110,4.2939,-1.2565,11.978
20.802350,-11.0730,3.9736,-0.4235,11.772
20.807351,-11.3811,3.7117,0.1280,11.972
20.813895,-11.6108,3.6015,0.2576,12.159
20.818342,-11.2246,3.6484,0.1517,11.804
20.822233,-10.2336,3.7600,-0.1031,10.903
20.846428,-9.0335,3.8769,-0.4327,9.840
20.847340,-7.9645,3.8910,-0.7646,8.897
20.847913,-7.1977,3.7269,-0.8676,8.152
20.848374,-6.7056,3.3001,-0.7018,7.507
20.848786,-6.4596,2.6104,-0.3858,6.978
20.852254,-6.4921,1.7766,-0.0232,6.731
20.858345,-6.8670,0.9586,0.3729,6.944
20.864554,-7.6151,0.2685,0.8744,7.670
20.868384,-8.6886,-0.1260,1.4011,8.802
20.872211,-9.9375,-0.1694,1.8739,10.114
20.893811,-11.4248,0.8717,1.0441,11.506
20.898302,-11.6595,3.0133,2.0544,12.217
20.899044,-9.6700,4.5851,3.9140,11.395
20.899548,-8.0808,5.9044,4.1132,10.820
20.899972,-7.2826,7.2929,5.8925,11.872
20.916281,-7.5261,7.7924,7.9761,13.453
20.917145,-7.6677,6.8189,8.3651,13.239
20.917428,-5.1125,4.6564,6.6007,9.560
20.919392,-0.6303,3.3227,1.7669,3.816
20.922872,5.2732,3.3131,-1.8297,6.491
20.927528,10.8342,5.1711,-6.0322,13.435
20.931566,13.1407,7.3724,-9.6204,17.877
20.937396,10.2233,8.7401,-10.6395,17.150
20.941547,4.2041,8.7458,-9.1486,13.336
20.946878,-1.6881,7.1817,-6.0580,9.546
20.952050,-6.2887,5.2059,-4.3481,9.250
20.956624,-9.3674,3.7017,-4.0615,10.860
20.982325,-10.9689,2.3797,-3.4798,11.751
20.983442,-11.4350,1.2098,-3.5038,12.021
20.984081,-11.6624,0.2526,-3.1999,12.096
20.984698,-11.7031,-0.1141,-3.1917,12.131
20.985309,-11.4962,0.0787,-2.5491,11.776
20.988697,-10.6259,0.5825,-0.5142,10.654
20.992739,-9.1288,1.0066,2.1603,9.435
21.003687,-7.3085,1.1426,4.5088,8.663
21.004205,-5.4337,1.0037,6.0244,8.175
21.006361,-3.8498,0.9738,6.4411,7.567
21.047709,-2.7982,1.0688,6.4630,7.123
21.048474,-2.2951,1.2982,5.8029,6.374
21.048868,-2.0391,1.6506,4.3788,5.105
21.049262,-1.4700,2.1904,4.5471,5.257
21.049605,-1.4105,2.0154,6.9386,7.362
21.049980,-2.7080,1.5374,4.0148,5.081
21.050246,-3.4510,0.7573,0.0901,3.534
21.050587,-2.8924,0.0973,-0.6380,2.964
21.050888,-1.6239,-0.4858,0.7232,1.843
21.056657,-0.6714,-1.0451,0.6774,1.415
21.061707,-0.4999,-1.3442,-0.8122,1.648
21.069459,-1.1226,-1.3073,-1.3434,2.185
21.071034,-2.2165,-0.8987,-0.7298,2.501
21.075834,-3.3254,-0.2649,-0.0831,3.337
21.082385,-4.0328,0.2854,0.2102,4.048
21.085768,-4.3212,0.6471,0.2774,4.378
21.090940,-4.2760,0.8394,-0.1377,4.360
21.111317,-4.0051,0.9078,-0.5998,4.150
21.111880,-3.5485,0.8548,-0.5854,3.697
21.112139,-3.0069,0.7595,-0.5403,3.148
21.112391,-2.5641,0.7078,-0.7588,2.766
21.115684,-2.2331,0.6710,-1.0688,2.565
21.120490,-1.9732,0.5654,-1.3510,2.457
21.125331,-1.6147,0.3359,-1.2868,2.092
21.130648,-1.0196,0.0926,-0.6776,1.228
21.135538,-0.1753,-0.1501,-0.0733,0.242
21.140661,0.6965,-0.2871,0.1530,0.769
21.146511,1.2910,-0.2539,0.1977,1.331
21.150080,1.4934,-0.1703,0.1119,1.507
21.154974,1.3824,-0.0006,-0.0395,1.383
21.160121,1.1369,0.1380,-0.1205,1.152
21.165233,0.7740,0.1858,-0.3011,0.851
21.170435,0.2812,0.1883,-0.4620,0.573
21.175401,-0.2872,0.1573,-0.7375,0.807
21.183855,-0.7176,0.0621,-0.6543,0.973
21.185318,-1.0939,-0.0019,-0.3299,1.143
21.190967,-1.4233,-0.0465,-0.2027,1.438
21.195482,-1.7345,0.0263,-0.1651,1.743
21.229250,-1.9459,0.1781,-0.0878,1.956
21.230185,-1.7134,0.2915,0.0414,1.739
21.230607,-1.0061,0.3284,0.2878,1.097
21.231026,-0.0968,0.3127,0.3977,0.515
21.231491,0.6732,0.2040,0.5076,0.867
21.231740,1.2637,0.0359,0.5406,1.375
21.232155,1.6824,-0.1676,0.4972,1.762
21.234579,1.7865,-0.3251,0.7461,1.963
21.240486,1.8010,-0.4631,0.6987,1.986
21.245313,1.7600,-0.5454,0.5587,1.925
21.251338,1.6543,-0.5100,0.4404,1.786
21.254860,1.3425,-0.2303,0.6951,1.529
21.260278,1.1698,0.0254,0.5645,1.299
21.265896,1.2336,0.1686,0.1779,1.258
21.271899,1.3076,0.2140,0.1527,1.334
21.274819,1.3415,0.2118,0.1560,1.367
21.284542,1.3213,0.1957,0.0347,1.336
21.285984,1.2659,0.1872,-0.0460,1.281
21.289990,1.2070,0.1959,0.0143,1.223
21.294937,1.0866,0.2122,0.3325,1.156
21.339234,1.1752,0.1811,-0.1705,1.201
21.339891,1.2941,0.1531,-0.0831,1.306
21.340074,1.4024,0.1187,0.0394,1.408
21.340304,1.4473,0.0802,0.0130,1.450
21.340516,1.5648,0.0232,0.0768,1.567
21.340686,2.0929,-0.0998,-0.4055,2.134
21.340948,2.5100,-0.0712,-0.1422,2.515
21.341171,2.7713,0.0375,-0.0093,2.772
21.341388,2.8935,0.1518,0.0060,2.897
21.345396,2.8287,0.3339,-0.0245,2.848
21.352327,3.0797,0.5480,-0.8321,3.237
21.354601,3.1522,0.9330,-0.5858,3.339
21.359099,3.0479,1.3928,-0.3930,3.374
21.364311,2.8789,1.8891,-0.7990,3.535
21.369221,2.6808,2.2326,-1.2619,3.710
21.374089,2.4423,2.5266,-1.7244,3.914
21.379132,2.1917,2.7882,-1.7762,3.966
21.383926,1.9168,2.9454,-1.4566,3.804
21.389854,1.6385,3.0055,-1.2392,3.641
21.394144,1.4293,3.0647,-1.2415,3.602
21.411536,1.4963,3.1202,-1.2363,3.675
21.412676,1.8080,3.2272,-0.8507,3.796
21.413108,2.3045,3.3234,-1.0130,4.169
21.418385,2.8678,3.3355,-1.0786,4.529
21.420228,3.2316,3.3613,-0.6198,4.704
21.423896,3.2875,3.3981,-0.3588,4.742
21.429542,3.2805,3.4988,-0.4336,4.816
21.470139,3.4019,3.5701,-0.4110,4.948
21.471131,3.5299,3.6600,-0.1189,5.086
21.471608,3.5849,3.8305,0.0503,5.247
21.472105,3.7351,4.0366,0.1587,5.502
21.472600,3.9964,4.3090,0.1936,5.880
21.473085,4.3416,4.6162,0.2249,6.341
21.473506,4.7029,4.8874,-0.0029,6.783
21.473909,5.1085,5.2324,-0.3722,7.322
21.474311,5.5826,5.6849,-0.4022,7.978
21.479546,5.9952,6.2661,-0.5052,8.687
21.484542,6.4816,7.0963,-0.5910,9.629
21.488824,7.2535,8.0790,-0.2370,10.860
21.494212,8.4055,8.9054,-0.2138,12.248
21.502909,9.8145,9.4167,-0.4233,13.608
21.504050,11.0342,9.7082,-0.5697,14.708
21.508287,11.7221,9.8971,-0.9662,15.372
21.513119,12.1119,9.9226,-1.4359,15.723
21.547859,12.4994,9.7381,-1.9498,15.965
21.549097,12.9770,9.3215,-2.2419,16.134
21.549660,13.2894,8.9878,-3.0660,16.334
21.550228,13.6938,8.9193,-2.8458,16.588
21.550713,13.9694,9.1128,-2.7278,16.900
21.551201,13.9257,9.5303,-2.8293,17.110
21.551757,13.2788,9.9424,-2.7809,16.820
21.552388,12.1893,10.0064,-2.3722,15.948
21.559121,10.8614,9.7186,-1.6699,14.670
21.563607,9.1268,9.3753,-1.7341,13.199
21.567956,7.6474,8.6908,-0.8155,11.605
21.572760,6.1129,8.3655,1.3039,10.443
21.578786,4.8346,8.0983,3.1442,9.942
21.586885,2.5750,8.0893,2.5686,8.869
21.590845,0.5410,8.4390,0.9509,8.510
21.592918,-0.1097,8.8669,0.9414,8.917
21.644975,0.8233,9.0497,2.2320,9.357
21.645633,2.6848,8.5526,3.7524,9.718
21.645888,4.5460,7.2294,4.2402,9.535
21.646186,6.1258,5.3686,4.5365,9.323
21.646434,7.3365,2.9826,5.8784,9.863
21.646906,9.4307,0.0596,6.5507,11.483
21.647635,12.5727,-1.6295,4.4637,13.441
21.648284,12.1977,-1.3526,1.9766,12.431
21.648601,7.3926,-0.1204,0.4893,7.410
21.648789,1.0139,1.6392,-0.0310,1.928
21.649031,-3.1935,2.9407,0.8539,4.424
21.653881,-3.5266,3.4527,1.4989,5.158
21.658103,-0.5883,3.3309,1.6088,3.746
21.662857,3.2064,2.6600,1.5604,4.449
21.667686,6.3551,1.5519,1.4346,6.697
21.672530,8.4384,0.3031,1.1692,8.524
21.678246,9.4691,-0.8259,0.8696,9.545
21.702693,9.5324,-1.7199,0.7576,9.716
21.703443,8.8657,-2.2648,0.4470,9.161
21.703735,7.8053,-2.5370,-0.0752,8.208
21.704047,6.6523,-2.6615,-0.6723,7.196
21.704351,5.6693,-2.7106,-1.0721,6.375
21.707129,4.8970,-2.6907,-1.2496,5.726
21.712864,4.2675,-2.6021,-1.2490,5.152
21.716495,3.6377,-2.5204,-1.1141,4.564
21.721785,2.9054,-2.4512,-0.9144,3.910
21.726603,2.1268,-2.4551,-0.5853,3.301
21.732487,1.3575,-2.5690,-0.1693,2.911
21.736874,0.8057,-2.7274,0.1020,2.846
21.741312,0.4790,-2.9408,-0.1871,2.985
21.746274,0.2767,-3.1459,-0.8259,3.264
21.751880,0.1002,-3.3232,-1.1572,3.520
21.756377,0.2870,-3.5815,-0.9933,3.728
21.762035,0.8658,-3.8808,-0.5523,4.014
21.766522,1.6204,-4.1446,-0.0919,4.451
21.771231,2.2832,-4.2976,0.1398,4.868
21.776295,2.6958,-4.3527,0.2264,5.125
21.781339,2.8777,-4.3158,0.1909,5.191
21.786492,2.9717,-4.2740,-0.0289,5.206
21.791346,2.9822,-4.1806,-0.3877,5.150
21.796156,2.9260,-4.0437,-0.8280,5.059
21.805149,2.8409,-3.7711,-1.4258,4.932
21.806136,2.6627,-3.3026,-1.9044,4.650
21.813203,2.5276,-2.7186,-1.9607,4.198
21.815709,2.7733,-2.1943,-1.1569,3.721
21.838685,3.3072,-1.8572,0.1444,3.796
21.839251,3.6876,-1.6033,1.0851,4.165
21.839516,3.5458,-1.1776,1.0506,3.881
21.839767,2.6771,-0.3768,-0.1222,2.706
21.840789,1.1829,0.7745,-1.4880,2.053
21.846524,-0.5975,2.0991,-2.4683,3.295
21.853563,-2.3058,3.3192,-2.4877,4.746
21.856760,-3.5914,4.2398,-1.4249,5.736
21.860283,-4.1774,4.6662,-0.0422,6.263
21.865596,-4.1848,4.8080,1.2823,6.502
21.870440,-4.1301,4.9333,2.2531,6.817
21.874880,-4.7001,5.0540,2.2059,7.246
21.880048,-5.8542,5.3632,1.8256,8.147
21.886951,-7.0684,5.9897,1.2035,9.343
21.891172,-7.8995,6.6891,0.6289,10.370
21.895640,-8.2283,7.2914,0.1082,10.995
21.905611,-8.3074,7.7175,-0.2702,11.342
21.906570,-8.3772,8.0030,-0.6332,11.603
21.912328,-8.7180,8.1350,-1.1493,11.979
21.937812,-9.2786,8.0679,-1.3054,12.365
21.938790,-9.9340,7.7241,-1.5406,12.678
21.939283,-10.6485,7.1583,-1.9403,12.977
21.939810,-11.0769,6.6568,-2.4626,13.156
21.940376,-11.0723,6.3945,-2.6308,13.054
21.940880,-10.9636,6.3101,-2.6584,12.926
21.945722,-11.0789,6.3789,-2.6082,13.047
21.949554,-11.6819,6.4920,-2.2353,13.550
21.955237,-12.5976,6.3892,-1.6595,14.222
21.959755,-13.4457,5.9688,-0.7782,14.732
21.964456,-13.8684,5.3399,0.1402,14.862
21.969958,-13.6066,4.6579,0.6550,14.397
21.974865,-12.7223,3.9884,0.8138,13.358
21.979940,-11.6602,3.4603,0.4880,12.173
22.006140,-10.7583,3.1194,-0.0591,11.202
22.007380,-10.1138,2.9058,-0.4301,10.532
22.007778,-9.7020,2.6726,-0.6662,10.085
22.008093,-9.5253,2.3642,-0.7552,9.843
22.008323,-9.5351,1.9347,-0.7146,9.756
22.009269,-9.7844,1.3626,-0.5382,9.893
22.014517,-10.3134,0.7601,-0.2524,10.344
22.019181,-11.1388,0.2301,0.2054,11.143
22.024475,-12.1408,-0.1674,0.7559,12.165
22.029082,-13.1289,-0.3456,1.1298,13.182
22.036407,-13.9366,-0.2606,1.3563,14.005
22.039498,-14.5303,0.0436,1.3593,14.594
22.046128,-14.8722,0.4672,1.1633,14.925
22.049115,-15.2291,1.7277,-0.6006,15.339
22.094421,-14.7717,5.4886,-2.4403,15.946
22.095234,-10.4962,8.2312,1.9911,13.487
22.095640,-6.3866,9.4901,5.5765,12.726
22.095991,-1.1041,9.0514,10.0802,13.593
22.096312,8.4444,6.2698,14.3192,17.767
22.096590,18.9369,3.6987,10.4649,21.950
22.096960,24.8731,1.2670,1.3907,24.944
22.097309,21.6024,-0.2133,-7.8325,22.979
22.097617,12.8450,0.6058,-14.3789,19.290
22.099725,4.0432,2.5707,-20.5560,21.107
22.105932,-5.3336,4.3557,-18.2387,19.495
22.108815,-13.3964,6.4601,-12.1926,19.232
22.113768,-16.4737,7.9380,-5.6698,19.145
22.118634,-15.6647,8.2670,-1.4523,17.772
22.123471,-13.2882,7.2644,-0.3344,15.148
22.128862,-10.8587,5.4916,-1.9405,12.322
22.134184,-9.7745,3.4144,-5.1719,11.574
22.138595,-9.4863,2.1440,-7.1336,12.061
22.143531,-8.4278,1.9588,-6.1907,10.639
22.148932,-6.2804,2.1624,-3.1872,7.367
22.156087,-3.5029,2.0709,0.5174,4.102
22.164583,-0.6598,1.5264,4.0674,4.394
22.165362,1.6278,0.6429,6.6079,6.836
22.200550,2.5970,-0.2867,7.6578,8.091
22.201367,1.7832,-0.9018,7.4504,7.714
22.201897,-0.2274,-1.0900,6.8305,6.921
22.202398,-2.0632,-1.0351,5.6958,6.146
22.202801,-3.1906,-0.8639,4.7471,5.785
22.203280,-3.9178,-0.6557,4.2864,5.844
22.203792,-4.3874,-0.3484,4.0371,5.972
22.204196,-4.5187,-0.0092,3.9499,6.002
22.208787,-4.1782,0.2471,3.8505,5.687
22.213114,-3.5673,0.4082,3.6441,5.116
22.221804,-2.8847,0.6727,3.6448,4.697
22.223446,-2.8080,0.7721,3.2839,4.389
22.228161,-3.4116,0.9411,0.0846,3.540
22.233010,-3.9440,1.2330,-3.1340,5.186
22.263079,-4.0723,1.3737,-3.7251,5.687
22.264114,-3.8145,1.0714,-2.8345,4.872
22.264634,-3.6089,0.6228,-2.5534,4.465
22.265203,-3.6797,0.2332,-2.1326,4.259
22.265784,-3.9930,-0.0022,-0.8911,4.091
22.266270,-4.2715,0.0741,0.6348,4.319
22.269811,-4.0682,0.4017,1.4827,4.349
22.272750,-3.4443,0.7532,0.7941,3.614
22.277887,-2.6186,0.9781,-0.4266,2.828
22.282365,-1.6835,0.9759,-1.2303,2.302
22.288437,-0.6779,0.6967,-1.5579,1.836
22.292654,0.2476,0.3272,-1.3260,1.388
22.297724,1.0058,0.0421,-0.5874,1.165
22.304437,1.3552,-0.1660,0.2753,1.393
22.307299,1.3395,-0.2446,0.5473,1.468
22.312634,1.1402,-0.2583,0.2792,1.202
22.347703,0.7950,-0.2193,-0.0191,0.825
22.348250,0.4399,-0.0963,-0.3528,0.572
22.348570,0.0270,0.0314,-0.6574,0.659
22.348745,-0.4325,0.1258,-0.8282,0.943
22.348964,-0.8481,0.1772,-0.6069,1.058
22.349664,-1.1138,0.2023,-0.2594,1.161
22.349854,-1.1814,0.2205,-0.0920,1.205
22.352464,-1.1419,0.2866,-0.0187,1.177
22.358941,-1.0460,0.3577,0.0397,1.106
22.363730,-0.7479,0.4097,0.1501,0.866
22.368273,-0.2240,0.3637,0.1356,0.448
22.372095,0.4827,0.2151,-0.0779,0.534
22.377286,1.2471,0.0262,-0.0544,1.249
22.382294,1.8135,-0.1024,0.2729,1.837
22.388425,2.1753,-0.2163,0.3778,2.218
22.391927,2.4019,-0.2891,0.4567,2.462
22.397363,2.4103,-0.2921,0.4471,2.469
22.404994,2.2408,-0.2662,0.2296,2.268
22.407108,1.9313,-0.2113,0.2135,1.955
22.412234,1.6599,-0.1849,0.0138,1.670
22.417052,1.4309,-0.1916,-0.2093,1.459
22.437531,1.0649,-0.1692,-0.0854,1.082
22.438348,0.6161,-0.0891,-0.0168,0.623
22.438719,0.3526,0.0057,0.0942,0.365
22.439044,0.3743,0.0552,0.2023,0.429
22.441384,0.6255,0.0692,0.2525,0.678
22.446563,0.9562,0.0979,0.0296,0.962
22.451802,1.1579,0.1748,-0.1241,1.178
22.456524,1.3672,0.3167,-0.5577,1.510
22.461503,1.5512,0.4181,-0.4647,1.672
22.466245,1.5521,0.5344,-0.4005,1.690
22.471249,1.4366,0.5697,-0.4487,1.609
22.476354,1.2772,0.5505,-0.5711,1.504
22.481230,1.1190,0.5103,-0.3922,1.291
22.486302,1.0359,0.4015,-0.3044,1.152
22.491288,1.0876,0.2454,-0.1475,1.125
22.497196,1.2599,0.1572,0.1667,1.281
22.501537,1.7301,0.1058,-0.4288,1.786
22.506803,2.1394,0.1294,0.0000,2.143
22.511655,2.3822,0.2733,0.2638,2.412
22.516552,2.6461,0.4992,0.1260,2.696
22.524880,2.8928,0.7880,0.0846,2.999
22.526673,2.9785,1.0917,0.3045,3.187
22.531390,3.1378,1.3602,-0.1641,3.424
22.566785,3.1371,1.6798,0.1483,3.562
22.567475,3.0790,1.9572,0.2910,3.660
22.567695,3.1434,2.0659,0.0040,3.762
22.567948,3.3038,2.0922,-0.2194,3.917
22.568160,3.4001,2.0101,-0.0729,3.951
22.568367,3.2688,1.9272,-0.2680,3.804
22.568579,3.2735,1.8769,-0.9976,3.903
22.571649,3.1045,2.0485,-0.6321,3.773
22.576447,2.9260,2.3580,-0.3661,3.776
22.581341,2.7735,2.7261,-0.5802,3.932
22.586165,2.7631,3.0999,-0.4083,4.173
22.590749,2.8362,3.3700,-0.1805,4.408
22.595519,3.1548,3.6321,-0.0401,4.811
22.601014,3.8050,3.8503,0.2093,5.417
22.605473,4.5463,4.0949,0.4233,6.133
22.611415,5.1217,4.3920,0.7353,6.787
22.616230,5.5865,4.5717,0.1673,7.221
22.624077,5.5829,4.8395,0.0474,7.389
22.625372,5.4957,5.0666,-0.2534,7.479
22.630315,5.3820,5.3177,-0.5264,7.584
22.635253,5.3654,5.5566,-0.5391,7.743
22.667145,5.4329,6.0377,-0.5411,8.140
22.667813,5.5782,6.8081,-0.7224,8.831
22.668084,5.9206,7.8698,-0.7079,9.874
22.668378,6.4394,9.0233,-0.9690,11.128
22.668804,7.4186,9.9924,-1.2970,12.513
22.669157,8.8054,10.4834,-1.5902,13.783
22.674827,10.2720,10.7843,-1.9925,15.026
22.675536,11.5319,10.9295,-2.3581,16.062
22.679914,12.8727,10.9513,-2.6872,17.113
22.685643,14.0919,10.8013,-3.0623,18.017
22.702435,15.2427,10.5259,-3.5971,18.870
22.703259,16.3266,10.2602,-3.4744,19.593
22.703621,16.8333,10.2017,-3.6722,20.023
22.704536,16.7179,10.4123,-3.7302,20.045
22.709694,15.9740,10.7910,-3.3136,19.560
22.714525,14.4425,10.8810,-3.0205,18.333
22.719442,12.3232,10.4249,-2.8273,16.387
22.724614,9.9318,9.6143,-2.3190,14.016
22.729704,7.7652,8.5879,-1.0246,11.623
22.734915,5.6225,8.0046,1.0234,9.835
22.741128,3.7086,7.4667,1.9143,8.554
22.744404,1.3752,7.4217,1.0919,7.627
22.750334,-0.6056,7.6647,0.7011,7.721
22.794047,-1.6841,7.9529,1.1399,8.209
22.794627,-1.2717,7.9913,2.2556,8.400
22.794917,0.3902,7.4284,3.1156,8.065
22.795170,2.9645,6.3126,3.4998,7.803
22.795405,6.0130,4.5842,4.2071,8.653
22.795682,9.1101,2.2567,5.4346,10.845
22.796087,13.2145,-0.8712,5.9158,14.504
22.796376,17.3544,-3.5019,5.2888,18.477
22.796779,16.9959,-3.8879,4.6783,18.052
22.799066,10.9071,-2.5110,4.6881,12.135
22.808459,2.1721,0.0708,3.9375,4.497
22.809147,-6.0324,2.3786,3.6630,7.448
22.817001,-10.3964,3.2542,2.9623,11.289
22.818959,-10.0892,3.0311,2.0791,10.738
22.840847,-6.6024,2.0660,1.6873,7.121
22.841477,-2.6988,0.8486,1.6889,3.295
22.841838,0.3139,-0.4761,1.7893,1.878
22.842399,2.4670,-1.7890,1.6662,3.473
22.851984,4.0922,-2.9121,1.3057,5.190
22.852846,5.2711,-3.7475,0.9302,6.534
22.892184,6.0018,-4.3046,0.7210,7.421
22.892767,6.4497,-4.6817,0.5643,7.990
22.893024,6.6413,-4.8376,0.3870,8.226
22.893328,6.6354,-4.9171,0.2237,8.262
22.893678,6.4870,-4.9054,-0.0665,8.133
22.893953,6.2794,-4.7594,-0.5747,7.900
22.894252,6.0873,-4.5476,-1.1176,7.680
22.894520,5.7563,-4.3087,-1.4710,7.339
22.894840,5.2159,-4.0891,-1.5661,6.810
22.898844,4.4784,-3.9765,-1.3200,6.133
22.904151,3.6529,-3.9618,-0.8903,5.462
22.929031,2.8932,-4.0627,-0.2868,4.996
22.929530,2.3438,-4.2080,0.1421,4.819
22.929903,1.9694,-4.3225,0.1431,4.752
22.930231,1.7120,-4.3957,0.1175,4.719
22.932364,1.6295,-4.4218,0.2526,4.719
22.934626,1.7524,-4.4337,0.4293,4.787
22.939073,1.9699,-4.4395,0.4641,4.879
22.943808,2.0859,-4.4567,0.3501,4.933
22.948074,2.0208,-4.4525,0.1933,4.893
22.952988,1.8146,-4.4377,0.0666,4.795
22.957980,1.5321,-4.4130,-0.0134,4.671
22.962946,1.3807,-4.3940,-0.0696,4.606
22.969867,1.3062,-4.2912,-0.1354,4.488
22.977194,1.3347,-4.0844,-0.2727,4.306
22.978120,1.4369,-3.7267,-0.6158,4.041
22.983223,1.5571,-3.0761,-1.0647,3.608
23.020615,1.7976,-2.2230,-1.0987,3.063
23.021435,2.1920,-1.2397,-0.3878,2.548
23.021792,2.5038,-0.2952,0.7172,2.621
23.022322,2.5023,0.4960,1.3008,2.863
23.022768,1.9741,1.2923,0.7119,2.465
23.023190,0.8271,2.3276,-0.7806,2.591
23.023656,-0.8425,3.6114,-1.7381,4.096
23.024117,-2.5199,4.8045,-1.6180,5.661
23.028760,-3.7525,5.7085,-0.7358,6.871
23.033385,-4.4171,6.1763,0.5370,7.612
23.038297,-4.7082,6.4528,1.4351,8.116
23.042601,-5.0448,6.5569,1.8319,8.473
23.047792,-5.7184,6.5624,1.6603,8.861
23.052357,-6.6291,6.8034,1.5593,9.626
23.058101,-7.4735,7.5021,1.1107,10.647
23.062226,-8.1059,8.4329,0.8394,11.727
23.068489,-8.3724,9.2274,0.3630,12.465
23.082033,-8.1968,9.4690,-0.2444,12.526
23.083209,-7.7263,9.2207,-0.6769,12.049
23.083879,-7.3028,8.6009,-0.9923,11.327
23.087059,-7.4471,7.7879,-1.2261,10.845
23.109923,-8.2297,6.9211,-1.0761,10.807
23.110911,-9.5765,6.1705,-0.8279,11.422
23.111399,-11.1711,5.6450,-0.7086,12.536
23.112023,-12.5702,5.3274,-0.6608,13.669
23.112570,-13.4304,5.0734,-0.6725,14.372
23.117833,-13.6769,4.7548,-0.8327,14.504
23.122360,-13.4003,4.4379,-1.0872,14.158
23.126906,-12.7246,4.2053,-1.3812,13.472
23.132062,-11.7954,3.9714,-1.4815,12.534
23.136675,-10.7991,3.7929,-1.4572,11.538
23.141989,-9.7897,3.7102,-1.5108,10.578
23.146583,-8.7449,3.7038,-1.4028,9.600
23.151569,-7.6356,3.6625,-0.9206,8.518
23.161083,-6.5450,3.3062,-0.5789,7.356
23.161740,-5.6670,2.5898,-0.5207,6.252
23.167386,-5.1703,1.6534,-0.7993,5.487
23.200403,-5.4131,0.6691,-1.0686,5.558
23.201272,-6.6357,-0.0346,-1.1990,6.743
23.201773,-8.6493,-0.2691,-0.8089,8.691
23.202208,-10.8464,-0.1306,0.1167,10.848
23.203020,-12.5046,0.2626,0.8949,12.539
23.203777,-13.2310,0.7248,1.4546,13.330
23.204469,-13.0771,1.1725,1.7172,13.241
23.213583,-12.5257,1.5721,1.7840,12.749
23.214710,-12.1160,1.9149,1.7191,12.386
23.216213,-11.9665,2.2169,1.6078,12.276
23.222128,-12.1110,3.0147,0.4223,12.488
23.245134,-12.1814,6.1562,-1.4784,13.728
23.247311,-8.6116,8.6180,2.0221,12.350
23.247999,-4.3083,9.6530,5.7511,12.034
23.248648,0.6623,9.2293,10.0086,13.631
23.249091,8.8595,6.4871,14.6161,18.281
23.251207,16.9885,3.3791,11.7747,20.945
23.275156,21.2764,0.7526,2.3921,21.424
23.276134,18.4659,-0.6666,-4.7231,19.072
23.276724,10.8737,-0.2436,-9.0963,14.179
23.277271,2.9332,1.3202,-15.5182,15.848
23.277773,-4.4035,3.3497,-18.2000,19.022
23.281036,-10.3746,5.0996,-14.0926,18.227
23.285724,-13.3374,7.0317,-9.8362,18.002
23.290610,-13.0235,7.5560,-5.5789,16.057
23.295717,-10.8582,6.8693,-3.7491,13.384
23.300737,-9.1566,5.2698,-3.7664,11.216
23.306517,-8.4604,3.5107,-4.9674,10.420
23.312778,-9.0050,1.9602,-6.4204,11.232
23.315595,-9.6118,1.2028,-6.9518,11.923
23.321488,-8.8712,1.1408,-5.1347,10.313
23.363126,-6.9878,1.2354,-1.7899,7.318
23.364056,-4.7742,1.1109,1.3042,5.072
23.364599,-2.5103,0.7290,4.0925,4.856
23.365133,-0.7076,0.2778,6.5992,6.643
23.365464,0.1577,-0.0207,7.6688,7.670
23.365729,0.1866,-0.1768,7.4244,7.429
23.366136,-0.3726,-0.3152,6.7352,6.753
23.366599,-1.0869,-0.3763,5.5044,5.623
23.367156,-1.7221,-0.3412,4.6887,5.007
23.371183,-2.2585,-0.0663,4.5816,5.108
23.379090,-2.5092,0.7111,6.8511,7.331
23.380990,-3.3385,1.1571,9.9595,10.568
23.385427,-4.9563,1.3600,6.3837,8.195
23.390485,-5.4628,1.3908,0.9981,5.725
23.428330,-4.4867,1.4046,-0.7853,4.767
23.428819,-2.2962,0.8348,-0.0236,2.443
23.429044,-0.2482,-0.0292,-1.0224,1.053
23.429297,0.4395,-0.4869,-3.7671,3.824
23.429551,-0.5014,-0.6082,-4.8466,4.910
23.429842,-2.5546,-0.3337,-3.8203,4.608
23.430090,-4.8412,0.3123,-2.6750,5.540
23.430375,-6.4643,1.0615,-1.7896,6.791
23.435712,-6.7511,1.7128,-0.9100,7.024
23.440357,-5.6303,2.0245,-0.2630,5.989
23.449408,-3.9327,1.8294,-0.2907,4.347
23.450348,-2.2966,1.3600,-0.7463,2.771
23.455126,-0.9477,0.8244,-0.6611,1.419
23.509688,0.0815,0.3208,0.0969,0.345
23.510433,0.9877,-0.1391,0.6521,1.192
23.510671,1.6816,-0.4930,0.9118,1.975
23.510921,1.9930,-0.6743,0.7419,2.231
23.511114,1.8692,-0.7140,0.2808,2.021
23.511333,1.3414,-0.6242,-0.1177,1.484
23.511586,0.6578,-0.4339,-0.0875,0.793
23.511804,0.0529,-0.2126,0.1250,0.252
23.511989,-0.3821,-0.0057,0.3116,0.493
23.512189,-0.7660,0.1628,0.2164,0.812
23.512449,-1.1045,0.3410,0.0061,1.156
